concept	facet	property	facet_property	cluster_label
donut	ingredients	fats	ingredients: fats	753
donut	ingredients	flavorings	ingredients: flavorings	753
biscuit	ingredients	flavorings	ingredients: flavorings	753
cake	ingredients	flavorings	ingredients: flavorings	753
pie	ingredients	flavorings	ingredients: flavorings	753
sandwich	ingredients	condiments	ingredients: condiments	753
hot dog	ingredients	condiments	ingredients: condiments	753
sandwich	components	condiments	components: condiments	753
hot dog	ingredients	relish	ingredients: relish	754
hot dog	ingredients	bread	ingredients: bread	754
pie	ingredients	tart	ingredients: tart	754
sandwich	components	bread	components: bread	754
spinach	preparation	smoothie	preparation: smoothie	754
sandwich	ingredients	bread	ingredients: bread	754
pizza	ingredients	dough	ingredients: dough	754
hot dog	ingredients	mustard	ingredients: mustard	754
pizza	ingredients	sauce	ingredients: sauce	754
hot dog	ingredients	ketchup	ingredients: ketchup	754
pizza	ingredients	cheese	ingredients: cheese	754
sandwich	ingredients	cheese	ingredients: cheese	754
kettle	purpose	hot chocolate	purpose: hot chocolate	754
hot dog	ingredients	meat mixture	ingredients: meat mixture	754
sandwich	ingredients	spreads	ingredients: spreads	754
hot dog	ingredients	sausage	ingredients: sausage	754
hot dog	ingredients	bun	ingredients: bun	754
cake	ingredients	vanilla	ingredients: vanilla	754
hot dog	ingredients	cheese	ingredients: cheese	754
bread	ingredients	water	ingredients: water	755
cake	ingredients	flour	ingredients: flour	755
donut	ingredients	flour	ingredients: flour	755
biscuit	ingredients	flour	ingredients: flour	755
bread	ingredients	flour	ingredients: flour	755
donut	ingredients	yeast	ingredients: yeast	755
biscuit	ingredients	butter	ingredients: butter	755
cigarette	ingredients	paper	ingredients: paper	755
bread	ingredients	yeast	ingredients: yeast	755
donut	ingredients	water	ingredients: water	755
cake	ingredients	butter	ingredients: butter	755
biscuit	ingredients	water	ingredients: water	755
cheese	ingredients	water	ingredients: water	755
cake	ingredients	cream	ingredients: cream	755
pie	ingredients	sweetener	ingredients: sweetener	755
cheese	ingredients	salt	ingredients: salt	755
bread	ingredients	salt	ingredients: salt	755
donut	ingredients	sugar	ingredients: sugar	755
cake	ingredients	sugar	ingredients: sugar	755
biscuit	ingredients	salt	ingredients: salt	755
bread	ingredients	sugar	ingredients: sugar	755
cheese	ingredients	milk	ingredients: milk	755
cake	ingredients	milk	ingredients: milk	755
biscuit	ingredients	egg	ingredients: egg	755
biscuit	ingredients	sugar	ingredients: sugar	755
sandwich	ingredients	fruits	ingredients: fruits	756
cigar	ingredients	leaf	ingredients: leaf	756
pizza	ingredients	spices	ingredients: spices	756
pie	ingredients	spices	ingredients: spices	756
biscuit	ingredients	spices	ingredients: spices	756
pizza	ingredients	meat	ingredients: meat	756
sandwich	ingredients	meat	ingredients: meat	756
hot dog	ingredients	meat	ingredients: meat	756
biscuit	ingredients	eggs	ingredients: eggs	756
cake	ingredients	eggs	ingredients: eggs	756
sandwich	ingredients	vegetables	ingredients: vegetables	756
cake	ingredients	fruit	ingredients: fruit	756
cake	ingredients	nuts	ingredients: nuts	756
donut	ingredients	oil	ingredients: oil	756
pizza	ingredients	herbs	ingredients: herbs	756
cigar	ingredients	wrapper	ingredients: wrapper	756
donut	ingredients	fat	ingredients: fat	756
hot dog	ingredients	onions	ingredients: onions	756
pizza	ingredients	vegetables	ingredients: vegetables	756
donut	ingredients	eggs	ingredients: eggs	756
cigar	components	tobacco	components: tobacco	757
cigarette	components	tobacco	components: tobacco	757
cigarette	contents	tobacco	contents: tobacco	757
cigarette	ingredients	tobacco leaves	ingredients: tobacco leaves	757
cigarette	ingredients	tobacco	ingredients: tobacco	757
cigar	ingredients	tobacco leaves	ingredients: tobacco leaves	757
cigar	ingredients	tobacco	ingredients: tobacco	757
beehive	inhabitants	queen bee	inhabitants: queen bee	758
beehive	inhabitants	bees	inhabitants: bees	758
wasp	honey production	yes	honey production: yes	758
beehive	inhabitants	drones	inhabitants: drones	758
beehive	inhabitants	honey bees	inhabitants: honey bees	758
beehive	inhabitants	worker bees	inhabitants: worker bees	758
stereo	inputs	auxiliary	inputs: auxiliary	759
stereo	inputs	usb	inputs: usb	759
stereo	inputs	bluetooth	inputs: bluetooth	759
stereo	inputs	tuner	inputs: tuner	759
trombone	family	wind	family: wind	760
clarinet	instrument	woodwind	instrument: woodwind	760
flute	instrument	woodwind	instrument: woodwind	760
trombone	instrument type	brass	instrument type: brass	760
accordion	instrument	wind-powered	instrument: wind-powered	760
bagpipe	instrument	wind-powered	instrument: wind-powered	760
violin	instrument type	brass	instrument type: brass	760
trombone	instrument	brass	instrument: brass	760
trombone	instrument type	wind	instrument type: wind	760
accordion	instrument	wind	instrument: wind	760
flute	instrument	wind	instrument: wind	760
trombone	instrument	wind	instrument: wind	760
bagpipe	instrument	wind	instrument: wind	760
bagpipe	instrument	wind instrument	instrument: wind instrument	760
piano	instrument	strings	instrument: strings	761
violin	instrument	wooden	instrument: wooden	761
bagpipe	instrument	traditional	instrument: traditional	761
violin	instrument	bowed	instrument: bowed	761
harp	instrument	stringed	instrument: stringed	761
piano	instrument	stringed	instrument: stringed	761
violin	instrument	string	instrument: string	761
violin	instrument	stringed	instrument: stringed	761
clarinet	instrument	pitched	instrument: pitched	761
harp	instrument	plucked	instrument: plucked	761
accordion	instrument	portable	instrument: portable	761
accordion	instrument	musical	instrument: musical	761
piano	instrument	musical	instrument: musical	761
violin	instrument type	string	instrument type: string	761
piano	instrument type	stringed	instrument type: stringed	761
violin	family	string instruments	family: string instruments	761
bagpipe	instrument	reed instrument	instrument: reed instrument	762
clarinet	instrument	reed instrument	instrument: reed instrument	762
trombone	instrument	aerophone	instrument: aerophone	762
flute	instrument	aerophone	instrument: aerophone	762
accordion	instrument	reeds	instrument: reeds	762
bagpipe	instrument	reeds	instrument: reeds	762
bagpipe	instrument	blown air	instrument: blown air	762
bagpipe	instrument	reedy sound	instrument: reedy sound	762
accordion	instrument	free reed	instrument: free reed	762
clarinet	instrument	reed	instrument: reed	762
flute	instrument	free reed	instrument: free reed	762
clarinet	instrument	free reed	instrument: free reed	762
bagpipe	instrument	reed-based	instrument: reed-based	762
flute	instrument	reedless	instrument: reedless	762
accordion	instrument	reedy	instrument: reedy	762
bagpipe	instrument	reedy	instrument: reedy	762
clarinet	type	free reed	type: free reed	762
bagpipe	instrument	bag	instrument: bag	762
harp	construction	resonating chamber	construction: resonating chamber	763
bagpipe	instrument	air column	instrument: air column	763
bagpipe	instrument	resonating chamber	instrument: resonating chamber	763
harp	instrument	resonant	instrument: resonant	763
piano	instrument	keyboard	instrument: keyboard	764
clarinet	instrument	bass	instrument: bass	764
clarinet	instrument	alto	instrument: alto	764
piano	instrument	digital	instrument: digital	764
bagpipe	instrument	drone	instrument: drone	764
trombone	family	piano	family: piano	764
trombone	instrument	vocal	instrument: vocal	764
piano	instrument	electronic	instrument: electronic	764
clarinet	type	instrument	type: instrument	764
flute	type	instrument	type: instrument	764
piano	instrument type	keyboard	instrument type: keyboard	764
accordion	instrument	keys	instrument: keys	764
trombone	instrument	variable pitch	instrument: variable pitch	764
harp	instrument	played with hands	instrument: played with hands	765
harp	instrument	played with fingers	instrument: played with fingers	765
violin	instrument	played with bow	instrument: played with bow	765
violin	playing	tuning	playing: tuning	766
piano	characteristics	tuned	characteristics: tuned	766
harp	instrument	tuned	instrument: tuned	766
violin	instrument	tuned	instrument: tuned	766
harp	instrument	vibrating	instrument: vibrating	766
trombone	instrument	muted	instrument: muted	766
clarinet	instrument	fingered	instrument: fingered	766
bagpipe	sound	scottish	sound: scottish	767
flute	instrument	piping	instrument: piping	767
bagpipe	traditional	irish	traditional: irish	767
bagpipe	traditional	scottish	traditional: scottish	767
bagpipe	instrument	scottish instrument	instrument: scottish instrument	767
bagpipe	instrument	irish	instrument: irish	767
bagpipe	playing	piping	playing: piping	767
bagpipe	played	scottish	played: scottish	767
bagpipe	types	great highland bagpipe	types: great highland bagpipe	767
bagpipe	instrument	scottish	instrument: scottish	767
bagpipe	traditional	highland	traditional: highland	767
bagpipe	instrument	pipe and drone	instrument: pipe and drone	767
harp	instrument	multi-string	instrument: multi-string	768
harp	instrument	multi-stringed	instrument: multi-stringed	768
violin	instrument	four-stringed	instrument: four-stringed	768
trombone	instrument	low-pitched	instrument: low-pitched	768
trombone	family	slide instrument	family: slide instrument	769
trombone	instrument	slide-controlled	instrument: slide-controlled	769
flute	instrument	breath-controlled	instrument: breath-controlled	769
trombone	instrument	slide	instrument: slide	769
trombone	instrument type	slide-controlled	instrument type: slide-controlled	769
trombone	instrument	slide position	instrument: slide position	769
piano	instrument	acoustic	instrument: acoustic	770
violin	types	acoustic	types: acoustic	770
piano	types	acoustic	types: acoustic	770
piano	instrument type	acoustic	instrument type: acoustic	770
accordion	player	folk singer	player: folk singer	770
accordion	type	musical instrument	type: musical instrument	770
piano	type	acoustic	type: acoustic	770
violin	instrument type	percussion	instrument type: percussion	770
crow	behaviour	problem-solving	behaviour: problem-solving	771
octopus	behaviour	problem-solving	behaviour: problem-solving	771
crow	intelligence	known for problem-solving	intelligence: known for problem-solving	771
crow	intelligent behavior	problem-solving	intelligent behavior: problem-solving	771
octopus	intelligence	complex problem-solving	intelligence: complex problem-solving	771
crow	behavior	problem-solving	behavior: problem-solving	771
octopus	intelligence	problem-solving	intelligence: problem-solving	771
dolphin	intelligence	problem-solving	intelligence: problem-solving	771
crow	intelligence	problem-solving	intelligence: problem-solving	771
octopus	behavior	problem-solving	behavior: problem-solving	771
dolphin	biology	self-aware	biology: self-aware	772
dolphin	intelligence	self-awareness	intelligence: self-awareness	772
dolphin	intelligence	self-aware	intelligence: self-aware	772
dolphin	behavior	self-awareness	behavior: self-awareness	772
crow	intelligence	able to recognize itself in mirrors	intelligence: able to recognize itself in mirrors	772
crow	intelligence	complex social structures	intelligence: complex social structures	773
octopus	intelligence	complex communication	intelligence: complex communication	773
octopus	intelligence	social behavior	intelligence: social behavior	773
dolphin	intelligence	communication	intelligence: communication	773
octopus	intelligence	communication	intelligence: communication	773
octopus	intelligence	learning	intelligence: learning	773
dolphin	intelligence	social cognition	intelligence: social cognition	773
crow	intelligence	memory	intelligence: memory	773
dolphin	intelligence	memory	intelligence: memory	773
dolphin	intelligence	culture	intelligence: culture	773
octopus	behaviour	intelligence	behaviour: intelligence	773
octopus	biology	intelligent	biology: intelligent	773
dolphin	biology	intelligent	biology: intelligent	773
dolphin	biology	social	biology: social	773
octopus	intelligence	memory	intelligence: memory	773
dolphin	behaviour	social learning	behaviour: social learning	774
crow	intelligent behavior	social learning	intelligent behavior: social learning	774
dolphin	behaviors	social learning	behaviors: social learning	774
dolphin	intelligence	social learning	intelligence: social learning	774
crow	intelligence	social learning	intelligence: social learning	774
crow	intelligent behavior	memory	intelligent behavior: memory	774
grater	purpose	kitchen tool	purpose: kitchen tool	775
pan	kitchen tool	mixing	kitchen tool: mixing	775
pan	kitchen tool	stirring	kitchen tool: stirring	775
pan	kitchen tool	heating	kitchen tool: heating	775
blender	device	kitchen tool	device: kitchen tool	775
pan	kitchen tool	cooking	kitchen tool: cooking	775
pan	kitchen tool	baking	kitchen tool: baking	775
missile	launch	air	launch: air	776
missile	launch	sea	launch: sea	776
missile	launch	ground	launch: ground	776
missile	launch	space	launch: space	776
rocket	launch	air-launched	launch: air-launched	777
missile	launch	ground-launched	launch: ground-launched	777
bomb	delivery	ground-launched	delivery: ground-launched	777
missile	launch	space-launched	launch: space-launched	777
rocket	launch	space-launched	launch: space-launched	777
missile	launch method	air-launched	launch method: air-launched	777
missile	launch	air-launched	launch: air-launched	777
missile	launch	sea-launched	launch: sea-launched	777
missile	launch	air-based	launch: air-based	777
missile	launch method	sea-launched	launch method: sea-launched	777
missile	launch method	space-launched	launch method: space-launched	777
grenade	launching	rocket-propelled	launching: rocket-propelled	777
grenade	launching	rifle-mounted	launching: rifle-mounted	777
rocket	launch	sea-launched	launch: sea-launched	777
missile	launch methods	air-launched	launch methods: air-launched	778
rocket	launch methods	ground-based	launch methods: ground-based	778
rocket	launch methods	ground launch	launch methods: ground launch	778
missile	launch methods	ground-based	launch methods: ground-based	778
missile	launch methods	ground-launched	launch methods: ground-launched	778
rocket	launch	space-based	launch: space-based	778
rocket	launch methods	air launch	launch methods: air launch	778
missile	launch	space-based	launch: space-based	778
missile	launch methods	space-launched	launch methods: space-launched	778
rocket	launch methods	space-launched	launch methods: space-launched	778
rocket	launch methods	air-launched	launch methods: air-launched	778
rocket	launch methods	sea launch	launch methods: sea launch	778
missile	launch methods	sea-launched	launch methods: sea-launched	778
missile	launch method	ground-based	launch method: ground-based	778
rocket	launch	ground-based	launch: ground-based	778
bazooka	uses	ground attack	uses: ground attack	778
missile	types	submarine-launched	types: submarine-launched	778
rocket	launch methods	sea-launched	launch methods: sea-launched	778
kite	launching methods	machine-launched	launching methods: machine-launched	778
kite	launching methods	hand-launched	launching methods: hand-launched	778
kite	launching methods	wheeled	launching methods: wheeled	778
missile	launch	sea-based	launch: sea-based	778
missile	launch methods	space-based	launch methods: space-based	778
missile	launch methods	sea-based	launch methods: sea-based	778
missile	launch methods	air-based	launch methods: air-based	778
missile	launch	ground-based	launch: ground-based	778
kite	launching methods	rocket	launching methods: rocket	778
gun	legality	required permit	legality: required permit	779
pistol	legality	required permit	legality: required permit	779
shrimp	fishing	unregulated	fishing: unregulated	779
gun	legality	prohibited	legality: prohibited	779
grenade	legality	prohibited	legality: prohibited	779
gun	legality	required license	legality: required license	779
pistol	legality	prohibited	legality: prohibited	779
grenade	legality	restricted	legality: restricted	779
gun	legality	restricted	legality: restricted	779
pistol	legality	regulated	legality: regulated	779
grenade	legality	regulated	legality: regulated	779
gun	legality	regulated	legality: regulated	779
pistol	legality	restricted	legality: restricted	779
clam	size	variable	size: variable	780
flamingo	size	variable	size: variable	780
seagull	size	variable	size: variable	780
helicopter	speed	variable	speed: variable	780
moth	lifespan	variable	lifespan: variable	780
shrimp	lifespan	variable	lifespan: variable	780
skis	length	variable	length: variable	780
salmon	life cycle	migrates to saltwater	life cycle: migrates to saltwater	781
salmon	life cycle	migration to ocean	life cycle: migration to ocean	781
salmon	life cycle	spends time in saltwater	life cycle: spends time in saltwater	781
salmon	life cycle	migrate to saltwater	life cycle: migrate to saltwater	781
butterfly	metamorphosis	complete	metamorphosis: complete	782
salamander	reproduction	terrestrial metamorphosis	reproduction: terrestrial metamorphosis	782
frog	life cycle	metamorphosis	life cycle: metamorphosis	782
salamander	life cycle	metamorphosis	life cycle: metamorphosis	782
frog	reproduction	metamorphosis	reproduction: metamorphosis	782
salamander	reproduction	metamorphosis	reproduction: metamorphosis	782
butterfly	metamorphosis	radical transformation	metamorphosis: radical transformation	782
moth	life cycle	egg	life cycle: egg	783
salmon	life cycle	grow	life cycle: grow	783
salmon	life cycle	egg-laying	life cycle: egg-laying	783
salamander	life cycle	egg-laying	life cycle: egg-laying	783
crossbow	mechanism	bolt flight	mechanism: bolt flight	783
butterfly	features	unique life cycle	features: unique life cycle	783
salmon	biology	reproductive cycle	biology: reproductive cycle	783
butterfly	life cycle	egg	life cycle: egg	783
housefly	reproduction	life cycle	reproduction: life cycle	783
frog	life cycle	egg	life cycle: egg	783
falcon	breeding	young care	breeding: young care	783
salmon	life cycle	reproduce	life cycle: reproduce	783
salmon	life cycle	feed	life cycle: feed	783
salmon	life cycle	migrate	life cycle: migrate	783
salmon	life cycle	spawning	life cycle: spawning	783
salmon	life cycle	migrating	life cycle: migrating	783
salmon	life cycle	birth	life cycle: birth	783
salamander	life cycle	adult stage	life cycle: adult stage	783
salmon	life cycle	breeding	life cycle: breeding	783
salmon	life cycle	die	life cycle: die	783
salmon	life cycle	spawn	life cycle: spawn	783
salmon	life cycle	adult	life cycle: adult	784
frog	life stages	larva	life stages: larva	784
moth	life cycle	larva	life cycle: larva	784
butterfly	life cycle	larva	life cycle: larva	784
butterfly	life stages	larva	life stages: larva	784
butterfly	life cycle	adult	life cycle: adult	784
frog	life cycle	adult	life cycle: adult	784
moth	life cycle	adult	life cycle: adult	784
salamander	life cycle	larval stage	life cycle: larval stage	784
butterfly	life stages	pupa	life stages: pupa	784
butterfly	life stages	egg	life stages: egg	784
frog	life stages	egg	life stages: egg	784
moth	behaviour	larval stage	behaviour: larval stage	784
moth	life cycle	pupa	life cycle: pupa	784
butterfly	life cycle	pupa	life cycle: pupa	784
salmon	life cycle	juvenile	life cycle: juvenile	784
salmon	life cycle	die after spawning	life cycle: die after spawning	785
salmon	life cycle	spawning in freshwater	life cycle: spawning in freshwater	785
salmon	life cycle	birth in freshwater	life cycle: birth in freshwater	785
eel	reproduction	spawn in saltwater	reproduction: spawn in saltwater	785
salamander	reproduction	breeding in water	reproduction: breeding in water	785
salmon	life cycle	born in freshwater	life cycle: born in freshwater	785
salmon	life cycle	returns to freshwater to spawn	life cycle: returns to freshwater to spawn	785
trout	reproduction	spawn in streams	reproduction: spawn in streams	785
salmon	life cycle	return to freshwater to spawn	life cycle: return to freshwater to spawn	785
salmon	life cycle	spawn in freshwater	life cycle: spawn in freshwater	785
lamb	life stages	old	life stages: old	786
lamb	life stages	young	life stages: young	786
lamb	life stages	adult	life stages: adult	786
butterfly	life stages	adult	life stages: adult	786
lamb	life stages	baby	life stages: baby	786
lamb	stages	adult	stages: adult	786
lamb	animal	young	animal: young	786
frog	life stages	adult	life stages: adult	786
goldfish	lifespan	up to 10 years	lifespan: up to 10 years	787
moth	lifespan	some species have long lifespans	lifespan: some species have long lifespans	787
crow	lifespan	up to 30 years in captivity	lifespan: up to 30 years in captivity	787
shrimp	lifespan	short	lifespan: short	787
goldfish	lifespan	average 5-7 years	lifespan: average 5-7 years	787
pig	lifespan	dependent on breed and living conditions	lifespan: dependent on breed and living conditions	787
goldfish	lifespan	up to 10 years with care	lifespan: up to 10 years with care	787
crocodile	lifespan	up to 70 years in captivity	lifespan: up to 70 years in captivity	787
goldfish	lifespan	average 1-3 years	lifespan: average 1-3 years	787
moth	lifespan	others have short lifespans	lifespan: others have short lifespans	787
crow	lifespan	up to 20 years in the wild	lifespan: up to 20 years in the wild	787
baseball bat	weight	20-40 ounces	weight: 20-40 ounces	787
goldfish	lifespan	maximum 10-15 years	lifespan: maximum 10-15 years	787
pig	lifespan	average 10-15 years	lifespan: average 10-15 years	787
shotgun	loading	single-shot	loading: single-shot	788
shotgun	loading	magazine loading	loading: magazine loading	788
shotgun	loading	shell loading	loading: shell loading	788
olive	location	north africa	location: north africa	789
lime	location	mexico	location: mexico	789
bagpipe	location	scotland	location: scotland	789
rice	location	china	location: china	789
corn	location	africa	location: africa	789
rice	location	africa	location: africa	789
lion	location	africa	location: africa	789
rattlesnake	location	australia	location: australia	789
yacht	location	anchorage	location: anchorage	789
corn	location	australia	location: australia	789
crow	location	australia	location: australia	789
lime	location	florida	location: florida	789
rice	location	southeast asia	location: southeast asia	789
olive	location	middle east	location: middle east	789
rattlesnake	location	africa	location: africa	789
walnut	location	middle east	location: middle east	789
sailboat	location	anchorage	location: anchorage	789
rice	location	asia	location: asia	789
corn	location	europe	location: europe	789
walnut	location	europe	location: europe	789
crow	location	europe	location: europe	789
olive	location	europe	location: europe	789
lime	location	india	location: india	789
lion	location	india	location: india	789
rice	location	india	location: india	789
lion	location	asia	location: asia	789
pizza	location	usa	location: usa	789
corn	location	americas	location: americas	789
bagpipe	location	ireland	location: ireland	789
pizza	location	italy	location: italy	789
corn	location	asia	location: asia	789
walnut	location	asia	location: asia	789
crow	location	asia	location: asia	789
rice	location	latin america	location: latin america	789
corn	location	corn belt	location: corn belt	790
grape	location	orchard	location: orchard	790
raspberry	location	orchard	location: orchard	790
cherry	location	orchard	location: orchard	790
walnut	location	orchards	location: orchards	790
cherry	location	orchards	location: orchards	790
coconut	location	coconut trees	location: coconut trees	790
grape	location	orchards	location: orchards	790
plum	location	orchards	location: orchards	790
helicopter	location	helipads	location: helipads	790
grape	location	vineyards	location: vineyards	790
beehive	location	apiaries	location: apiaries	790
bomb	location	war zones	location: war zones	790
lion	location	zoo	location: zoo	791
revolver	location	law enforcement agency	location: law enforcement agency	791
bomb	location	airport	location: airport	791
gun	location	gun range	location: gun range	791
airplane	location	airport	location: airport	791
jet	location	airport	location: airport	791
motorcycle	location	parking lot	location: parking lot	791
rifle	location	gun range	location: gun range	791
shotgun	location	gun range	location: gun range	791
revolver	location	gun range	location: gun range	791
pistol	location	gun range	location: gun range	791
ambulance	location	airport	location: airport	791
raspberry	location	farmers market	location: farmers market	791
baseball bat	location	baseball field	location: baseball field	791
cigarette	location	cigarette machine	location: cigarette machine	791
jet	location	airshow	location: airshow	791
machete	location	military base	location: military base	791
rifle	location	military base	location: military base	791
airplane	location	flight school	location: flight school	791
gun	location	military base	location: military base	791
cannon	location	naval ship	location: naval ship	791
baseball bat	location	batting cage	location: batting cage	791
baseball bat	location	dugout	location: dugout	791
buggy	location	golf course	location: golf course	791
hot dog	event	baseball game	event: baseball game	791
scissors	location	kitchen	location: kitchen	792
colander	location	kitchen	location: kitchen	792
blender	location	kitchen	location: kitchen	792
cheese	location	kitchen	location: kitchen	792
knife	location	kitchen	location: kitchen	792
mixer	location	kitchen	location: kitchen	792
pan	location	kitchen	location: kitchen	792
pot	location	kitchen	location: kitchen	792
parsley	location	kitchen	location: kitchen	792
mushroom	location	kitchen	location: kitchen	792
bowl	location	kitchen	location: kitchen	792
celery	location	kitchen	location: kitchen	792
apron	location	kitchen	location: kitchen	792
cherry	location	kitchen	location: kitchen	792
oven	location	kitchen	location: kitchen	792
toaster	location	kitchen	location: kitchen	792
grater	location	kitchen	location: kitchen	792
potato	location	kitchen	location: kitchen	792
tongs	location	kitchen	location: kitchen	792
ladle	location	kitchen	location: kitchen	792
kettle	location	kitchen	location: kitchen	792
spatula	location	kitchen	location: kitchen	792
bread	location	kitchen	location: kitchen	792
skillet	location	kitchen	location: kitchen	792
strainer	location	kitchen	location: kitchen	792
spoon	location	kitchen	location: kitchen	792
raisin	location	kitchen	location: kitchen	792
stove	location	kitchen	location: kitchen	792
toaster	location	breakfast table	location: breakfast table	792
pot	location	dining table	location: dining table	792
bowl	location	dining room	location: dining room	792
spoon	location	dining room	location: dining room	792
spoon	locations	dining room	locations: dining room	792
scissors	location	craft room	location: craft room	792
spoon	location	dining table	location: dining table	792
ladle	location	dining table	location: dining table	792
grater	location	dining table	location: dining table	792
toaster	location	dining table	location: dining table	792
bowl	location	table	location: table	792
candle	location	table	location: table	792
spoon	location	table	location: table	792
grape	location	table	location: table	792
ladle	location	table	location: table	792
bread	location	table	location: table	792
pot	location	table	location: table	792
doll	location	playroom	location: playroom	792
slippers	location	bedroom	location: bedroom	792
ladle	location	sink	location: sink	792
toy	location	playroom	location: playroom	792
toy	location	child's room	location: child's room	792
grater	location	cooking station	location: cooking station	792
slippers	location	bathroom	location: bathroom	792
cigar	location	smoking room	location: smoking room	792
bathtub	location	bathroom	location: bathroom	792
hair dryer	location	bathroom	location: bathroom	792
ladle	location	bathroom	location: bathroom	792
blender	location	bathroom	location: bathroom	792
grater	location	food preparation area	location: food preparation area	792
razor	location	bathroom	location: bathroom	792
buggy	location	beaches	location: beaches	793
kite	location	beaches	location: beaches	793
tuna	location	reefs	location: reefs	793
tuna	location	seas	location: seas	793
kite	locations	beaches	locations: beaches	793
tuna	location	coastlines	location: coastlines	793
eel	location	coastlines	location: coastlines	793
coconut	location	beaches	location: beaches	793
frisbee	locations	beach	locations: beach	793
submarine	location	seas	location: seas	793
canoe	location	lakes	location: lakes	793
hot dog	popular places	beach	popular places: beach	793
canoe	location	waterways	location: waterways	793
skis	location	waterways	location: waterways	793
bomb	location	battlefields	location: battlefields	793
helicopter	location	battlefields	location: battlefields	793
coconut	location	islands	location: islands	793
submarine	location	bays	location: bays	793
crossbow	location	battlefields	location: battlefields	793
frisbee	location	backyards	location: backyards	793
beehive	location	caves	location: caves	793
candle	location	spa	location: spa	793
bathtub	location	spa	location: spa	793
sled	location	backyards	location: backyards	793
grape	location	garden	location: garden	794
butterfly	environment	garden	environment: garden	794
plum	location	backyard gardens	location: backyard gardens	794
radish	location	garden	location: garden	794
rhubarb	location	garden	location: garden	794
sandals	location	garden	location: garden	794
machete	location	garden	location: garden	794
potato	location	garden	location: garden	794
mushroom	location	garden	location: garden	794
peas	location	garden	location: garden	794
beets	location	garden	location: garden	794
candle	location	garden	location: garden	794
grape	location	gardens	location: gardens	794
raspberry	location	garden	location: garden	794
scissors	location	garden	location: garden	794
celery	location	garden	location: garden	794
turkey	location	garden	location: garden	794
apron	location	garden	location: garden	794
asparagus	location	gardens	location: gardens	794
mushroom	location	gardens	location: gardens	794
wasp	location	gardens	location: gardens	794
pot	location	garden	location: garden	794
sled	location	backyard	location: backyard	794
skateboard	location	backyard	location: backyard	794
skis	location	backyard	location: backyard	794
chisel	location	workshop	location: workshop	794
screwdriver	location	workshop	location: workshop	794
axe	location	workshop	location: workshop	794
apron	location	workshop	location: workshop	794
lime	location	gardens	location: gardens	794
scissors	location	workshop	location: workshop	794
motorcycle	location	workshop	location: workshop	794
knife	location	workshop	location: workshop	794
mixer	location	workshop	location: workshop	794
slippers	location	poolside	location: poolside	794
coconut	location	gardens	location: gardens	794
rhubarb	location	gardens	location: gardens	794
cherry	location	gardens	location: gardens	794
potato	location	gardens	location: gardens	794
tongs	location	workshop	location: workshop	794
beehive	location	garden	location: garden	794
candle	location	temple	location: temple	794
butterfly	location	garden	location: garden	794
piano	location	church	location: church	794
slippers	location	pool	location: pool	794
sandals	location	pool	location: pool	794
hair dryer	location	gym	location: gym	794
candle	location	cemetery	location: cemetery	794
axe	location	forest	location: forest	794
mushroom	location	forest	location: forest	794
machete	location	forest	location: forest	794
butterfly	location	forest	location: forest	794
tricycle	location	park	location: park	794
buggy	location	park	location: park	794
snowboard	location	park	location: park	794
sandals	location	park	location: park	794
sled	location	park	location: park	794
toy	location	park	location: park	794
spoon	location	picnic	location: picnic	794
tongs	location	garden	location: garden	794
candle	location	church	location: church	794
scissors	location	garage	location: garage	794
kite	location	park	location: park	794
screwdriver	location	garage	location: garage	794
parsley	location	garden	location: garden	794
motorcycle	location	garage	location: garage	794
beans	location	garden	location: garden	794
slippers	location	garden	location: garden	794
asparagus	location	garden	location: garden	794
axe	location	tool shed	location: tool shed	794
knife	location	tool shed	location: tool shed	794
accordion	location	party	location: party	794
biscuit	location	party	location: party	794
cherry	location	garden	location: garden	794
candle	location	party	location: party	794
stereo	location	party	location: party	794
doll	location	museum	location: museum	794
dagger	location	museum	location: museum	794
pot	location	museum	location: museum	794
cannon	location	museum	location: museum	794
pizza	location	party	location: party	794
sword	location	museum	location: museum	794
raspberry	location	market	location: market	795
grape	location	market	location: market	795
peas	location	market	location: market	795
beets	location	market	location: market	795
shoes	location	market	location: market	795
celery	location	market	location: market	795
cheese	location	market	location: market	795
parsley	location	market	location: market	795
potato	location	market	location: market	795
beans	location	market	location: market	795
cherry	location	market	location: market	795
bread	location	market	location: market	795
rhubarb	location	market	location: market	795
cigarette	location	car	location: car	795
shotgun	location	gun store	location: gun store	795
revolver	location	gun store	location: gun store	795
dagger	location	treasury	location: treasury	795
sword	location	treasury	location: treasury	795
screwdriver	location	car	location: car	795
cell phone	location	car	location: car	795
coconut	location	stores	location: stores	795
donut	location	event	location: event	795
beehive	location	building	location: building	795
tricycle	location	street	location: street	795
asparagus	location	market	location: market	795
pizza	location	delivery	location: delivery	795
radish	location	market	location: market	795
raisin	location	market	location: market	795
stereo	location	car	location: car	795
pin	location	clothing	location: clothing	795
motorcycle	location	storage	location: storage	795
bread	location	store	location: store	795
toy	location	store	location: store	795
parsley	location	store	location: store	795
gun	location	store	location: store	795
donut	location	store	location: store	795
biscuit	location	store	location: store	795
buggy	location	store	location: store	795
doll	location	store	location: store	795
raspberry	location	store	location: store	795
rhubarb	location	store	location: store	795
