concept	property	cluster_label
joint implementation	international organizations	1250
adaptation to climate change	private sector	1250
clean development mechanism	national governments	1250
joint implementation	national governments	1250
clean development mechanism	international organizations	1250
environmental policy	private sector	1250
countryside conservation	government	1250
environmental law	government agencies	1250
environmental policy	government agencies	1250
clean development mechanism	private sector	1250
joint implementation	private companies	1250
climate change policy	national	1251
climate change policy	national laws	1251
environmental research	policy changes	1251
clean development mechanism	developing country	1251
environmental research	developing policies	1251
economic instrument for the environment	designing effective policies	1251
reduction of gas emissions	national policies	1251
economic instrument for the environment	cross-border	1251
economic instrument for the environment	national	1251
environmental tax	national	1251
joint implementation	national	1251
clean development mechanism	developing country projects	1251
eu environmental policy	national implementation	1251
adaptation to climate change	government policies	1251
global warming	national policies	1251
emission trading	national	1251
clean development mechanism	national or international	1251
adaptation to climate change	national policies	1251
joint implementation	national	1251
polluter pays principle	court decisions	1251
environmental monitoring	event-driven	1252
joint implementation	country-based	1252
clean development mechanism	country-driven	1252
deposit on a polluting product	government-regulated	1252
economic instrument for the environment	regional	1252
environmental tax	regional	1252
joint implementation	regional	1252
joint implementation	sector-based	1252
economic instrument for the environment	industry-specific	1252
environmental tax	local	1252
joint implementation	project-based	1252
clean development mechanism	project-based	1252
joint implementation	local	1252
economic instrument for the environment	local	1252
climate change policy	local	1252
environmental tax	industry-specific	1252
joint implementation	sector-specific	1252
economic instrument for the environment	sector-specific	1252
environmental tax	individual-based	1252
eu environmental policy	eu institutions' role	1253
eu environmental policy	eu institutions involvement	1253
eu environmental policy	member state responsibility	1253
eu environmental policy	eu funding	1253
eu environmental policy	eu-level implementation	1253
exploitation of resources	community involvement	1254
adaptation to climate change	private sector involvement	1254
environmental standard	community	1254
adaptation to climate change	community-based projects	1254
adaptation to climate change	private sector investment	1254
protected area	community engagement	1254
sensitive area	community engagement	1254
environmental law	public participation	1254
eu environmental policy	public participation	1254
environmental policy	public participation	1254
environmental education	community involvement	1254
adaptation to climate change	local initiatives	1254
local pollution	community involvement	1254
unauthorised dumping	community involvement	1254
nature reserve	community engagement	1254
pollution control measures	community involvement	1254
pollution control measures	community engagement	1254
national city park	community involvement	1254
protected area	community involvement	1254
environmental education	citizen engagement	1254
coastal pollution	community involvement	1254
dumping of waste	community involvement	1254
national city park	community engagement	1254
polluted area	community involvement	1254
adaptation to climate change	community engagement	1254
pollution control measures	individual responsibility	1254
eu environmental policy	stakeholder engagement	1254
environmental research	community engagement	1254
environmental policy	community involvement	1254
environmental research	community engagement	1254
environmental policy	certification	1255
environmental standard	certification	1255
pesticide residue	certification	1255
environmental standard	seals	1255
environmental standard	certification	1255
polluter pays principle	liability	1255
climate change policy	certifications	1255
environmental standard	certification	1255
environmental standard	certificates	1255
environmental standard	marks	1255
environmental standard	best practice	1255
climate change policy	public	1256
climate change policy	private	1256
management of resources	individual	1257
fight against wastage	individual	1257
evaluation of resources	individual	1257
environmental standard	individual	1257
environmental policy	individuals	1257
environmental tax	individual	1257
environmental standard	individual	1257
waste management	individual	1257
management of resources	individual	1257
percolation water	human consumption	1258
water resources	human consumption	1258
water protection	human consumption	1258
water	human consumption	1258
bird	ecological role	1258
national city park	urban oasis	1258
baltic sea	ecological importance	1258
dust	cosmology	1258
drinking water	environmental importance	1258
adriatic sea	environmental significance	1258
inshore grounds	ecological	1258
norwegian sea	ecological	1258
freshwater	ecological role	1258
continental shelf	ecological	1258
national city park	ecological	1258
countryside conservation	ecological	1258
caspian sea	ecological significance	1258
english channel	environmental significance	1258
groundwater	ecological role	1258
ozone	ecological role	1258
freshwater	human consumption	1258
water	ecological	1258
caspian sea	ecological significance	1258
mineral resources	economic significance	1258
red sea	ecological significance	1258
mineral resources	societal reliance	1258
aegean sea	ecological importance	1258
sea-bed	ecological importance	1258
indian ocean	ecological importance	1258
red sea	ecological importance	1258
ionian sea	ecological importance	1258
equatorial zone	ecological significance	1258
underwater mineral resources	economic significance	1258
freshwater	economic significance	1258
english channel	economic significance	1258
english channel	ecological importance	1258
aegean sea	economic significance	1258
adriatic sea	economic significance	1258
black sea	ecological significance	1258
irish sea	ecological significance	1258
english channel	ecological significance	1258
tyrrhenian sea	ecological significance	1258
english channel	economic importance	1258
freshwater	economic importance	1258
marine environment	economic importance	1258
indian ocean	ecological significance	1258
resources of the sea	energy	1259
indian ocean	energy resources	1259
drinking water	daily needs	1259
wildlife	medicinal resources	1259
biodiversity	medicinal resources	1259
plant resources	energy	1259
pacific ocean	coastal cities	1259
underwater mineral resources	raw materials	1259
underwater mineral resources	energy source	1259
sea-bed	natural resources	1259
ecological balance	natural resources	1259
wildlife	food sources	1259
continental shelf	mineral resources	1259
sea-bed	mineral resources	1259
sea-bed	natural resource	1259
national park	ecosystem protection	1260
drinking water	ecosystem	1260
marine life	ecosystem	1260
water	ecosystem	1260
ozone	ecosystem protection	1260
freshwater	environmental support	1260
freshwater	wildlife	1260
sea-bed	marine ecosystem	1260
freshwater	ecological support	1260
atlantic ocean	ecosystem	1260
percolation water	wildlife	1260
adriatic sea	marine ecosystem	1260
pacific ocean	ecosystem	1260
use of water	ecosystem	1260
biotope	habitat preservation	1260
fight against insects	protecting crops	1260
water	supporting ecosystems	1260
fight against insects	ecosystem balance	1260
percolation water	ecosystem	1260
water protection	ecosystem support	1260
protection of plant life	ecosystem support	1260
groundwater	ecosystem support	1260
plant life	ecosystem support	1260
ecological balance	healthy ecosystems	1260
ozone	atmospheric protection	1260
ecological balance	planetary health	1260
water	environment	1260
water resources	ecosystem support	1260
biological standard	public health	1261
decontamination	public health	1261
water protection	public health	1261
environmental protection	public health	1261
water management	public health	1261
fight against insects	public health	1261
risk prevention	public health	1261
noise protection	public health	1261
environmental monitoring	public health	1261
noise level	health	1261
plant resources	health	1261
environmental protection	health	1261
noise protection	health	1261
use of water	health	1261
freshwater	health	1261
water	health	1261
drinking water	health	1261
protection of plant life	medicine	1261
ecological balance	health	1261
wildlife	medicine	1261
resources of the sea	human health	1261
biodiversity	medicine	1261
biological standard	health outcomes	1261
sensitive area	mental health	1261
marine life	medicine	1261
decontamination	patient care	1261
fight against insects	public health	1261
biological standard	medical practice	1261
ozone	human health	1261
protection of animal life	human health	1261
protection of animals	human health	1261
drinking water	daily life	1261
pollution control	human health	1261
water protection	human health	1261
fight against insects	human health	1261
water resources	human health	1261
drinking water	human health	1261
resources of the sea	national security	1261
decontamination	national security	1261
plant life	medicine	1261
littoral	recreation	1262
aquatic environment	recreation	1262
biodiversity	recreation	1262
adriatic sea	recreation	1262
ocean	recreation	1262
national park	recreation	1262
marine environment	recreation	1262
wildlife	recreation	1262
water resources	recreation	1262
protection of plant life	recreation	1262
national park	recreation	1262
noise level	sleep	1262
freshwater	recreation	1262
water protection	recreation	1262
mountain	recreation	1262
mountain	recreation	1262
use of water	recreation	1262
irish sea	recreational activity	1262
sensitive area	physical	1262
marine environment	recreation	1262
norwegian sea	recreational activities	1262
adriatic sea	recreational activities	1262
irish sea	recreational activities	1262
wildlife	recreational activities	1262
sea	recreation	1262
nature reserve	recreation	1262
protected area	recreation	1262
animal resources	recreation	1262
red sea	recreational activities	1262
conservation of resources	economic stability	1263
environmental protection	economic stability	1263
water protection	economic stability	1263
ecological balance	economic stability	1263
risk prevention	economic stability	1263
prevention of pollution	sustaining economic growth	1263
ecological balance	social stability	1263
conservation of resources	maintaining economic stability	1263
mineral resources	social	1264
sensitive area	social	1264
resources of the sea	social	1264
national city park	social	1264
countryside conservation	social	1264
sensitive area	emotional	1264
continental shelf	scientific	1264
norwegian sea	scientific	1264
resources of the sea	scientific	1264
conservation of resources	global	1264
conservation of resources	local	1264
sensitive area	psychological	1264
natural resources	social	1264
mineral resources	technological	1264
drinking water	economic	1264
mineral resources	industrial	1264
conservation of resources	short-term	1264
countryside conservation	aesthetic	1264
inshore grounds	economic	1264
natural resources	economic	1264
water	economic	1264
fight against insects	social impact	1264
mineral resources	economic	1264
continental shelf	economic	1264
national city park	economic	1264
countryside conservation	economic	1264
norwegian sea	commercial	1264
resources of the sea	economic	1264
freshwater	industry	1265
indian ocean	trade	1265
mineral resources	trade	1265
exploitation of the sea-bed	trade	1265
aegean sea	trade	1265
ligurian sea	trade	1265
mediterranean sea	trade	1265
use of water	industry	1265
black sea	trade	1265
natural resources	industry	1265
water	industry	1265
indian ocean	global trade	1265
atlantic ocean	global trade	1265
pacific ocean	global trade	1265
biodiversity	evolution	1265
aegean sea	trade	1265
water resources	industry	1265
baltic sea	trade	1265
ocean	transportation	1265
sea	trade	1265
tradeable emission permit	banking	1265
groundwater	agriculture	1265
freshwater	agriculture	1265
use of water	agriculture	1265
water	agriculture	1265
percolation water	agriculture	1265
water resources	agriculture	1265
resources of the sea	trade	1265
sea	trade	1265
aegean sea	trade	1265
red sea	trade	1265
pacific ocean	commerce	1265
water	life	1265
environmental protection	economy	1265
underwater mineral resources	economy	1265
english channel	warfare	1265
environmental indicator	identifying trends	1266
environmental indicator	tracking progress	1266
environmental indicator	predicting outcomes	1266
environmental indicator	predicting trends	1266
biological standard	precision	1267
noise protection	productivity	1267
biological standard	reliability	1267
risk prevention	reliability	1267
risk prevention	security	1267
noise level	concentration	1267
biological standard	validity	1267
risk prevention	efficiency	1267
biological standard	accuracy	1267
noise protection	comfort	1267
biological standard	comparability	1267
ecological balance	stability	1267
environmental protection	future generations	1268
environmental liability	future generations	1268
protection of animal life	moral obligation	1268
environmental protection	future generations	1268
exploitation of the seas	future generations	1268
water protection	essential for life	1269
biosphere	supporting life	1269
biosphere	support for life	1269
ecological balance	sustaining life	1269
atmosphere	supports human life	1269
biosphere	providing resources	1269
water	sustaining life	1269
atmosphere	supporting life	1269
biosphere	supporting life	1269
water	supporting life	1269
ocean	supporting life	1269
biosphere	supporting life	1269
atmosphere	supports life	1269
sensitive area	physical and emotional well-being	1270
protection of animal life	human well-being	1270
natural resources	human well-being	1270
conservation of resources	human well-being	1270
ecological balance	human well-being	1270
sensitive area	personal autonomy	1270
conservation of resources	ensuring human well-being	1270
sensitive area	emotional well-being	1270
biosphere	human well-being	1270
adaptation to climate change	human well-being	1270
ecological balance	human well-being	1270
physical environment	well-being	1270
drinking water	well-being	1270
conservation of resources	social well-being	1270
noise protection	worker safety	1271
decontamination	safety	1271
decontamination	industrial safety	1271
noise protection	health and safety	1271
risk prevention	safety	1271
decontamination	patient safety	1271
biotope	species conservation	1272
natural resources	environmental	1272
resources of the sea	environmental	1272
drinking water	environmental	1272
mineral resources	environmental	1272
energy resources	environmental sustainability	1272
risk prevention	environmental sustainability	1272
pollution control	environmental sustainability	1272
drinking water	environmental sustainability	1272
red sea	environmental concerns	1272
adriatic sea	environmental concerns	1272
black sea	environmental concerns	1272
noise protection	environmental conservation	1272
water resources	environmental health	1272
resources of the sea	environmental protection	1272
antarctica	wildlife conservation	1272
water management	environmental protection	1272
freshwater	environmental health	1272
water protection	environmental protection	1272
conservation of resources	environmental protection	1272
decontamination	environmental protection	1272
groundwater	environmental protection	1272
national city park	environmental conservation	1272
biotope	conservation	1272
water protection	conservation	1272
national park	conservation	1272
ecological balance	preventing pollution	1272
dust	environmental monitoring	1272
sensitive area	cultural significance	1273
aegean sea	cultural heritage	1273
sensitive area	emotional	1273
protected area	cultural significance	1273
protection of animal life	cultural heritage	1273
mountain	spiritual significance	1273
aegean sea	cultural heritage	1273
mediterranean sea	cultural heritage	1273
sensitive area	cultural values	1273
sensitive area	respect	1273
indian ocean	cultural significance	1273
national park	cultural significance	1273
national city park	cultural heritage	1273
aegean sea	cultural significance	1273
sensitive area	sensitivity	1273
national city park	cultural preservation	1273
natural resources	cultural	1273
inshore grounds	cultural	1273
national city park	cultural	1273
resources of the sea	cultural	1273
countryside conservation	cultural	1273
aegean sea	cultural exchange	1273
temperate zone	cultural diversity	1273
mediterranean sea	cultural exchange	1273
risk prevention	reputation	1274
risk prevention	maintaining reputation	1274
radioactive waste	public perception	1274
risk prevention	ensuring continuity	1274
risk prevention	protecting assets	1274
risk prevention	reputation preservation	1274
risk prevention	preserving reputation	1274
electromagnetic interference	critical in many industries	1274
sensitive area	intimacy	1275
sensitive area	intimacy and connection	1275
sensitive area	intimacy	1275
biological standard	diagnosis	1276
biological standard	treatment	1276
biological standard	medical diagnosis	1276
sensitive area	self-esteem	1277
sensitive area	dignity	1277
protection of animals	compassion	1277
sensitive area	autonomy	1277
sensitive area	self-respect	1277
sensitive area	self-worth	1277
national park	scientific research	1278
sea-bed	scientific research	1278
biodiversity	medicinal discovery	1278
protection of animal life	scientific discovery	1278
global warming	scientific consensus	1278
mountain	scientific research	1278
dust	medical research	1278
protection of plant life	medicine development	1278
decontamination	space exploration	1278
animal resources	research	1278
antarctica	scientific research	1278
earthquake	scientific research	1278
biological standard	scientific research	1278
underwater mineral resources	scientific interest	1278
climate change	scientific consensus	1278
environmental standard	new scientific findings	1278
biological standard	research	1278
protection of plant life	scientific research	1278
wildlife	medicinal discoveries	1278
biotope	research	1278
biodiversity	medicine discovery	1278
arctic	scientific research	1278
polar region	scientific research	1278
frigid zone	scientific research	1278
biodiversity	medicinal discoveries	1278
marine environment	food source	1279
fight against insects	food security	1279
groundwater	water quality	1279
soil resources	water quality	1279
biological standard	food safety	1279
ecological balance	water security	1279
groundwater	water supply	1279
ecological balance	food security	1279
natural resources	food security	1279
biodiversity	food security	1279
resources of the sea	food security	1279
water management	food security	1279
plant life	food security	1279
water protection	food security	1279
soil resources	food security	1279
irish sea	habitat	1279
protection of plant life	food security	1279
biosphere	filtering water	1279
ecological balance	clean air and water	1279
bathing water	water quality	1279
wildlife	food source	1279
protection of animal life	food security	1279
ocean	food source	1279
water resources	food security	1279
marine ecosystem	food source	1279
protection of plant life	food source	1279
caspian sea	water quality	1279
protection of plant life	air quality	1279
environmental indicator	monitoring environmental health	1279
water resources	food production	1279
biosphere	food production	1279
water	food production	1279
soil resources	food production	1279
water protection	food production	1279
drinking water	food production	1279
natural resources	food production	1279
protection of plant life	food production	1279
plant life	air purification	1279
estuary	water filtration	1279
soil resources	water filtration	1279
biosphere	water filtration	1279
protection of plant life	water filtration	1279
plant life	food source	1279
littoral	food source	1279
marine life	food source	1279
aquatic environment	food source	1279
freshwater	food production	1279
continental shelf	food source	1279
pacific ocean	shipping lanes	1280
norwegian sea	shipping lanes	1280
mediterranean sea	shipping lanes	1280
baltic sea	shipping lanes	1280
aegean sea	shipping lanes	1280
continental shelf	shipping lanes	1280
sea-bed	shipping lanes	1280
atlantic ocean	shipping lanes	1280
pacific ocean	shipping lanes	1280
indian ocean	shipping lanes	1280
indian ocean	shipping lanes	1280
indian ocean	shipping lanes	1280
english channel	shipping lane	1280
ionian sea	shipping lanes	1280
english channel	shipping lanes	1280
indian ocean	shipping lanes	1280
tyrrhenian sea	shipping lanes	1280
mediterranean sea	shipping lanes	1280
adriatic sea	shipping lanes	1280
irish sea	shipping lanes	1280
atlantic ocean	shipping lanes	1280
north sea	shipping lanes	1280
sea	shipping lanes	1280
aegean sea	shipping lanes	1280
north sea	shipping lanes	1280
english channel	shipping lanes	1280
indian ocean	shipping routes	1280
ligurian sea	shipping lanes	1280
water resources	ecosystem maintenance	1281
water resources	ecosystem health	1281
fight against insects	maintaining ecosystem balance	1281
marine life	ecosystem maintenance	1281
biosphere	ecosystem services	1281
biotope	regulates ecosystem services	1281
protection of plant life	maintaining ecosystem services	1281
prevention of pollution	maintaining ecosystem services	1281
ecological balance	maintenance of ecosystem services	1281
atlantic ocean	supports global ecosystem	1281
conservation of resources	ensuring future availability	1281
biosphere	maintaining soil fertility	1281
caspian sea	strategic importance	1282
red sea	historical significance	1282
national city park	cultural significance	1282
aegean sea	historical importance	1282
english channel	historic significance	1282
national city park	historic significance	1282
aegean sea	historic significance	1282
english channel	historical significance	1282
red sea	historical significance	1282
caspian sea	historic importance	1282
red sea	historic significance	1282
red sea	strategic location	1283
caspian sea	shipping and trade route	1283
red sea	strategic trade route	1283
atlantic ocean	global trade route	1283
indian ocean	global trade route	1283
aegean sea	important shipping route	1283
atlantic ocean	global trade and commerce	1283
pacific ocean	global trade route	1283
conservation of resources	protection	1284
ecological balance	shelter	1284
littoral	shelter	1284
ecological balance	long-term survival	1284
natural resources	human survival	1284
use of water	human survival	1284
plant resources	sustenance	1284
water	survival	1284
natural resources	life support	1284
water	life support	1284
ecological balance	life support	1284
exploitation of resources	survival	1284
drinking water	survival	1284
water	life sustaining	1284
arctic ocean	important for global ocean circulation	1285
antarctic ocean	plays role in global ocean currents	1285
antarctic ocean	supports global ocean currents	1285
baltic sea	helsinki	1286
aegean sea	piraeus	1286
baltic sea	gdansk	1286
aegean sea	izmir	1286
aegean sea	athens	1286
baltic sea	rostock	1286
baltic sea	stockholm	1286
aegean sea	istanbul	1286
quality of the environment	pm2.5 levels	1287
quality of the environment	co2 levels	1287
climate	co2 levels	1287
environmental statistics	recycling rates	1287
environmental statistics	pollution levels	1287
quality of the environment	pollution levels	1287
environmental statistics	co2 emissions	1287
cost of pollution	co2 emissions	1287
degree of pollution	visual pollution metrics	1287
biodegradability	oxygen demand	1287
quality of the environment	air pollution	1287
exhaustion of resources	environmental degradation	1287
quality of the environment	visual pollution	1287
ecological balance	population trends	1287
quality of the environment	greenhouse gas emissions	1287
degree of pollution	noise pollution	1287
ecological balance	population growth	1287
quality of the environment	acid rain	1287
acidification	acid rain	1287
ecological balance	climate stability	1287
ecological balance	pollution	1287
cost of pollution	air quality indexes	1287
quality of the environment	air pollution indices	1287
degree of pollution	air quality	1287
ecological balance	air quality	1287
quality of the environment	pollution indices	1287
quality of the environment	noise pollution	1287
degree of pollution	air quality indices	1287
quality of the environment	no2 levels	1287
quality of the environment	humidity	1288
quality of the environment	noise pollution	1288
quality of the environment	light	1288
quality of the environment	sound	1288
quality of the environment	noise level	1288
degree of pollution	noise pollution	1288
environmental monitoring	noise pollution	1288
degree of pollution	temperature	1288
exhaustion of resources	reduced availability	1288
degree of pollution	noise levels	1288
quality of the environment	noise levels	1288
quality of the environment	bod levels	1288
degree of pollution	noise pollution level	1288
quality of the environment	temperature	1288
biodiversity	habitat quality	1289
environmental monitoring	soil quality	1289
quality of the environment	soil quality	1289
exhaustion of resources	decline in resource quality	1289
biotope	soil	1289
ecological balance	soil quality	1289
biotope	soil quality	1289
ecological balance	soil health	1289
environmental monitoring	soil composition	1289
degree of pollution	soil contamination	1289
climate	glacier retreat	1290
ecological balance	climate change	1290
ecological balance	resource depletion	1290
climate	sea level rise	1290
exhaustion of resources	increased costs	1290
climate	ice sheet melting	1290
flood	sea level rise	1290
climate	sea-level rise	1290
environmental statistics	temperature rise	1290
marine environment	sea level	1290
ecological balance	biodiversity	1291
ecological balance	species diversity	1291
ecological balance	species extinction rates	1291
quality of the environment	biodiversity	1291
environmental indicator	biodiversity	1291
quality of the environment	biodiversity	1291
ecological balance	biodiversity metrics	1291
environmental indicator	biodiversity	1291
environmental statistics	economic indicators	1292
mineral resources	gdp	1292
cost of pollution	gdp	1292
cost of pollution	gni	1292
quality of the environment	water quality indices	1293
quality of the environment	ecosystem health	1293
ecological balance	ecosystem health	1293
ecological balance	water quality	1293
degree of pollution	water quality	1293
environmental indicator	water quality indices	1293
acidification	buffer capacity	1293
biodegradability	chemical oxygen demand	1293
quality of the environment	water pollution	1293
biodegradability	biological oxygen demand	1293
degree of pollution	water quality	1293
quality of the environment	water quality	1293
environmental monitoring	water quality	1293
degree of pollution	water quality parameters	1293
environmental monitoring	wildlife populations	1294
quality of the environment	wildlife health	1294
quality of the environment	wildlife decline	1294
environmental indicator	species population trends	1294
quality of the environment	wildlife population	1294
biodiversity	population size	1294
degree of pollution	water quality index	1295
degree of pollution	air quality index	1295
degree of pollution	air pollution index	1295
degree of pollution	noise pollution index	1295
degree of pollution	soil pollution index	1295
quality of the environment	air quality index	1295
degree of pollution	water pollution index	1295
degree of pollution	light pollution index	1295
degree of pollution	pollution index	1295
degree of pollution	pollution index	1295
degree of pollution	environmental quality index	1295
degree of pollution	air quality index	1295
tradeable emission permit	energy	1296
noise protection	music	1296
pollution control	energy	1296
climate change policy	energy	1296
environmental impact	energy	1296
reduction of gas emissions	energy	1296
acidification	energy	1296
pollution control measures	energy	1296
replacement of resources	energy	1296
environmental impact	energy	1296
pollution control	energy	1296
industrial hazard	energy	1296
adaptation to climate change	energy	1296
reduction of gas emissions	energy production	1296
eu emission allowance	power generation	1296
industrial hazard	mining	1296
replacement of resources	water	1296
economic instrument for the environment	energy	1296
eu emission allowance	energy	1296
replacement of resources	packaging	1296
eu emission allowance	power generation	1296
industrial hazard	mining	1296
acidification	transportation	1296
pollution control measures	transportation	1296
environmental impact	transportation	1296
pollution control	transportation	1296
exhaustion of resources	energy	1296
replacement of resources	energy production	1296
replacement of resources	food	1296
fire protection	fire safety consulting	1297
fire protection	firefighting	1297
fire protection	fire engineering	1297
fire protection	fire insurance	1297
fire protection	fire engineering	1297
eu emission allowance	aviation	1298
animal resources	leather industry	1298
tradeable emission permit	transportation	1298
eu emission allowance	transportation	1298
corrosion	aerospace	1298
animal resources	cosmetics	1298
eu emissions trading scheme	aviation	1298
eu emission allowance	shipping	1298
noise protection	aviation	1298
animal resources	fishing	1298
metal pollution	chemical manufacturing	1299
animal resources	pet food manufacturing	1299
industrial hazard	chemical processing	1299
industrial hazard	manufacturing	1299
corrosion	chemical	1299
industrial hazard	chemical processing	1299
anti-pollution device	chemical	1299
tradeable emission permit	manufacturing	1299
temperate zone	culture	1300
environmental protection	climate	1300
biotope	influences climate	1300
climate	seasons	1300
atmosphere	weather	1300
physical environment	weather	1300
physical environment	climate	1300
ocean	climate	1300
physical environment	ecosystem	1300
temperate zone	economy	1300
sea	climate	1300
biotope	climate	1300
terrestrial ecosystem	climate	1300
quality of the environment	climate	1300
arid zone	variable	1300
atmosphere	climate	1300
mountain	climate	1300
temperate zone	variable	1300
biotope	natural disasters	1301
terrestrial ecosystem	natural disasters	1301
geophysical environment	natural disasters	1301
atmosphere	with human activities	1301
geophysical environment	human activity	1301
geophysical environment	human activities	1301
biotope	human activity	1301
terrestrial ecosystem	human activity	1301
biotope	affects human activities	1301
littoral	affected by human activities	1301
terrestrial ecosystem	human livelihoods	1301
climate	human activities	1301
climate	sunlight	1302
geophysical environment	sunlight	1302
geophysical environment	sun	1302
geophysical environment	moon	1302
geophysical environment	magnetic field	1303
electromagnetic interference	magnetic	1303
geophysical environment	earth's magnetic field	1303
geophysical environment	magnetic fields	1303
electromagnetic interference	magnetic fields	1303
electromagnetic interference	magnetic fields	1303
geophysical environment	gravity	1303
climatic zone	elevation	1304
climatic zone	sunlight	1304
noise level	weather	1304
biodegradability	temperature	1304
noise level	environment	1304
biodegradability	moisture	1304
noise level	time of day	1304
climatic zone	wind patterns	1304
biological standard	osmotic pressure	1304
noise level	distance	1304
climatic zone	continental drift	1305
volcanic eruption	distance from population	1305
climatic zone	distance from ocean	1305
climatic zone	latitude	1305
climatic zone	distance from oceans	1305
climatic zone	longitude	1305
climatic zone	distance from ocean	1305
climatic zone	distance from ocean	1305
equatorial zone	colonizers	1306
equatorial zone	settlers	1306
equatorial zone	people	1306
equatorial zone	native tribes	1306
temperate zone	wildlife	1307
temperate zone	humans	1307
equatorial zone	monkeys	1307
biotope	plants	1307
biotope	insects	1307
biotope	animals	1307
equatorial zone	animals	1307
equatorial zone	wildlife	1307
equatorial zone	plants	1307
fight against wastage	zero-waste goals	1308
fight against wastage	zero waste movement	1308
fight against wastage	zero-waste policy	1308
fight against wastage	zero-waste movement	1308
quality of the environment	environmental regulations	1309
protection of animals	legislation	1309
prevention of pollution	laws and regulations	1309
prevention of pollution	green policies	1309
deposit on a polluting product	industry initiatives	1309
environmental protection	government regulations	1309
water protection	government regulations	1309
prevention of pollution	environmental policies	1309
prevention of pollution	environmental regulations	1309
reduction of gas emissions	clean energy policies	1309
prevention of pollution	government regulations	1309
prevention of pollution	policy changes	1309
fight against wastage	policy changes	1309
environmental protection	government policies	1309
protection of animals	sanctuaries	1310
protection of plant life	wildlife sanctuaries	1310
protection of animal life	wildlife sanctuaries	1310
protection of animal life	sanctuaries	1310
protection of animals	wildlife sanctuaries	1310
protection of animal life	wildlife reserves	1310
protected species	sanctuaries	1310
protection of animals	zoos	1310
protection of animals	wildlife sanctuaries	1310
protection of animals	wildlife sanctuaries	1310
protection of plant life	wildlife sanctuaries	1310
protection of animal life	wildlife sanctuaries	1310
protection of animal life	zoos	1310
eu environmental policy	council of the european union	1311
eu environmental policy	european commission	1311
eu environmental policy	european commission	1311
eu environmental policy	european parliament	1311
environmental law	eu commission	1311
eu emissions trading scheme	european commission	1311
eu environmental policy	eu court of justice	1311
eu environmental policy	european parliament	1311
eu emissions trading scheme	european union	1311
eu emissions trading scheme	european court of justice	1311
mineral resources	substitution	1312
seismic monitoring	frequency range	1312
seismic monitoring	sensitivity	1312
seismic monitoring	accuracy	1312
ozone	instrumentation	1312
seismic monitoring	calibration	1312
climate change policy	regulatory measures	1313
climate change policy	regulations	1313
environmental policy	regulations	1313
eu environmental policy	regulations	1313
environmental law	regulations	1313
eu environmental policy	green paper	1313
environmental policy	quotas	1313
environmental policy	taxation	1313
climate change policy	taxation	1313
environmental economics	taxation	1313
environmental economics	regulation	1313
environmental policy	licensing	1313
reduction of gas emissions	regulation	1313
eu environmental policy	framework laws	1313
climate change policy	taxes	1313
environmental law	decrees	1313
climate change policy	research funding	1313
eu environmental policy	strategy	1313
environmental policy	laws	1313
climate change policy	laws	1313
environmental policy	taxes	1313
eu environmental policy	standards	1313
environmental policy	standards	1313
eu environmental policy	white paper	1313
eu environmental policy	communication	1313
climate change policy	standards	1313
environmental tax	tax credits	1314
environmental economics	green accounting	1314
eu environmental policy	green taxes	1314
reduction of gas emissions	green taxes	1314
eu environmental policy	green subsidies	1314
deposit on a polluting product	environmental tax	1314
eu environmental policy	eco-taxes	1314
environmental economics	green accounting	1314
reduction of gas emissions	green taxes	1314
environmental economics	green bonds	1314
eu environmental policy	green taxation	1314
rodent	communication	1315
dolphin	communication	1315
dolphin	vocalizations	1315
dolphin	memory	1315
monkey	memory	1315
dolphin	learning	1315
dolphin	gestural language	1315
dolphin	intelligence	1315
management of resources	problem-solving	1316
environmental education	problem-solving	1316
area management	problem-solving	1316
dolphin	problem-solving	1316
monkey	problem-solving	1316
environmental statistics	problem-solving	1316
dolphin	highly intelligent	1317
dolphin	self-aware	1317
dolphin	self-awareness	1317
marine ecosystem	symbiosis	1318
ecosystem	symbiosis	1318
terrestrial ecosystem	parasitism	1318
ecosystem	parasitism	1318
marine ecosystem	parasitism	1318
ecosystem	symbiotic	1318
ecosystem	symbiotic relationships	1318
marine ecosystem	commensalism	1318
ecosystem	commensalism	1318
terrestrial ecosystem	commensalism	1318
plant life	mutualism	1318
biotope	symbiosis	1318
marine life	symbiosis	1318
terrestrial ecosystem	symbiosis	1318
terrestrial ecosystem	mutualism	1318
ecosystem	mutualism	1318
marine ecosystem	mutualism	1318
biotope	mutualism	1318
terrestrial ecosystem	symbiotic relationships	1318
plant life	symbiotic	1318
plant life	symbiosis	1318
marine life	symbiosis	1318
marine ecosystem	symbiosis	1318
terrestrial ecosystem	herbivory	1318
ecological balance	symbiosis	1318
wildlife	symbiosis	1318
geophysical environment	land-ocean	1319
geophysical environment	land-atmosphere	1319
geophysical environment	ocean-atmosphere	1319
geophysical environment	atmosphere-ocean	1319
marine life	schooling	1320
wildlife	cooperation	1320
ecosystem	competition	1320
marine ecosystem	competition	1320
wildlife	competition	1320
biotope	competition	1320
terrestrial ecosystem	competition	1320
marine life	competition	1320
dolphin	cooperation	1320
protection of plant life	convention on international trade in endangered species of wild fauna and flora	1321
protection of animal life	convention on international trade in endangered species of wild fauna and flora	1321
environmental law	convention on international trade in endangered species of wild fauna and flora	1321
protected species	convention on migratory species	1321
