****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
outdoor 	 7
land 	 0
sea 	 0
urban areas 	 0
road 	 0
track 	 0
water 	 0
lake 	 0
ocean 	 0
urban 	 0
air 	 -1
space 	 -1
highways 	 -1
construction zones 	 -1
indoor 	 -1
air-conditioned 	 -1
non-air-conditioned 	 -1


****** Processing facet_no: 110, facet: seating capacity, facet_count: 4 ******
property 	 cluster_label
up to 7 people 	 17
up to 8 people 	 17
few 	 0
many 	 0


****** Processing facet_no: 111, facet: target audience, facet_count: 6 ******
property 	 cluster_label
outdoor enthusiasts 	 7
families 	 -1
soccer teams 	 -1
elderly people 	 -1
adventurers 	 -1


****** Processing facet_no: 112, facet: layout, facet_count: 2 ******
property 	 cluster_label
single room 	 -1
multi-room 	 -1


****** Processing facet_no: 113, facet: cargocarrying capacity, facet_count: 3 ******
property 	 cluster_label
heavy 	 0
medium 	 0
light 	 0


****** Processing facet_no: 114, facet: goal, facet_count: 7 ******
property 	 cluster_label
minimize congestion 	 0
improve productivity 	 0
success 	 0
safely direct traffic 	 -1
achieve efficiency 	 -1
efficiency 	 -1
productivity 	 -1


****** Processing facet_no: 115, facet: rules, facet_count: 3 ******
property 	 cluster_label
speed limits 	 0
right-of-way 	 -1
no-left-turn 	 -1


****** Processing facet_no: 116, facet: evaluation criteria, facet_count: 3 ******
property 	 cluster_label
safety 	 0
efficiency 	 -1
convenience 	 -1


****** Processing facet_no: 117, facet: control types, facet_count: 3 ******
property 	 cluster_label
hybrid 	 54
manual 	 0
automatic 	 0


****** Processing facet_no: 118, facet: fleet, facet_count: 7 ******
property 	 cluster_label
trucks 	 2
trains 	 2
airplanes 	 0
planes 	 0
jets 	 0
aircraft 	 0
buses 	 -1


****** Processing facet_no: 119, facet: routes, facet_count: 6 ******
property 	 cluster_label
global 	 3
tourist attractions 	 1
domestic 	 0
international 	 0
urban 	 0
special events 	 -1


****** Processing facet_no: 120, facet: distance, facet_count: 2 ******
property 	 cluster_label
long-haul 	 -1
short-haul 	 -1


****** Processing facet_no: 121, facet: frequency, facet_count: 8 ******
property 	 cluster_label
one-time 	 82
recurring 	 75
daily 	 0
weekly 	 0
monthly 	 0


****** Processing facet_no: 122, facet: aircraft type, facet_count: 3 ******
property 	 cluster_label
propeller 	 37
jet 	 0
helicopter 	 -1


****** Processing facet_no: 123, facet: route map, facet_count: 2 ******
property 	 cluster_label
charted 	 -1
uncharted 	 -1


****** Processing facet_no: 124, facet: duration, facet_count: 13 ******
property 	 cluster_label
short-term 	 51
long-term 	 51
short term 	 51
long term 	 51
short 	 0
long 	 0
annual 	 0
permanent 	 0
temporary 	 0
biennial 	 -1
triennial 	 -1


****** Processing facet_no: 125, facet: schedule, facet_count: 6 ******
property 	 cluster_label
on-demand 	 69
fixed 	 0
variable 	 0
real-time 	 -1


****** Processing facet_no: 126, facet: used in, facet_count: 17 ******
property 	 cluster_label
commercial airliners 	 73
military aircraft 	 19
military equipment 	 19
tourism 	 1
railway transportation 	 0
industry 	 0
commerce 	 0
railway 	 0
railway system 	 0
transportation industry 	 0
shipping industry 	 0
spacecraft 	 0
aircraft 	 0
construction 	 -1
manufacturing 	 -1


****** Processing facet_no: 127, facet: unit of measurement, facet_count: 8 ******
property 	 cluster_label
volume 	 0
capacity 	 0
weight 	 0
mass 	 0
ton 	 -1


****** Processing facet_no: 128, facet: common usage, facet_count: 2 ******
property 	 cluster_label
measuring volume of objects 	 17
measuring space 	 -1


****** Processing facet_no: 129, facet: notation, facet_count: 2 ******
property 	 cluster_label
ft³ 	 -1
cu ft 	 -1


****** Processing facet_no: 130, facet: number of wheels, facet_count: 3 ******
property 	 cluster_label
four 	 0
two 	 0
six 	 0


****** Processing facet_no: 131, facet: construction, facet_count: 12 ******
property 	 cluster_label
wood 	 0
natural 	 0
metal 	 -1
plastic 	 -1
fiberglass 	 -1
manual labor 	 -1
machine-built 	 -1
engineered 	 -1
man-made 	 -1
built-in 	 -1
bolted-on 	 -1
welded-on 	 -1


****** Processing facet_no: 132, facet: color, facet_count: 11 ******
property 	 cluster_label
red 	 0
white 	 0
yellow 	 0
silver 	 0
black 	 0
green 	 0
dark brown 	 -1


****** Processing facet_no: 133, facet: safety considerations, facet_count: 2 ******
property 	 cluster_label
leak-proof 	 -1
leak-detection systems 	 -1


****** Processing facet_no: 134, facet: maintenance requirements, facet_count: 2 ******
property 	 cluster_label
regular inspection 	 48
specialized cleaning 	 11


****** Processing facet_no: 135, facet: signal type, facet_count: 2 ******
property 	 cluster_label
radio waves 	 0
gps signals 	 0


****** Processing facet_no: 136, facet: installation location, facet_count: 3 ******
property 	 cluster_label
land 	 0
sea 	 0
space 	 -1


****** Processing facet_no: 137, facet: operating frequency, facet_count: 3 ******
property 	 cluster_label
lf 	 0
mf 	 0
hf 	 0


****** Processing facet_no: 138, facet: functions, facet_count: 9 ******
property 	 cluster_label
pumps 	 76
public outreach 	 27
providing jobs 	 12
transporting goods 	 0
supporting global commerce 	 0
transportation planning 	 0
emergency response 	 0
water cannon 	 -1
hose reels 	 -1


****** Processing facet_no: 139, facet: ships, facet_count: 3 ******
property 	 cluster_label
tankers 	 0
container ships 	 0
cruise ships 	 0


****** Processing facet_no: 140, facet: example, facet_count: 12 ******
property 	 cluster_label
iran 	 70
1 kg 	 17
500 g 	 17
1 tonne 	 17
ferrying passengers 	 0
shipping goods within a country 	 -1
mississippi river delta 	 -1
port of rotterdam 	 -1
suez canal 	 -1
cuba 	 -1
north korea 	 -1
age depends on date of birth 	 -1


****** Processing facet_no: 141, facet: regulation, facet_count: 19 ******
property 	 cluster_label
monitored by 	 97
managed by 	 97
port authority 	 66
local authorities 	 66
customs 	 61
traffic signal 	 44
varies by country 	 43
standardized across cities 	 11
safety regulations 	 0
defined by international law 	 0
regulated by coastal authorities 	 0
speed limit 	 0
international regulations 	 0
maritime laws 	 0
government permits 	 -1
licensing 	 -1
government regulated 	 -1
lane marking 	 -1
regulated by 	 -1


****** Processing facet_no: 142, facet: impact, facet_count: 3 ******
property 	 cluster_label
boosting economy 	 0
reducing costs 	 0
creating jobs 	 -1


****** Processing facet_no: 143, facet: materials, facet_count: 15 ******
property 	 cluster_label
propulsion system 	 37
glass 	 0
wood 	 0
composite 	 0
steel 	 0
engine 	 0
metal 	 -1
concrete 	 -1
iron 	 -1
plastic 	 -1
fabric 	 -1
aluminum 	 -1


****** Processing facet_no: 144, facet: vehicle type, facet_count: 5 ******
property 	 cluster_label
motorized 	 11
emergency vehicle 	 0
red 	 0
large 	 0
two-wheeled 	 -1


****** Processing facet_no: 145, facet: functionality, facet_count: 3 ******
property 	 cluster_label
carrying passengers 	 0
storing cargo 	 0
catching fish 	 -1


****** Processing facet_no: 146, facet: fuel type, facet_count: 4 ******
property 	 cluster_label
jet fuel 	 19
liquid 	 0
solid 	 0
kerosene 	 -1


****** Processing facet_no: 147, facet: performance, facet_count: 2 ******
property 	 cluster_label
high efficiency 	 5
high thrust 	 -1


****** Processing facet_no: 148, facet: temperature range, facet_count: 2 ******
property 	 cluster_label
around 4°c 	 17
below freezing 	 -1


****** Processing facet_no: 149, facet: content, facet_count: 12 ******
property 	 cluster_label
drinks 	 79
food 	 0
medicine 	 0
listing cargo items 	 0
quantity 	 0
weight 	 0
value 	 0
route information 	 0
fare details 	 0
specifying quantities 	 -1
description of goods 	 -1
departure and arrival times 	 -1


****** Processing facet_no: 150, facet: safety feature, facet_count: 14 ******
property 	 cluster_label
braking system 	 54
load capacity 	 22
load limit 	 22
temperature control 	 0
humidity control 	 0
lights 	 0
emergency response plan 	 0
signs 	 -1
stabilizer 	 -1
emergency stop 	 -1
safety harness 	 -1
emergency release 	 -1
hinge 	 -1


****** Processing facet_no: 151, facet: meaning, facet_count: 6 ******
property 	 cluster_label
one ton 	 17
connecting 	 0
joining 	 -1
fastening 	 -1
twenty tons 	 -1
hundred tons 	 -1


****** Processing facet_no: 152, facet: object, facet_count: 7 ******
property 	 cluster_label
item 	 0
thing 	 0
paper 	 -1
fabric 	 -1
metal 	 -1
plastic 	 -1
asset 	 -1


****** Processing facet_no: 153, facet: difficulty, facet_count: 3 ******
property 	 cluster_label
easy 	 0
hard 	 0
requires skill 	 -1


****** Processing facet_no: 154, facet: railway type, facet_count: 5 ******
property 	 cluster_label
track gauge 	 0
freight rail 	 0
passenger rail 	 0
infrastructure 	 -1
heavy rail 	 -1


****** Processing facet_no: 155, facet: standard gauge size, facet_count: 1 ******
facet_count: 1, less than 2; ignoring facet
****** Processing facet_no: 156, facet: odor, facet_count: 2 ******
property 	 cluster_label
strong 	 0
sulfurous 	 -1


****** Processing facet_no: 157, facet: storage, facet_count: 7 ******
property 	 cluster_label
warehouse 	 0
port 	 0
container yard 	 0
in tanks 	 -1
under pressure 	 -1
silos 	 -1


****** Processing facet_no: 158, facet: production, facet_count: 2 ******
property 	 cluster_label
from crude oil 	 28
from recycled materials 	 -1


****** Processing facet_no: 159, facet: operating environment, facet_count: 3 ******
property 	 cluster_label
coastal 	 9
water 	 0
port 	 0


****** Processing facet_no: 160, facet: required documents, facet_count: 3 ******
property 	 cluster_label
proof of insurance 	 59
proof of ownership 	 59
vehicle identification number 	 -1


****** Processing facet_no: 161, facet: fees, facet_count: 2 ******
property 	 cluster_label
dependent on location 	 15
variable 	 0


****** Processing facet_no: 162, facet: renewal, facet_count: 3 ******
property 	 cluster_label
online 	 0
mail 	 0
in-person 	 -1


****** Processing facet_no: 163, facet: penalties, facet_count: 2 ******
property 	 cluster_label
late fees 	 -1
fine for non-compliance 	 -1


****** Processing facet_no: 164, facet: historical significance, facet_count: 9 ******
property 	 cluster_label
different in different countries 	 60
used in many countries 	 60
19th century 	 56
standardized globally 	 11
early railway technology 	 0
important for industrial development 	 0
ancient 	 -1
medieval 	 -1
changed over time 	 -1


****** Processing facet_no: 165, facet: disease caused, facet_count: 3 ******
property 	 cluster_label
infection 	 -1
illness 	 -1
disorder 	 -1


****** Processing facet_no: 166, facet: mode of transmission, facet_count: 4 ******
property 	 cluster_label
contact 	 0
airborne 	 -1
vector-borne 	 -1
waterborne 	 -1


****** Processing facet_no: 167, facet: symptoms, facet_count: 4 ******
property 	 cluster_label
rash 	 46
fever 	 -1
cough 	 -1
diarrhea 	 -1


****** Processing facet_no: 168, facet: treatment, facet_count: 4 ******
property 	 cluster_label
antibiotics 	 -1
vaccination 	 -1
medication 	 -1
surgery 	 -1


****** Processing facet_no: 169, facet: prevention, facet_count: 4 ******
property 	 cluster_label
hygiene 	 -1
vaccination 	 -1
avoidance 	 -1
screening 	 -1


****** Processing facet_no: 170, facet: units, facet_count: 3 ******
property 	 cluster_label
millimeters 	 86
inches 	 -1


****** Processing facet_no: 171, facet: context, facet_count: 15 ******
property 	 cluster_label
shipping industry 	 0
port operations 	 0
maritime trade 	 0
lost 	 0
road 	 0
computer network 	 0
business 	 0
personal 	 0
team 	 0
court 	 0
traffic 	 0
traveling 	 -1
new place 	 -1
battlefield 	 -1
tax 	 -1


****** Processing facet_no: 172, facet: vessel, facet_count: 3 ******
property 	 cluster_label
container ship 	 0
tanker 	 0
cruise liner 	 0


****** Processing facet_no: 173, facet: cargo, facet_count: 3 ******
property 	 cluster_label
goods 	 0
containers 	 0
commodities 	 -1


****** Processing facet_no: 174, facet: route, facet_count: 14 ******
property 	 cluster_label
on-demand service 	 69
global 	 3
local 	 3
fixed 	 0
variable 	 0
route map 	 0
gps navigation 	 0
regional 	 -1
flexible 	 -1
fixed route 	 -1
flexible route 	 -1
variable route 	 -1


****** Processing facet_no: 175, facet: cost, facet_count: 8 ******
property 	 cluster_label
fuel costs 	 25
insurance 	 0
economies of scale 	 -1
affordable 	 -1
expensive 	 -1
cost-effective 	 -1


****** Processing facet_no: 176, facet: wheels, facet_count: 3 ******
property 	 cluster_label
four 	 0
two 	 0
three 	 0


****** Processing facet_no: 177, facet: length, facet_count: 5 ******
property 	 cluster_label
long distance 	 51
hundreds of miles 	 0
long 	 0
short 	 0
long enough for takeoff 	 0


****** Processing facet_no: 178, facet: diameter, facet_count: 3 ******
property 	 cluster_label
small 	 0
large 	 0


****** Processing facet_no: 179, facet: risks, facet_count: 9 ******
property 	 cluster_label
explosion 	 80
environmental damage 	 0
fire 	 0
leakage 	 -1
accidents 	 -1
rupture 	 -1


****** Processing facet_no: 180, facet: format, facet_count: 11 ******
property 	 cluster_label
printed 	 0
calendar 	 0
physical 	 0
digital 	 -1
paper 	 -1
timetable 	 -1
online database 	 -1


****** Processing facet_no: 181, facet: information included, facet_count: 4 ******
property 	 cluster_label
weight 	 0
volume 	 0
cargo description 	 -1
shipping date 	 -1


****** Processing facet_no: 182, facet: used by, facet_count: 9 ******
property 	 cluster_label
customs officials 	 61
logistics companies 	 0
maritime vessels 	 0
ships 	 0
shippers 	 -1
celebrities 	 -1
businessmen 	 -1
royalty 	 -1
yachts 	 -1


****** Processing facet_no: 183, facet: audience, facet_count: 6 ******
property 	 cluster_label
cargo handlers 	 0
customers 	 0
regulatory bodies 	 0
drivers 	 0
logistics managers 	 0
passengers 	 -1


****** Processing facet_no: 184, facet: budget, facet_count: 2 ******
property 	 cluster_label
limited 	 0
significant 	 0


****** Processing facet_no: 185, facet: party involved, facet_count: 3 ******
property 	 cluster_label
shipper 	 -1
carrier 	 -1
consignee 	 -1


****** Processing facet_no: 186, facet: relevance to, facet_count: 3 ******
property 	 cluster_label
international trade 	 0
logistics industry 	 0
commercial transactions 	 -1


****** Processing facet_no: 187, facet: profession, facet_count: 3 ******
property 	 cluster_label
broker 	 -1
middleman 	 -1
representative 	 -1


****** Processing facet_no: 188, facet: alternative name, facet_count: 2 ******
property 	 cluster_label
tonne 	 17
ton 	 -1


****** Processing facet_no: 189, facet: mode of transport, facet_count: 11 ******
property 	 cluster_label
commuting 	 100
recreational 	 8
ship 	 0
train 	 0
truck 	 0
car 	 0
bus 	 0
personal 	 0
motorcycle 	 -1
bicycle 	 -1


****** Processing facet_no: 190, facet: container type, facet_count: 3 ******
property 	 cluster_label
tank 	 0
bag 	 0
hopper 	 -1


****** Processing facet_no: 191, facet: destination, facet_count: 9 ******
property 	 cluster_label
power plant 	 72
port 	 0
station 	 0
terminal 	 0
farm 	 0
factory 	 -1
event location 	 -1


****** Processing facet_no: 192, facet: volume, facet_count: 2 ******
property 	 cluster_label
large 	 0
massive 	 -1


****** Processing facet_no: 193, facet: handling, facet_count: 7 ******
property 	 cluster_label
specialized 	 11
specialized equipment 	 11
heavy 	 0
careful 	 -1
delicate 	 -1
careful loading 	 -1


****** Processing facet_no: 194, facet: type of boat, facet_count: 3 ******
property 	 cluster_label
marine 	 0
vessel 	 -1
watercraft 	 -1


****** Processing facet_no: 195, facet: surface, facet_count: 3 ******
property 	 cluster_label
grass 	 0
sand 	 0
dirt 	 -1


****** Processing facet_no: 196, facet: condition, facet_count: 3 ******
property 	 cluster_label
rough 	 0
uneven 	 -1
muddy 	 -1


****** Processing facet_no: 197, facet: safety, facet_count: 14 ******
property 	 cluster_label
monitored 	 97
high risk 	 68
medium risk 	 68
low risk 	 68
low visibility 	 5
preventing accidents 	 0
reducing congestion 	 0
improving traffic flow 	 0
secure 	 0
regulated 	 0
uneven terrain 	 -1
vented to prevent explosion 	 -1
secured to prevent leakage 	 -1


****** Processing facet_no: 198, facet: movement, facet_count: 5 ******
property 	 cluster_label
hydraulic 	 54
mechanical 	 4
manual 	 0
moving through water 	 -1
powered by engines 	 -1


****** Processing facet_no: 199, facet: economic significance, facet_count: 3 ******
property 	 cluster_label
job creator 	 -1
driver of growth 	 -1
source of revenue 	 -1


****** Processing facet_no: 200, facet: route type, facet_count: 5 ******
property 	 cluster_label
local 	 3
tourist 	 1
express 	 0
international 	 0
intercity 	 -1


****** Processing facet_no: 201, facet: vehicle characteristics, facet_count: 5 ******
property 	 cluster_label
capacity 	 0
speed 	 0
frequency 	 0
stops 	 0
fare 	 0


****** Processing facet_no: 202, facet: associated with, facet_count: 6 ******
property 	 cluster_label
coastal activities 	 9
shipping industry 	 0
port operations 	 0
train 	 0
railway 	 0
transportation 	 0


****** Processing facet_no: 203, facet: types of cargo, facet_count: 3 ******
property 	 cluster_label
containers 	 0
bulk cargo 	 0
liquid cargo 	 0


****** Processing facet_no: 204, facet: challenges, facet_count: 6 ******
property 	 cluster_label
security concerns 	 64
infrastructure costs 	 25
different gauge sizes 	 -1
train compatibility 	 -1
coordination between modes 	 -1
different infrastructure requirements 	 -1


****** Processing facet_no: 205, facet: locations, facet_count: 4 ******
property 	 cluster_label
asia 	 70
australia 	 -1
india 	 -1
europe 	 -1


****** Processing facet_no: 206, facet: involves, facet_count: 3 ******
property 	 cluster_label
arranging deals 	 0
buying and selling 	 -1
negotiating prices 	 -1


****** Processing facet_no: 207, facet: economic impact, facet_count: 3 ******
property 	 cluster_label
boosts economy 	 0
increases trade 	 0
creates jobs 	 -1


****** Processing facet_no: 208, facet: luxury level, facet_count: 5 ******
property 	 cluster_label
basic 	 0
luxurious 	 0
high-end 	 -1
mid-range 	 -1


****** Processing facet_no: 209, facet: benefits, facet_count: 3 ******
property 	 cluster_label
reduced noise 	 0
reduced pollution 	 0
increased speed 	 0


****** Processing facet_no: 210, facet: precision, facet_count: 2 ******
property 	 cluster_label
precise 	 -1
approximate 	 -1


****** Processing facet_no: 211, facet: width, facet_count: 6 ******
property 	 cluster_label
single lane 	 88
limited 	 0
wide 	 0
sufficient for aircraft 	 -1
narrow 	 -1
multi-lane 	 -1


****** Processing facet_no: 212, facet: contents, facet_count: 7 ******
property 	 cluster_label
list of ships 	 17
information about ships 	 17
flight numbers 	 0
aircraft types 	 0
route information 	 0
ship details 	 0
departure and arrival times 	 -1


****** Processing facet_no: 213, facet: generated by, facet_count: 3 ******
property 	 cluster_label
airline staff 	 0
computer system 	 0
travel agent 	 -1


****** Processing facet_no: 214, facet: updated regularly, facet_count: 3 ******
property 	 cluster_label
yes 	 0
daily 	 0
weekly 	 0


****** Processing facet_no: 215, facet: working principle, facet_count: 3 ******
property 	 cluster_label
combustion 	 -1
exhaust gases 	 -1
high-speed airflow 	 -1


****** Processing facet_no: 216, facet: era, facet_count: 2 ******
property 	 cluster_label
19th century 	 56
historical 	 -1


****** Processing facet_no: 217, facet: source, facet_count: 6 ******
property 	 cluster_label
expert 	 0
experienced person 	 -1
authoritative figure 	 -1
online platform 	 -1
printed brochure 	 -1
mobile app 	 -1


****** Processing facet_no: 218, facet: benefit, facet_count: 2 ******
property 	 cluster_label
reducing uncertainty 	 0
increasing confidence 	 0


****** Processing facet_no: 219, facet: tools, facet_count: 3 ******
property 	 cluster_label
gps device 	 0
compass 	 -1
map 	 -1


****** Processing facet_no: 220, facet: medium, facet_count: 9 ******
property 	 cluster_label
light 	 0
sound 	 0
text 	 0
wire 	 -1
air 	 -1
fiber optic 	 -1
nerve fibre 	 -1
synapse 	 -1
electrolyte solution 	 -1


****** Processing facet_no: 221, facet: communication method, facet_count: 2 ******
property 	 cluster_label
verbal 	 -1
non-verbal 	 -1


****** Processing facet_no: 222, facet: type of signal, facet_count: 3 ******
property 	 cluster_label
stop sign 	 45
traffic signal 	 44
alarm 	 0


****** Processing facet_no: 223, facet: receiver, facet_count: 3 ******
property 	 cluster_label
driver 	 0
reader 	 0
pedestrian 	 -1


****** Processing facet_no: 224, facet: activities, facet_count: 6 ******
property 	 cluster_label
unloading 	 0
storage 	 0
enforcing traffic laws 	 0
planning infrastructure projects 	 0
loading 	 -1
issuing licenses 	 -1


****** Processing facet_no: 225, facet: armament, facet_count: 3 ******
property 	 cluster_label
gun 	 0
missile 	 -1
torpedo 	 -1


****** Processing facet_no: 226, facet: workplace, facet_count: 3 ******
property 	 cluster_label
road 	 0
port 	 0
garage 	 -1


****** Processing facet_no: 227, facet: communication, facet_count: 8 ******
property 	 cluster_label
data link 	 74
written 	 0
phone 	 0
verbal 	 -1
radio 	 -1
clear 	 -1
open 	 -1


****** Processing facet_no: 228, facet: training, facet_count: 3 ******
property 	 cluster_label
licensing 	 -1
certification 	 -1
on-the-job training 	 -1


****** Processing facet_no: 229, facet: type of infraction, facet_count: 3 ******
property 	 cluster_label
speeding 	 -1
reckless driving 	 -1
failure to yield 	 -1


****** Processing facet_no: 230, facet: violation of, facet_count: 3 ******
property 	 cluster_label
traffic laws 	 0
speed limits 	 0
rules of the road 	 0


****** Processing facet_no: 231, facet: consequences, facet_count: 9 ******
property 	 cluster_label
economic losses 	 85
economic loss 	 85
diplomatic tensions 	 84
diplomatic tension 	 84
points on license 	 77
suspension of license 	 77
fine 	 0
humanitarian crisis 	 -1


****** Processing facet_no: 232, facet: circumstances, facet_count: 3 ******
property 	 cluster_label
during rush hour 	 -1
in a school zone 	 -1
at night 	 -1


****** Processing facet_no: 233, facet: penalty, facet_count: 3 ******
property 	 cluster_label
fines 	 -1
court appearance 	 -1
community service 	 -1


****** Processing facet_no: 234, facet: operational mode, facet_count: 2 ******
property 	 cluster_label
continuous operation 	 78
manual operation 	 78


****** Processing facet_no: 235, facet: control, facet_count: 5 ******
property 	 cluster_label
stop signs 	 45
traffic lights 	 44
manual 	 0
automatic 	 0
roundabout 	 -1


****** Processing facet_no: 236, facet: track gauge, facet_count: 3 ******
property 	 cluster_label
broad gauge 	 0
wide gauge 	 0
standard gauge 	 0


****** Processing facet_no: 237, facet: current use, facet_count: 3 ******
property 	 cluster_label
still used in many countries 	 60
being replaced by standard gauge 	 0
preserved for historical purposes 	 -1


****** Processing facet_no: 238, facet: mechanism, facet_count: 12 ******
property 	 cluster_label
cable and pulley 	 81
pumps 	 76
electric motor 	 72
water chamber 	 55
hydraulic system 	 54
spark 	 0
flint and steel 	 -1
butane 	 -1
gates 	 -1
action potential 	 -1
ion channels 	 -1
neurotransmitters 	 -1


****** Processing facet_no: 239, facet: brand, facet_count: 7 ******
property 	 cluster_label
zippo 	 -1
bic 	 -1
colibri 	 -1
ford 	 -1
chevrolet 	 -1
dodge 	 -1
mercedes-benz 	 -1


****** Processing facet_no: 240, facet: operator, facet_count: 6 ******
property 	 cluster_label
public transportation 	 27
oil company 	 0
private company 	 -1
non-profit organization 	 -1
government agency 	 -1
research institution 	 -1


****** Processing facet_no: 241, facet: accessibility, facet_count: 3 ******
property 	 cluster_label
wheelchair accessible 	 -1
elevated 	 -1
underground 	 -1


****** Processing facet_no: 242, facet: vehicle requirements, facet_count: 5 ******
property 	 cluster_label
license 	 0
insurance 	 0
registration 	 0
maintenance 	 0
vehicle inspection 	 -1


****** Processing facet_no: 243, facet: handling requirements, facet_count: 3 ******
property 	 cluster_label
special care 	 -1
protective gear 	 -1
ventilation 	 -1


****** Processing facet_no: 244, facet: storage requirements, facet_count: 3 ******
property 	 cluster_label
separate area 	 -1
ventilated space 	 -1
secure container 	 -1


****** Processing facet_no: 245, facet: transportation regulations, facet_count: 3 ******
property 	 cluster_label
safety protocols 	 0
special permits 	 -1
trained personnel 	 -1


****** Processing facet_no: 246, facet: roles and responsibilities, facet_count: 2 ******
property 	 cluster_label
defined 	 -1
clearly assigned 	 -1


****** Processing facet_no: 247, facet: task management, facet_count: 2 ******
property 	 cluster_label
tracked 	 0
prioritized 	 -1


****** Processing facet_no: 248, facet: teamwork, facet_count: 2 ******
property 	 cluster_label
collaborative 	 -1
coordinated 	 -1


****** Processing facet_no: 249, facet: time management, facet_count: 2 ******
property 	 cluster_label
efficient 	 0
timely 	 -1


****** Processing facet_no: 250, facet: resource allocation, facet_count: 2 ******
property 	 cluster_label
effective 	 0
optimal 	 -1


****** Processing facet_no: 251, facet: mode of operation, facet_count: 3 ******
property 	 cluster_label
hybrid 	 54
sail 	 26
motor 	 0


****** Processing facet_no: 252, facet: container, facet_count: 3 ******
property 	 cluster_label
containerized 	 -1
loose 	 -1
stacked 	 -1


****** Processing facet_no: 253, facet: risk, facet_count: 3 ******
property 	 cluster_label
damage 	 0
loss 	 0
delay 	 0


****** Processing facet_no: 254, facet: noise level, facet_count: 2 ******
property 	 cluster_label
loud 	 0
reduced 	 0


****** Processing facet_no: 255, facet: road feature, facet_count: 2 ******
property 	 cluster_label
unidirectional 	 83
one-way 	 82


****** Processing facet_no: 256, facet: weight capacity, facet_count: 2 ******
property 	 cluster_label
heavy 	 0
light 	 0


****** Processing facet_no: 257, facet: engine type, facet_count: 5 ******
property 	 cluster_label
hybrid 	 54
electric 	 0
gasoline 	 -1
diesel 	 -1


****** Processing facet_no: 258, facet: effect, facet_count: 3 ******
property 	 cluster_label
hurting economy 	 0
limiting trade 	 -1
blocking supplies 	 -1


****** Processing facet_no: 259, facet: imposed by, facet_count: 3 ******
property 	 cluster_label
government 	 0
international organization 	 0
coalition 	 -1


****** Processing facet_no: 260, facet: size of cargo, facet_count: 2 ******
property 	 cluster_label
large containers 	 -1
heavy loads 	 -1


****** Processing facet_no: 261, facet: type of cargo, facet_count: 3 ******
property 	 cluster_label
general cargo 	 0
liquid cargo 	 0
refrigerated cargo 	 -1


****** Processing facet_no: 262, facet: building type, facet_count: 2 ******
property 	 cluster_label
public building 	 27
large structure 	 0


****** Processing facet_no: 263, facet: direction, facet_count: 2 ******
property 	 cluster_label
unidirectional 	 83
bidirectional 	 83


****** Processing facet_no: 264, facet: practical applications, facet_count: 3 ******
property 	 cluster_label
international trade 	 0
urban planning 	 0
supply chain management 	 -1


****** Processing facet_no: 265, facet: architecture, facet_count: 3 ******
property 	 cluster_label
unique 	 0
iconic 	 -1
sustainable 	 -1


****** Processing facet_no: 266, facet: coverage, facet_count: 8 ******
property 	 cluster_label
local 	 3
national 	 0
international 	 0
city 	 0
county 	 0
region 	 0
state 	 0
regional 	 -1


****** Processing facet_no: 267, facet: reputation, facet_count: 4 ******
property 	 cluster_label
reliable 	 75
efficient 	 0
slow 	 0
expensive 	 -1


****** Processing facet_no: 268, facet: government agency, facet_count: 3 ******
property 	 cluster_label
local 	 3
state 	 0
federal 	 -1


****** Processing facet_no: 269, facet: vehicle, facet_count: 14 ******
property 	 cluster_label
car 	 0
bus 	 0
train 	 0
ship 	 0
plane 	 0
bike 	 0
truck 	 0
tram 	 0
ferry 	 -1


****** Processing facet_no: 270, facet: scheduling, facet_count: 3 ******
property 	 cluster_label
real-time scheduling 	 69
on-demand scheduling 	 69
fixed schedule 	 -1


****** Processing facet_no: 271, facet: fare, facet_count: 4 ******
property 	 cluster_label
free 	 0
paid 	 0
subsidized 	 -1
by-pass 	 -1


****** Processing facet_no: 272, facet: methods, facet_count: 6 ******
property 	 cluster_label
radar 	 20
naval ships surrounding a port 	 0
communication 	 0
minelaying 	 -1
seizing ships 	 -1
visual observation 	 -1


****** Processing facet_no: 273, facet: historical examples, facet_count: 2 ******
property 	 cluster_label
blockade of germany during world war i 	 -1
blockade of cuba during the cuban missile crisis 	 -1


****** Processing facet_no: 274, facet: effects, facet_count: 2 ******
property 	 cluster_label
economic hardship 	 85
humanitarian crisis 	 -1


****** Processing facet_no: 275, facet: international law, facet_count: 2 ******
property 	 cluster_label
regulated by international law 	 0
considered an act of war 	 -1


****** Processing facet_no: 276, facet: transportation method, facet_count: 3 ******
property 	 cluster_label
ship 	 0
truck 	 0
