****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
anticipation 	 0
relief 	 1
****** Finished processing facet: associated emotions ******


****** Processing facet_no: 105, facet: method, facet_count: 17 ******
property 	 cluster_label
gps 	 0
map 	 0
compass 	 0
directions 	 0
glue 	 1
nail 	 1
screw 	 1
using a map 	 2
asking for directions 	 2
using gps 	 2
fishing net 	 3
fishing line 	 3
taping 	 4
trawling 	 4
storing 	 4
preserving 	 4
conserving 	 4
****** Finished processing facet: method ******


****** Processing facet_no: 106, facet: device, facet_count: 4 ******
property 	 cluster_label
phone 	 0
car 	 0
ship 	 0
watch 	 1
****** Finished processing facet: device ******


****** Processing facet_no: 107, facet: feature, facet_count: 4 ******
property 	 cluster_label
route planning 	 0
turn-by-turn directions 	 1
waypoint 	 1
orientation 	 1
****** Finished processing facet: feature ******


****** Processing facet_no: 108, facet: skill, facet_count: 9 ******
property 	 cluster_label
route memory 	 0
driving 	 1
direction sense 	 2
map reading 	 2
maintenance 	 2
navigation 	 2
leadership 	 2
organization 	 2
communication 	 2
****** Finished processing facet: skill ******


****** Processing facet_no: 109, facet: environment, facet_count: 24 ******
property 	 cluster_label
land 	 0
sea 	 0
air 	 0
space 	 0
road 	 0
track 	 0
water 	 0
lake 	 0
ocean 	 0
urban 	 0
urban areas 	 1
highways 	 1
rural areas 	 1
rural 	 1
construction zones 	 2
off-road 	 3
indoor 	 3
outdoor 	 3
air-conditioned 	 4
non-air-conditioned 	 4
****** Finished processing facet: environment ******


****** Processing facet_no: 110, facet: seating capacity, facet_count: 4 ******
property 	 cluster_label
up to 7 people 	 0
up to 8 people 	 0
few 	 1
many 	 1
****** Finished processing facet: seating capacity ******


****** Processing facet_no: 111, facet: target audience, facet_count: 6 ******
property 	 cluster_label
families 	 0
soccer teams 	 1
elderly people 	 2
outdoor enthusiasts 	 2
adventurers 	 2
****** Finished processing facet: target audience ******


****** Processing facet_no: 112, facet: layout, facet_count: 2 ******
property 	 cluster_label
single room 	 0
multi-room 	 1
****** Finished processing facet: layout ******


****** Processing facet_no: 113, facet: cargocarrying capacity, facet_count: 3 ******
property 	 cluster_label
heavy 	 0
light 	 0
medium 	 1
****** Finished processing facet: cargocarrying capacity ******


****** Processing facet_no: 114, facet: goal, facet_count: 7 ******
property 	 cluster_label
safely direct traffic 	 0
minimize congestion 	 1
achieve efficiency 	 1
efficiency 	 1
improve productivity 	 2
productivity 	 2
success 	 3
****** Finished processing facet: goal ******


****** Processing facet_no: 115, facet: rules, facet_count: 3 ******
property 	 cluster_label
speed limits 	 0
right-of-way 	 1
no-left-turn 	 1
****** Finished processing facet: rules ******


****** Processing facet_no: 116, facet: evaluation criteria, facet_count: 3 ******
property 	 cluster_label
safety 	 0
efficiency 	 1
convenience 	 1
****** Finished processing facet: evaluation criteria ******


****** Processing facet_no: 117, facet: control types, facet_count: 3 ******
property 	 cluster_label
manual 	 0
automatic 	 0
hybrid 	 1
****** Finished processing facet: control types ******


****** Processing facet_no: 118, facet: fleet, facet_count: 7 ******
property 	 cluster_label
planes 	 0
jets 	 0
airplanes 	 1
aircraft 	 1
trucks 	 2
buses 	 2
trains 	 2
****** Finished processing facet: fleet ******


****** Processing facet_no: 119, facet: routes, facet_count: 6 ******
property 	 cluster_label
domestic 	 0
international 	 0
global 	 0
urban 	 0
special events 	 0
tourist attractions 	 1
****** Finished processing facet: routes ******


****** Processing facet_no: 120, facet: distance, facet_count: 2 ******
property 	 cluster_label
long-haul 	 0
short-haul 	 1
****** Finished processing facet: distance ******


****** Processing facet_no: 121, facet: frequency, facet_count: 8 ******
property 	 cluster_label
daily 	 0
weekly 	 0
monthly 	 0
one-time 	 1
recurring 	 2
****** Finished processing facet: frequency ******


****** Processing facet_no: 122, facet: aircraft type, facet_count: 3 ******
property 	 cluster_label
jet 	 0
propeller 	 1
helicopter 	 1
****** Finished processing facet: aircraft type ******


****** Processing facet_no: 123, facet: route map, facet_count: 2 ******
property 	 cluster_label
charted 	 0
uncharted 	 1
****** Finished processing facet: route map ******


****** Processing facet_no: 124, facet: duration, facet_count: 13 ******
property 	 cluster_label
short 	 0
long 	 0
biennial 	 1
triennial 	 1
short-term 	 2
long-term 	 2
short term 	 2
long term 	 2
annual 	 3
permanent 	 3
temporary 	 3
****** Finished processing facet: duration ******


****** Processing facet_no: 125, facet: schedule, facet_count: 6 ******
property 	 cluster_label
fixed 	 0
variable 	 1
on-demand 	 1
real-time 	 1
****** Finished processing facet: schedule ******


****** Processing facet_no: 126, facet: used in, facet_count: 17 ******
property 	 cluster_label
railway transportation 	 0
railway 	 0
tourism 	 0
railway system 	 0
transportation industry 	 0
industry 	 1
commerce 	 1
shipping industry 	 1
construction 	 1
manufacturing 	 1
commercial airliners 	 2
military aircraft 	 2
military equipment 	 2
spacecraft 	 3
aircraft 	 3
****** Finished processing facet: used in ******


****** Processing facet_no: 127, facet: unit of measurement, facet_count: 8 ******
property 	 cluster_label
capacity 	 0
ton 	 1
volume 	 2
weight 	 2
mass 	 2
****** Finished processing facet: unit of measurement ******


****** Processing facet_no: 128, facet: common usage, facet_count: 2 ******
property 	 cluster_label
measuring space 	 0
measuring volume of objects 	 1
****** Finished processing facet: common usage ******


****** Processing facet_no: 129, facet: notation, facet_count: 2 ******
property 	 cluster_label
ft³ 	 0
cu ft 	 1
****** Finished processing facet: notation ******


****** Processing facet_no: 130, facet: number of wheels, facet_count: 3 ******
property 	 cluster_label
four 	 0
six 	 0
two 	 1
****** Finished processing facet: number of wheels ******


****** Processing facet_no: 131, facet: construction, facet_count: 12 ******
property 	 cluster_label
metal 	 0
wood 	 0
natural 	 0
plastic 	 1
fiberglass 	 1
manual labor 	 2
machine-built 	 2
engineered 	 2
man-made 	 2
built-in 	 2
bolted-on 	 3
welded-on 	 3
****** Finished processing facet: construction ******


****** Processing facet_no: 132, facet: color, facet_count: 11 ******
property 	 cluster_label
red 	 0
white 	 1
yellow 	 1
silver 	 1
black 	 1
green 	 1
dark brown 	 2
****** Finished processing facet: color ******


****** Processing facet_no: 133, facet: safety considerations, facet_count: 2 ******
property 	 cluster_label
leak-proof 	 0
leak-detection systems 	 1
****** Finished processing facet: safety considerations ******


****** Processing facet_no: 134, facet: maintenance requirements, facet_count: 2 ******
property 	 cluster_label
regular inspection 	 0
specialized cleaning 	 1
****** Finished processing facet: maintenance requirements ******


****** Processing facet_no: 135, facet: signal type, facet_count: 2 ******
property 	 cluster_label
radio waves 	 0
gps signals 	 1
****** Finished processing facet: signal type ******


****** Processing facet_no: 136, facet: installation location, facet_count: 3 ******
property 	 cluster_label
land 	 0
sea 	 0
space 	 1
****** Finished processing facet: installation location ******


****** Processing facet_no: 137, facet: operating frequency, facet_count: 3 ******
property 	 cluster_label
lf 	 0
mf 	 0
hf 	 0
****** Finished processing facet: operating frequency ******


****** Processing facet_no: 138, facet: functions, facet_count: 9 ******
property 	 cluster_label
transporting goods 	 0
providing jobs 	 0
supporting global commerce 	 0
transportation planning 	 1
public outreach 	 1
emergency response 	 1
water cannon 	 2
pumps 	 2
hose reels 	 2
****** Finished processing facet: functions ******


****** Processing facet_no: 139, facet: ships, facet_count: 3 ******
property 	 cluster_label
tankers 	 0
container ships 	 0
cruise ships 	 1
****** Finished processing facet: ships ******


****** Processing facet_no: 140, facet: example, facet_count: 12 ******
property 	 cluster_label
1 kg 	 0
500 g 	 0
1 tonne 	 0
shipping goods within a country 	 1
ferrying passengers 	 1
mississippi river delta 	 1
port of rotterdam 	 1
suez canal 	 1
cuba 	 1
iran 	 1
north korea 	 1
age depends on date of birth 	 2
****** Finished processing facet: example ******


****** Processing facet_no: 141, facet: regulation, facet_count: 19 ******
property 	 cluster_label
port authority 	 0
speed limit 	 0
traffic signal 	 0
lane marking 	 1
regulated by coastal authorities 	 2
government regulated 	 2
standardized across cities 	 2
varies by country 	 2
regulated by 	 2
monitored by 	 2
managed by 	 2
local authorities 	 2
government permits 	 3
licensing 	 3
customs 	 3
safety regulations 	 3
defined by international law 	 3
international regulations 	 3
maritime laws 	 3
****** Finished processing facet: regulation ******


****** Processing facet_no: 142, facet: impact, facet_count: 3 ******
property 	 cluster_label
boosting economy 	 0
creating jobs 	 0
reducing costs 	 0
****** Finished processing facet: impact ******


****** Processing facet_no: 143, facet: materials, facet_count: 15 ******
property 	 cluster_label
metal 	 0
glass 	 0
wood 	 0
iron 	 0
composite 	 0
fabric 	 0
steel 	 0
engine 	 0
concrete 	 1
plastic 	 1
aluminum 	 1
propulsion system 	 2
****** Finished processing facet: materials ******


****** Processing facet_no: 144, facet: vehicle type, facet_count: 5 ******
property 	 cluster_label
emergency vehicle 	 0
red 	 1
large 	 1
motorized 	 1
two-wheeled 	 2
****** Finished processing facet: vehicle type ******


****** Processing facet_no: 145, facet: functionality, facet_count: 3 ******
property 	 cluster_label
catching fish 	 0
carrying passengers 	 1
storing cargo 	 1
****** Finished processing facet: functionality ******


****** Processing facet_no: 146, facet: fuel type, facet_count: 4 ******
property 	 cluster_label
liquid 	 0
solid 	 0
jet fuel 	 0
kerosene 	 0
****** Finished processing facet: fuel type ******


****** Processing facet_no: 147, facet: performance, facet_count: 2 ******
property 	 cluster_label
high thrust 	 0
high efficiency 	 1
****** Finished processing facet: performance ******


****** Processing facet_no: 148, facet: temperature range, facet_count: 2 ******
property 	 cluster_label
below freezing 	 0
around 4°c 	 1
****** Finished processing facet: temperature range ******


****** Processing facet_no: 149, facet: content, facet_count: 12 ******
property 	 cluster_label
food 	 0
drinks 	 0
medicine 	 0
quantity 	 0
weight 	 0
value 	 0
listing cargo items 	 1
specifying quantities 	 1
description of goods 	 1
departure and arrival times 	 1
route information 	 1
fare details 	 1
****** Finished processing facet: content ******


****** Processing facet_no: 150, facet: safety feature, facet_count: 14 ******
property 	 cluster_label
temperature control 	 0
humidity control 	 0
braking system 	 0
load capacity 	 1
safety harness 	 1
load limit 	 1
lights 	 2
emergency response plan 	 2
emergency stop 	 2
emergency release 	 2
signs 	 3
stabilizer 	 3
hinge 	 3
****** Finished processing facet: safety feature ******


****** Processing facet_no: 151, facet: meaning, facet_count: 6 ******
property 	 cluster_label
connecting 	 0
joining 	 0
fastening 	 0
one ton 	 1
twenty tons 	 1
hundred tons 	 1
****** Finished processing facet: meaning ******


****** Processing facet_no: 152, facet: object, facet_count: 7 ******
property 	 cluster_label
paper 	 0
fabric 	 0
metal 	 0
plastic 	 1
item 	 2
thing 	 2
asset 	 2
****** Finished processing facet: object ******


****** Processing facet_no: 153, facet: difficulty, facet_count: 3 ******
property 	 cluster_label
easy 	 0
hard 	 0
requires skill 	 1
****** Finished processing facet: difficulty ******


****** Processing facet_no: 154, facet: railway type, facet_count: 5 ******
property 	 cluster_label
track gauge 	 0
infrastructure 	 1
heavy rail 	 2
freight rail 	 2
passenger rail 	 2
****** Finished processing facet: railway type ******


****** Processing facet_no: 155, facet: standard gauge size, facet_count: 1 ******
facet_count: 1, less than 2; ignoring facet
****** Processing facet_no: 156, facet: odor, facet_count: 2 ******
property 	 cluster_label
strong 	 0
sulfurous 	 1
****** Finished processing facet: odor ******


****** Processing facet_no: 157, facet: storage, facet_count: 7 ******
property 	 cluster_label
in tanks 	 0
under pressure 	 0
silos 	 0
warehouse 	 1
port 	 1
container yard 	 1
****** Finished processing facet: storage ******


****** Processing facet_no: 158, facet: production, facet_count: 2 ******
property 	 cluster_label
from crude oil 	 0
from recycled materials 	 1
****** Finished processing facet: production ******


****** Processing facet_no: 159, facet: operating environment, facet_count: 3 ******
property 	 cluster_label
water 	 0
coastal 	 1
port 	 2
****** Finished processing facet: operating environment ******


****** Processing facet_no: 160, facet: required documents, facet_count: 3 ******
property 	 cluster_label
proof of insurance 	 0
proof of ownership 	 1
vehicle identification number 	 2
****** Finished processing facet: required documents ******


****** Processing facet_no: 161, facet: fees, facet_count: 2 ******
property 	 cluster_label
variable 	 0
dependent on location 	 1
****** Finished processing facet: fees ******


****** Processing facet_no: 162, facet: renewal, facet_count: 3 ******
property 	 cluster_label
online 	 0
in-person 	 1
mail 	 2
****** Finished processing facet: renewal ******


****** Processing facet_no: 163, facet: penalties, facet_count: 2 ******
property 	 cluster_label
late fees 	 0
fine for non-compliance 	 1
****** Finished processing facet: penalties ******


****** Processing facet_no: 164, facet: historical significance, facet_count: 9 ******
property 	 cluster_label
ancient 	 0
medieval 	 0
early railway technology 	 1
19th century 	 2
standardized globally 	 2
changed over time 	 2
different in different countries 	 2
important for industrial development 	 2
used in many countries 	 2
****** Finished processing facet: historical significance ******


****** Processing facet_no: 165, facet: disease caused, facet_count: 3 ******
property 	 cluster_label
infection 	 0
illness 	 0
disorder 	 1
****** Finished processing facet: disease caused ******


****** Processing facet_no: 166, facet: mode of transmission, facet_count: 4 ******
property 	 cluster_label
contact 	 0
airborne 	 1
vector-borne 	 1
waterborne 	 1
****** Finished processing facet: mode of transmission ******


****** Processing facet_no: 167, facet: symptoms, facet_count: 4 ******
property 	 cluster_label
fever 	 0
rash 	 0
cough 	 0
diarrhea 	 1
****** Finished processing facet: symptoms ******


****** Processing facet_no: 168, facet: treatment, facet_count: 4 ******
property 	 cluster_label
antibiotics 	 0
vaccination 	 1
medication 	 1
surgery 	 1
****** Finished processing facet: treatment ******


****** Processing facet_no: 169, facet: prevention, facet_count: 4 ******
property 	 cluster_label
hygiene 	 0
vaccination 	 0
avoidance 	 0
screening 	 1
****** Finished processing facet: prevention ******


****** Processing facet_no: 170, facet: units, facet_count: 3 ******
property 	 cluster_label
millimeters 	 0
inches 	 1
****** Finished processing facet: units ******


****** Processing facet_no: 171, facet: context, facet_count: 15 ******
property 	 cluster_label
shipping industry 	 0
port operations 	 0
maritime trade 	 0
computer network 	 0
business 	 0
battlefield 	 1
traveling 	 2
lost 	 2
new place 	 2
road 	 2
personal 	 2
team 	 2
court 	 2
traffic 	 2
tax 	 2
****** Finished processing facet: context ******


****** Processing facet_no: 172, facet: vessel, facet_count: 3 ******
property 	 cluster_label
container ship 	 0
tanker 	 0
cruise liner 	 0
****** Finished processing facet: vessel ******


****** Processing facet_no: 173, facet: cargo, facet_count: 3 ******
property 	 cluster_label
goods 	 0
containers 	 0
commodities 	 1
****** Finished processing facet: cargo ******


****** Processing facet_no: 174, facet: route, facet_count: 14 ******
property 	 cluster_label
global 	 0
local 	 0
variable 	 0
gps navigation 	 1
on-demand service 	 2
regional 	 3
fixed 	 3
flexible 	 3
route map 	 3
fixed route 	 3
flexible route 	 3
variable route 	 3
****** Finished processing facet: route ******


****** Processing facet_no: 175, facet: cost, facet_count: 8 ******
property 	 cluster_label
economies of scale 	 0
fuel costs 	 1
insurance 	 2
affordable 	 2
expensive 	 2
cost-effective 	 2
****** Finished processing facet: cost ******


****** Processing facet_no: 176, facet: wheels, facet_count: 3 ******
property 	 cluster_label
four 	 0
two 	 1
three 	 1
****** Finished processing facet: wheels ******


****** Processing facet_no: 177, facet: length, facet_count: 5 ******
property 	 cluster_label
long 	 0
short 	 0
long distance 	 0
hundreds of miles 	 1
long enough for takeoff 	 1
****** Finished processing facet: length ******


****** Processing facet_no: 178, facet: diameter, facet_count: 3 ******
property 	 cluster_label
small 	 0
large 	 1
****** Finished processing facet: diameter ******


****** Processing facet_no: 179, facet: risks, facet_count: 9 ******
property 	 cluster_label
environmental damage 	 0
leakage 	 1
accidents 	 1
rupture 	 1
explosion 	 1
fire 	 2
****** Finished processing facet: risks ******


****** Processing facet_no: 180, facet: format, facet_count: 11 ******
property 	 cluster_label
paper 	 0
printed 	 0
calendar 	 0
timetable 	 1
digital 	 2
physical 	 2
online database 	 3
****** Finished processing facet: format ******


****** Processing facet_no: 181, facet: information included, facet_count: 4 ******
property 	 cluster_label
cargo description 	 0
weight 	 1
volume 	 1
shipping date 	 1
****** Finished processing facet: information included ******


****** Processing facet_no: 182, facet: used by, facet_count: 9 ******
property 	 cluster_label
logistics companies 	 0
customs officials 	 1
businessmen 	 1
shippers 	 2
celebrities 	 2
royalty 	 2
maritime vessels 	 2
ships 	 2
yachts 	 2
****** Finished processing facet: used by ******


****** Processing facet_no: 183, facet: audience, facet_count: 6 ******
property 	 cluster_label
customers 	 0
passengers 	 0
drivers 	 0
cargo handlers 	 1
regulatory bodies 	 1
logistics managers 	 1
****** Finished processing facet: audience ******


****** Processing facet_no: 184, facet: budget, facet_count: 2 ******
property 	 cluster_label
limited 	 0
significant 	 1
****** Finished processing facet: budget ******


****** Processing facet_no: 185, facet: party involved, facet_count: 3 ******
property 	 cluster_label
shipper 	 0
consignee 	 0
carrier 	 1
****** Finished processing facet: party involved ******


****** Processing facet_no: 186, facet: relevance to, facet_count: 3 ******
property 	 cluster_label
international trade 	 0
commercial transactions 	 0
logistics industry 	 0
****** Finished processing facet: relevance to ******


****** Processing facet_no: 187, facet: profession, facet_count: 3 ******
property 	 cluster_label
broker 	 0
middleman 	 0
representative 	 1
****** Finished processing facet: profession ******


****** Processing facet_no: 188, facet: alternative name, facet_count: 2 ******
property 	 cluster_label
tonne 	 0
ton 	 1
****** Finished processing facet: alternative name ******


****** Processing facet_no: 189, facet: mode of transport, facet_count: 11 ******
property 	 cluster_label
ship 	 0
train 	 0
truck 	 0
car 	 0
bus 	 0
motorcycle 	 0
bicycle 	 0
personal 	 0
commuting 	 1
recreational 	 2
****** Finished processing facet: mode of transport ******


****** Processing facet_no: 190, facet: container type, facet_count: 3 ******
property 	 cluster_label
hopper 	 0
tank 	 1
bag 	 1
****** Finished processing facet: container type ******


****** Processing facet_no: 191, facet: destination, facet_count: 9 ******
property 	 cluster_label
factory 	 0
power plant 	 1
port 	 2
station 	 2
terminal 	 2
farm 	 2
event location 	 3
****** Finished processing facet: destination ******


****** Processing facet_no: 192, facet: volume, facet_count: 2 ******
property 	 cluster_label
large 	 0
massive 	 1
****** Finished processing facet: volume ******


****** Processing facet_no: 193, facet: handling, facet_count: 7 ******
property 	 cluster_label
careful 	 0
delicate 	 0
heavy 	 0
careful loading 	 0
specialized 	 1
specialized equipment 	 1
****** Finished processing facet: handling ******


****** Processing facet_no: 194, facet: type of boat, facet_count: 3 ******
property 	 cluster_label
vessel 	 0
watercraft 	 0
marine 	 1
****** Finished processing facet: type of boat ******


****** Processing facet_no: 195, facet: surface, facet_count: 3 ******
property 	 cluster_label
grass 	 0
dirt 	 1
sand 	 2
****** Finished processing facet: surface ******


****** Processing facet_no: 196, facet: condition, facet_count: 3 ******
property 	 cluster_label
rough 	 0
muddy 	 0
uneven 	 1
****** Finished processing facet: condition ******


****** Processing facet_no: 197, facet: safety, facet_count: 14 ******
property 	 cluster_label
preventing accidents 	 0
reducing congestion 	 0
improving traffic flow 	 0
secure 	 1
regulated 	 1
monitored 	 1
high risk 	 2
low visibility 	 2
uneven terrain 	 2
medium risk 	 2
low risk 	 2
vented to prevent explosion 	 3
secured to prevent leakage 	 3
****** Finished processing facet: safety ******


****** Processing facet_no: 198, facet: movement, facet_count: 5 ******
property 	 cluster_label
moving through water 	 0
powered by engines 	 1
manual 	 1
mechanical 	 1
hydraulic 	 1
****** Finished processing facet: movement ******


****** Processing facet_no: 199, facet: economic significance, facet_count: 3 ******
property 	 cluster_label
job creator 	 0
driver of growth 	 1
source of revenue 	 1
****** Finished processing facet: economic significance ******


****** Processing facet_no: 200, facet: route type, facet_count: 5 ******
property 	 cluster_label
express 	 0
local 	 1
intercity 	 1
international 	 1
tourist 	 1
****** Finished processing facet: route type ******


****** Processing facet_no: 201, facet: vehicle characteristics, facet_count: 5 ******
property 	 cluster_label
capacity 	 0
speed 	 0
frequency 	 0
stops 	 1
fare 	 2
****** Finished processing facet: vehicle characteristics ******


****** Processing facet_no: 202, facet: associated with, facet_count: 6 ******
property 	 cluster_label
shipping industry 	 0
port operations 	 0
coastal activities 	 0
train 	 1
railway 	 1
transportation 	 1
****** Finished processing facet: associated with ******


****** Processing facet_no: 203, facet: types of cargo, facet_count: 3 ******
property 	 cluster_label
containers 	 0
bulk cargo 	 1
liquid cargo 	 1
****** Finished processing facet: types of cargo ******


****** Processing facet_no: 204, facet: challenges, facet_count: 6 ******
property 	 cluster_label
different gauge sizes 	 0
train compatibility 	 1
infrastructure costs 	 2
coordination between modes 	 2
different infrastructure requirements 	 2
security concerns 	 2
****** Finished processing facet: challenges ******


****** Processing facet_no: 205, facet: locations, facet_count: 4 ******
property 	 cluster_label
australia 	 0
india 	 0
europe 	 0
asia 	 1
****** Finished processing facet: locations ******


****** Processing facet_no: 206, facet: involves, facet_count: 3 ******
property 	 cluster_label
buying and selling 	 0
negotiating prices 	 1
arranging deals 	 1
****** Finished processing facet: involves ******


****** Processing facet_no: 207, facet: economic impact, facet_count: 3 ******
property 	 cluster_label
boosts economy 	 0
creates jobs 	 0
increases trade 	 1
****** Finished processing facet: economic impact ******


****** Processing facet_no: 208, facet: luxury level, facet_count: 5 ******
property 	 cluster_label
high-end 	 0
mid-range 	 0
luxurious 	 0
basic 	 1
****** Finished processing facet: luxury level ******


****** Processing facet_no: 209, facet: benefits, facet_count: 3 ******
property 	 cluster_label
reduced noise 	 0
reduced pollution 	 0
increased speed 	 1
****** Finished processing facet: benefits ******


****** Processing facet_no: 210, facet: precision, facet_count: 2 ******
property 	 cluster_label
precise 	 0
approximate 	 1
****** Finished processing facet: precision ******


****** Processing facet_no: 211, facet: width, facet_count: 6 ******
property 	 cluster_label
sufficient for aircraft 	 0
single lane 	 1
multi-lane 	 1
narrow 	 2
limited 	 2
wide 	 2
****** Finished processing facet: width ******


****** Processing facet_no: 212, facet: contents, facet_count: 7 ******
property 	 cluster_label
flight numbers 	 0
departure and arrival times 	 0
aircraft types 	 0
route information 	 0
list of ships 	 1
information about ships 	 1
ship details 	 1
****** Finished processing facet: contents ******


****** Processing facet_no: 213, facet: generated by, facet_count: 3 ******
property 	 cluster_label
airline staff 	 0
computer system 	 1
travel agent 	 1
****** Finished processing facet: generated by ******


****** Processing facet_no: 214, facet: updated regularly, facet_count: 3 ******
property 	 cluster_label
yes 	 0
daily 	 1
weekly 	 1
****** Finished processing facet: updated regularly ******


****** Processing facet_no: 215, facet: working principle, facet_count: 3 ******
property 	 cluster_label
combustion 	 0
exhaust gases 	 1
high-speed airflow 	 2
****** Finished processing facet: working principle ******


****** Processing facet_no: 216, facet: era, facet_count: 2 ******
property 	 cluster_label
19th century 	 0
historical 	 1
****** Finished processing facet: era ******


****** Processing facet_no: 217, facet: source, facet_count: 6 ******
property 	 cluster_label
experienced person 	 0
expert 	 0
authoritative figure 	 0
online platform 	 1
printed brochure 	 1
mobile app 	 1
****** Finished processing facet: source ******


****** Processing facet_no: 218, facet: benefit, facet_count: 2 ******
property 	 cluster_label
reducing uncertainty 	 0
increasing confidence 	 1
****** Finished processing facet: benefit ******


****** Processing facet_no: 219, facet: tools, facet_count: 3 ******
property 	 cluster_label
compass 	 0
map 	 0
gps device 	 1
****** Finished processing facet: tools ******


****** Processing facet_no: 220, facet: medium, facet_count: 9 ******
property 	 cluster_label
wire 	 0
air 	 0
fiber optic 	 0
light 	 0
sound 	 0
text 	 0
synapse 	 0
nerve fibre 	 1
electrolyte solution 	 2
****** Finished processing facet: medium ******


****** Processing facet_no: 221, facet: communication method, facet_count: 2 ******
property 	 cluster_label
verbal 	 0
non-verbal 	 1
****** Finished processing facet: communication method ******


****** Processing facet_no: 222, facet: type of signal, facet_count: 3 ******
property 	 cluster_label
traffic signal 	 0
stop sign 	 0
alarm 	 1
****** Finished processing facet: type of signal ******


****** Processing facet_no: 223, facet: receiver, facet_count: 3 ******
property 	 cluster_label
driver 	 0
reader 	 0
pedestrian 	 1
****** Finished processing facet: receiver ******


****** Processing facet_no: 224, facet: activities, facet_count: 6 ******
property 	 cluster_label
loading 	 0
unloading 	 0
storage 	 0
issuing licenses 	 1
enforcing traffic laws 	 1
planning infrastructure projects 	 1
****** Finished processing facet: activities ******


****** Processing facet_no: 225, facet: armament, facet_count: 3 ******
property 	 cluster_label
gun 	 0
missile 	 1
torpedo 	 1
****** Finished processing facet: armament ******


****** Processing facet_no: 226, facet: workplace, facet_count: 3 ******
property 	 cluster_label
garage 	 0
road 	 1
port 	 1
****** Finished processing facet: workplace ******


****** Processing facet_no: 227, facet: communication, facet_count: 8 ******
property 	 cluster_label
verbal 	 0
clear 	 1
open 	 1
written 	 2
radio 	 2
phone 	 2
data link 	 3
****** Finished processing facet: communication ******


****** Processing facet_no: 228, facet: training, facet_count: 3 ******
property 	 cluster_label
licensing 	 0
certification 	 0
on-the-job training 	 1
****** Finished processing facet: training ******


****** Processing facet_no: 229, facet: type of infraction, facet_count: 3 ******
property 	 cluster_label
speeding 	 0
reckless driving 	 0
failure to yield 	 1
****** Finished processing facet: type of infraction ******


****** Processing facet_no: 230, facet: violation of, facet_count: 3 ******
property 	 cluster_label
traffic laws 	 0
speed limits 	 0
rules of the road 	 1
****** Finished processing facet: violation of ******


****** Processing facet_no: 231, facet: consequences, facet_count: 9 ******
property 	 cluster_label
fine 	 0
points on license 	 1
suspension of license 	 1
economic losses 	 2
economic loss 	 2
humanitarian crisis 	 3
diplomatic tensions 	 3
diplomatic tension 	 3
****** Finished processing facet: consequences ******


****** Processing facet_no: 232, facet: circumstances, facet_count: 3 ******
property 	 cluster_label
during rush hour 	 0
in a school zone 	 1
at night 	 2
****** Finished processing facet: circumstances ******


****** Processing facet_no: 233, facet: penalty, facet_count: 3 ******
property 	 cluster_label
fines 	 0
court appearance 	 1
community service 	 1
****** Finished processing facet: penalty ******


****** Processing facet_no: 234, facet: operational mode, facet_count: 2 ******
property 	 cluster_label
continuous operation 	 0
manual operation 	 1
****** Finished processing facet: operational mode ******


****** Processing facet_no: 235, facet: control, facet_count: 5 ******
property 	 cluster_label
manual 	 0
automatic 	 0
roundabout 	 0
traffic lights 	 1
stop signs 	 1
****** Finished processing facet: control ******


****** Processing facet_no: 236, facet: track gauge, facet_count: 3 ******
property 	 cluster_label
broad gauge 	 0
wide gauge 	 1
standard gauge 	 1
****** Finished processing facet: track gauge ******


****** Processing facet_no: 237, facet: current use, facet_count: 3 ******
property 	 cluster_label
still used in many countries 	 0
preserved for historical purposes 	 0
being replaced by standard gauge 	 1
****** Finished processing facet: current use ******


****** Processing facet_no: 238, facet: mechanism, facet_count: 12 ******
property 	 cluster_label
spark 	 0
flint and steel 	 1
butane 	 1
water chamber 	 1
gates 	 1
pumps 	 1
cable and pulley 	 1
neurotransmitters 	 1
hydraulic system 	 2
electric motor 	 2
action potential 	 2
ion channels 	 2
****** Finished processing facet: mechanism ******


****** Processing facet_no: 239, facet: brand, facet_count: 7 ******
property 	 cluster_label
bic 	 0
colibri 	 0
ford 	 0
zippo 	 1
chevrolet 	 1
dodge 	 1
mercedes-benz 	 2
****** Finished processing facet: brand ******


****** Processing facet_no: 240, facet: operator, facet_count: 6 ******
property 	 cluster_label
public transportation 	 0
private company 	 1
oil company 	 1
government agency 	 1
research institution 	 1
non-profit organization 	 2
****** Finished processing facet: operator ******


****** Processing facet_no: 241, facet: accessibility, facet_count: 3 ******
property 	 cluster_label
wheelchair accessible 	 0
elevated 	 1
underground 	 2
****** Finished processing facet: accessibility ******


****** Processing facet_no: 242, facet: vehicle requirements, facet_count: 5 ******
property 	 cluster_label
insurance 	 0
maintenance 	 0
license 	 1
