facet_property	cluster_label
type: amateur	423
used by: amateur	423
participants: professional and amateur	423
participant: recreational	423
participants: shooting enthusiasts	423
participant: amateur	423
occupation: amateur	423
participants: amateurs	423
individual/team: individual	424
participants: a team	424
participation: team	424
composition: team of athletes	424
participation: teams	424
team members: individuals	424
participants: whole team	424
participants: team	424
role: team	424
event format: team	424
participants: teams	424
event: team	424
racing: team	424
equipment: team	424
event type: team	424
performance: team	424
participants: multiple teams	424
competitors: teams	424
participants: team members	424
composition: coaches	425
participate: ride	425
participants: driver	425
participants: drivers	425
participants: brakemen	425
participants: riders	425
participants: family members	426
used by: family	426
participants: family	426
social: family	426
social roles: parent	426
social relationships: has family	426
social roles: spouse	426
social relationships: family	426
members: adult	426
set by: human	427
number of participants: multiple	427
participants: four	427
participants: 2-4 people	427
participants: two to four people	427
participants: a few people	427
participants: just me	427
participants: many	427
participants: multiple	427
participants: specific group	427
participants: one person	427
participants: colleagues	427
participants: two	427
participants: individual	427
participants: all	427
role: attendee	427
participants: small group	427
category: animal	428
set by: animal	428
antonyms: solitary	428
biological aspects: mammal	428
participants: animals	428
social behavior: solitary	428
type: mammals	428
participants: animal	428
countries participating: over 200	429
host country: rotates	429
competitors: nations	429
participation: nations	429
participants: countries	429
participation: countries	429
participating countries: many countries	429
participating countries: most	429
participating countries: many	429
host country: different country each time	429
countries involved: nearly all countries	429
participating countries: over 100 nations	429
countries participating: most countries	429
participation: individual	430
participation: athletes	430
participation: mandatory	430
participation: voluntary	430
goal: participating	430
formation: voluntary	430
goal: participation	430
nature: voluntary	430
person: versatile	431
example of: renaissance person	431
person: multi-talented	431
examples: artists	431
definition: person who excels in multiple fields	431
definition: talented in multiple areas	431
description: multi-talented	431
person: multitalented	431
characteristics: skilled in multiple areas	431
ability: multi-talented	431
examples: artist	431
characteristics: persistent	432
personality traits: optimistic	432
personality traits: introverted	432
behavior: can be lazy	432
traits: persistent	432
personality traits: complex	432
personality traits: pessimistic	432
personality traits: kind	432
characteristics: reliable	432
personality traits: flexible	432
personality traits: unique	432
approaches: optimistic	432
personality: can be pessimistic	432
approaches: pessimistic	432
personality: can be introverted	432
personality traits: intelligent	432
characteristic: persistent	432
personality: can be optimistic	432
mental attributes: motivated	433
characteristic: motivated	433
mental attributes: disciplined	433
mental attribute: motivated	433
traits: inspirational figure	433
characteristics: dedicated	433
mental attribute: focused	433
personality: determined	433
characteristic: focused	433
mental attribute: disciplined	433
personality: focused	433
characteristic: dedicated	433
personality traits: creative	433
lifestyle: focused	433
mental attributes: focused	433
personality: dedicated	433
personality: has experiences	433
personality traits: disciplined	433
traits: dedicated	433
personality: hardworking	434
characteristics: hardworking	434
traits: hardworking	434
characteristic: hardworking	434
lifestyle: dedicated	434
characteristic: multitalented	434
characteristics: well-adjusted	434
characteristics: multitalented	434
style: aggressive	435
psychological characteristics: adventurous	435
personality: team player	435
characteristics: confident	435
psychological characteristics: thrill-seeking	435
personality: confident	435
personality traits: enthusiastic	435
personality traits: outgoing	435
personality traits: competitive	435
personality traits: resilient	435
personality traits: ambitious	435
traits: team player	435
technique: control	436
philosophy: self-control	436
philosophy: control	436
requirements: control	436
athletes: control	436
characteristics: efficient	437
efficiency: relatively easy to learn	437
efficiency: energy-efficient	437
principles: maximum efficiency with minimum effort	437
design: efficient	437
characteristics: energy-saving	437
philosophy: maximum efficiency with minimum effort	437
philosophy: maximum efficiency	437
requirement: versatility	437
activity: practicing	438
physical activity: requires coordination	438
physical activity: endurance	438
sport: fitness	438
physical activity: flexibility	438
physical aspects: cardiovascular exercise	438
physical activity: requires strength	438
type: exercise	438
physical activity: fitness	438
activity type: physical exercise	438
practiced by: athletes	438
sport: endurance	438
activity: fitness	438
activity: physical activity	438
sport: physical exercise	438
type: physical activity	438
physical activity: aerobic	438
physical activity: fast	438
discipline: physical activity	438
action: exercise	438
uses: exercise	438
activity: physical exercise	438
action: physical activity	438
activity: exercise	438
events: optional exercises	438
activity: athletic	438
physical activity: cardiovascular	438
type: fitness activity	438
activity: athletics	438
physical activity: running	438
physical activity: fast-paced	438
type: optional exercise	438
physical activity: cardio	438
activity: gym	438
physical activity: muscle strengthening	438
physical activity: exercise	438
physical activity level: medium	439
style: strenuous	439
physical activity level: low	439
physical activity level: high	439
style characteristics: high-scoring	439
physical activity level: high intensity	439
physical activity level: low intensity	439
physical exertion: high	439
activity level: exhilarating	439
activity level: intense	439
physical activity: high-intensity	439
activity level: competitive	439
activity level: relaxed	439
level of physical exertion: high	439
training style: team-based	439
physical aspects: endurance	440
importance: endurance	440
physicality: endurance	440
characteristics: endurance	440
characteristics: requiring strength and balance	440
requires: endurance	440
required skills: endurance	440
physical demands: endurance	440
physical aspect: endurance	440
requirements: athleticism	440
physical requirements: endurance	440
physical demands: ball handling	440
physical requirement: endurance	440
physical demands: swimming endurance	440
skill: endurance	440
skills: endurance	440
requirements: endurance	440
focus: endurance	440
mode: endurance	440
physical attribute: endurance	440
physical attributes: good endurance	440
fitness requirement: cardiovascular endurance	440
technique: endurance	440
physical attributes: endurance	440
attributes: endurance	440
athletic requirements: endurance	440
psychological trait: endurance	440
requirement: athleticism	440
players: endurance	440
require skill: endurance	440
focus: athleticism	440
physiological demands: endurance	440
type: endurance	440
physiological aspects: endurance	440
physicality: physical	440
characteristics: requires balance and coordination	440
element of: athletic performance	440
requirement: speed	441
requirements: speed	441
judged on: speed	441
focus: speed	441
measurement: speed	441
training: speed	441
physical and mental demands: speed	441
goal: speed	441
scoring: speed	441
physical demand: speed	441
skills: speed	441
physical activity: speed	441
skill: speed	441
physical requirements: speed	441
event: speed	441
physical demands: speed	441
type: speed	441
athletes: speed	441
skill required: speed	441
physiological demands: speed	441
required skills: speed	441
athletic requirements: speed	441
rider characteristics: speed	441
type of race: speed	441
attributes: speed	441
driver role: speed	441
judging criteria: speed	441
athletes' skills: speed	441
racing style: speed	441
physical attribute: speed	441
requires: speed	441
technique: speed	441
physical attributes: speed	441
importance: speed	441
physical aspect: speed	441
accuracy: precise	442
accuracy: variable	442
physical demands: accuracy	442
importance: accuracy	442
physical aspect: accuracy	442
physical requirements: accuracy	442
scoring: accuracy	442
skill required: accuracy	442
accuracy: medium	442
objective: accuracy	442
accuracy: reliable	442
features: accuracy	442
athletic requirements: agility	443
fitness requirement: agility	443
physical demand: agility	443
physical activity: agility	443
physical demands: agility	443
physical demands: jumping ability	443
physical requirements: agility	443
physical skills: agility	443
physicality: agility	443
physiological aspects: agility	443
physiological demands: agility	443
physical attributes: agility	443
require skill: agility	443
physical aspect: agility	443
training: agility	443
requirements: agility	443
athletes: agility	443
scoring: agility	443
requirement: agility	443
skill: agility	443
importance: agility	443
required skills: running speed	443
skills: agility	443
type: agility	443
skills required: agility	443
attributes: agility	443
techniques: agility	443
performance elements: agility	443
technique: agility	443
judging criteria: agility	443
requires: agility	443
required skills: agility	443
physical requirements: flexibility	444
requires: flexibility	444
physical skills: flexibility	444
performance elements: flexibility	444
movement: flexibility	444
training: flexibility	444
physical attributes: flexibility	444
purpose: flexibility	444
physiological demands: flexibility	444
physical demands: flexibility	444
physical aspects: flexibility	444
physical benefits: flexibility	444
appearance: fit	444
requirements: flexibility	444
athlete: strong	445
physical attribute: strong	445
characteristics: strong	445
physical characteristics: strong	445
physical characteristic: strong	445
characteristic: strong	445
physical attributes: strong	445
athletes: strong	445
physical attributes: strong arms	445
physical characteristic: strong arms	445
physiological characteristic: strong arms	445
characteristics: requires strength and flexibility	445
players: strong	445
physical attributes: powerful	445
physical characteristics: strong arms	445
physical characteristic: muscular	446
appearance: muscular	446
physical attribute: muscular	446
physical characteristic: flexible torso	446
physical attributes: muscular	446
physical characteristics: muscular	446
physical attributes: strong legs	446
appearance: well-toned	446
physique: muscular	446
physiological attributes: strong muscles	446
features: strong frame	446
features: groomed	446
physiological characteristic: good lung capacity	447
habits: can sleep	447
physical characteristics: good lung capacity	447
physical characteristic: good lung capacity	447
characteristics: highly balanced	447
habits: can eat	447
physical attributes: agile	448
athletes: agile	448
physical characteristic: agile	448
characteristic: agile	448
characteristics: cold-blooded	448
physical attribute: agile	448
physical attribute: fast	448
characteristics: agile	448
physical activity: agile	448
physical characteristics: agile	448
physical: has organs	449
biological aspects: has a brain	449
biological: living being	449
physical characteristics: has a mind	449
physical characteristics: biological	449
biological aspects: alive	449
biological aspects: has a nervous system	449
physical characteristics: has a face	449
types: terrestrial	449
physical characteristics: has a body	449
physical characteristics: alive	449
biological aspects: has a heart	449
physical: body	449
physical: has body	449
features: silent	449
features: tail	450
body parts: antennae	450
physical characteristics: antennae	450
physical characteristics: long proboscis	450
features: antennae	450
unique feature: antennae	450
physical characteristics: long antennae	450
physical appearance: antennae	450
physical attributes: flexible	451
physical attribute: flexible	451
characteristics: flexible	451
material: flexible	451
physical characteristics: flexible	451
physical condition: flexible	451
physique: flexible	451
characteristic: flexible	451
characteristics: tested for strength and flexibility	451
physical appearance: flexible	451
physical characteristic: flexible	451
characteristics: rigid	451
features: flexible	451
physiological characteristic: flexible body	451
characteristics: athletic	452
style: athletic	452
abilities: athletic	452
physical characteristics: fast-paced	452
physical characteristics: athletic	452
athletic ability: fast runner	452
physical attributes: good eyesight	452
types: athletic	452
athletes: powerful	452
type: athletic	452
physique: athletic	452
physical attributes: athletic build	452
characteristic: physically fit	452
athlete: powerful	452
ability: good at multiple sports	452
physical attributes: good balance	452
athletic ability: good batsman	452
athletes: adaptable	452
physical attributes: athletic	452
physical condition: athletic	452
athletes: versatile	452
physical characteristics: streamlined body	453
physical characteristic: streamlined body	453
physical characteristic: streamlined	453
characteristics: aerodynamic	453
body position: streamlined	453
physical characteristics: light body	453
physical: age	454
player characteristics: age	454
biological characteristics: age	454
athlete characteristics: old	454
participant characteristics: age	454
physical characteristics: skin color	454
physical characteristics: young adult	454
physical characteristics: age	454
type: light	455
characteristics: high-intensity	455
physical characteristics: high-intensity	455
power: high	455
intensity: extreme	455
technique: force	456
type: power	456
physical demands: power	456
physical attributes: power	456
focus: power	456
style: power	456
physiological demands: power	456
importance: power	456
physical demands: requires endurance	457
physical demands: treading water	457
physical demands: requires strength	457
challenges: physical exhaustion	457
physical demands: breath-holding	457
physically demanding: requires strength	457
physically demanding: requires speed	457
physical demands: high endurance	457
physical demands: high	457
physical and mental demands: endurance	457
physical exertion: low	457
requirement: endurance	457
physical demands: muscular	457
physical demands: requires agility	457
physical demands: cardiovascular	457
physical demand: highly demanding	457
physical demands: strenuous exercise	457
physical demand: endurance	457
challenges: physical endurance	457
physical demands: muscular endurance	457
physical demands: endorphins	457
importance: demanding endurance and strength	457
physical demands: cardiovascular endurance	457
purpose: physical and mental endurance	457
physical demand: requires endurance	457
characteristics: time-consuming	458
physical or mental effort: mentally challenging	458
focus: physical	458
duration: time-consuming	458
requirements: hard work	458
involves: effort	458
physical or mental effort: time-consuming	458
physical or mental effort: energy-demanding	458
purpose: to demonstrate strength	459
requirements: physical strength	459
requirements: strength	459
physical aspects: muscle strength	459
physical requirements: upper body strength	459
physical demands: core strength	459
judging criteria: strength	459
physical characteristics: weight	459
physiological aspects: strength	459
requirement: strength	459
physical aspects: strength	459
function: upper body strength	459
physiological demands: strength	459
importance: physical strength	459
importance: requires strength	459
physical attributes: strength	459
physical benefits: muscle strength	459
physicality: strength	459
performance elements: strength	459
importance: strength	459
physical aspect: strength	459
physical demand: strength	459
physical requirements: strength	459
physical demands: upper body strength	459
physical and mental demands: strength	459
physical requirement: strength	459
characteristics: strength	459
physical: weight	459
physical aspect: requires strength	459
physical demands: strength	459
requires: strength	459
physical demands: leg strength	459
physical demands: muscular strength	459
physical requirements: hand-eye coordination	460
skills required: flexibility	460
skills required: arm and leg coordination	460
required skills: communication	460
related skills: patience	460
skills required: body movement	460
skills required: coordination	460
require skill: hand-eye coordination	460
function: coordination	460
athletes' skills: technical skill	460
athletes' skills: control	460
physical demands: coordination	460
characteristics: coordination	460
physical demands: hand-eye coordination	460
skills: flexibility	460
physical requirements: coordination	460
physical skills: coordination	460
skill required: hand-eye coordination	460
skills: coordination	460
planning: unplanned	461
planning: structured	461
planning: informal	461
functionality: coordinates actions	461
characteristics: coordinated	461
communication: coordinating	461
planning: organized	461
functions: planning	461
played by: men	462
played by: women	462
played in: arena	463
played in: indoor court	463
played on: badminton court	463
played at: outdoor court	463
played in: gym	463
played at: indoor court	463
played in: gymnasium	463
activity: basketball	463
played on: court	463
played on: indoor court	463
sport: basketball	463
sports: basketball	463
popular sports: basketball	463
played in: outdoor court	463
played in: beach	464
played on: beach	464
commonly played: swimming	464
played on: sand	464
played at: beach	464
played with: fingers	465
played with: arm	465
played with: hand	465
played with: hands	465
played with: shuttlecock	465
played with: feet	465
played with: foot	465
played on: hardwood	465
gameplay: played with hands	466
game: indoor	466
played with: partner	466
gameplay: six players per team	466
played with: three players	466
played with: four players	466
played on: hardwood floor	466
played on: pool	466
played on: indoor hall	466
played by: seven players each	466
played at: club	466
played at: school	466
played by: six players each	466
played at: professional level	466
played with: two	467
played with: body	467
played with: six	467
played with: four	467
played with: three	467
used for: playing games	467
players: professionals	468
players: mix of men and women	468
role: sports player	468
players: amateur	468
players: professional	468
player: amateur	468
player: professional	468
profession: player	468
player type: starter	468
players: dedicated	468
players: skilled	468
player position: blocker	469
player role: spiker	469
positions: defender	469
player roles: middle blocker	469
player role: blocker	469
player position: spiker	469
player roles: outside hitter	469
position: defender	469
positions: receiving	470
physical appearance: receiver	470
player roles: receiver	470
player position: setter	471
participant roles: thrower	471
player roles: setter	471
player role: setter	471
rules: serve and volley	472
gameplay: serve	472
player skills: serve	472
skills: strong serving	472
rules: serve	472
playing style: doubles	473
position: singles player	473
number of players: doubles	473
positions: doubles	473
players: doubles	473
disciplines: pairs	473
gameplay: doubles	473
player roles: doubles player	473
events: singles	474
number of players: singles	474
positions: singles	474
playing style: singles	474
gameplay: singles	474
antonyms: singles	474
players: singles	474
player type: forward	475
players: forward	475
position: fullback	475
position: forward	475
positions: wing	475
player roles: returner	475
player type: bench player	475
players: forwards	475
position: prop	475
positions: forward	475
position: midfielder	475
rules: goalie	476
rules: goalkeeper allowed	476
players: defensemen	476
position: defenseman	476
players: defenseman	476
team size: goalkeeper	476
players: goalie	476
positions: goalkeeper	476
rules: goalkeeper	476
player type: goalie	476
positions: goalie	476
position: goalie	476
position: goalkeeper	476
playing surface: hard court	477
playing surface: sand	477
playing surface: arena	477
surface: outdoor	477
playing surface: synthetic material	477
playing surface: beach	477
playing surface: grass	477
playing surface: hardwood	477
surface: grass	477
playing surface: clay	477
playing surface: outdoor	477
surface: indoor	477
locations: outdoor court	477
equipment: turf	477
played on: outdoor surface	477
played on: synthetic surface	477
venue: athletic field	477
field: outdoor field	477
used for: hiking	478
popular in: summer camp	478
popular among: outdoor enthusiasts	478
usage: outdoor	478
popular among: adventure seekers	478
popular at: outdoor events	478
popular among: environmentalists	478
popular among: winter sports fans	479
common in: winter championships	479
associated with: winter athletes	479
popular in: winter festivals	479
popular among: winter sports enthusiasts	479
popular at: winter olympics	479
popular among: ski enthusiasts	479
equipment: ice	479
popular in: ice shows	479
purpose: promote winter sports	479
used in: winter	479
popular in: winter olympics	479
played by: children	480
popular among: children	480
used by: children	480
popular in: warm weather	481
popular in: warm climates	481
type: casual	481
popular in: warm countries	481
popular in: summer	481
popular in: russia	482
popular in: canada	482
popular in: northern europe	482
popular in: netherlands	482
popular in: scandinavia	482
popular in: north america	482
popular in: usa	482
popular in: germany	482
popular in: america	482
popular in: commonwealth countries	482
popular in: greece	482
popular in: united states	482
popular in: europe	482
popular in: austria	482
origin: popular in europe	482
popular in: tropical countries	483
popular in: south america	483
popular in: tropical regions	483
popular in: worldwide	484
popular: worldwide	484
popular among: adults	484
popular among: professionals	484
popular in: world	484
global popularity: popular in north america	484
relevance: less popular in north america	484
popular in: brazil	484
characteristics: highly available	484
popularity: eco-friendly	484
popular among: families	484
popular among: youth	484
popular among: professional athletes	484
olympic history: popular globally	484
popular in: many countries	484
global popularity: popular in asia	485
popular in: india	485
popular in: southeast asia	485
popular in: australia	485
brand: australian brand	485
popular in: asia	485
popular in: south korea	485
category: australian product	485
popular in: china	485
popular in: summer festivals	486
associated with: summer sport	486
popular in: beach	486
popular at: beach	486
popular at: summer	486
popular in: coastal areas	486
popular in: beachside resorts	486
tournaments: grand slam	487
tournaments: wimbledon	487
popular events: us open	487
popular tournaments: us open	487
popular tournaments: french open	487
popular tournaments: wimbledon	487
event: us open	487
event: wimbledon	487
event: grand slam	487
popular events: australian open	487
popular events: wimbledon	487
tournaments: us open	487
popular tournaments: australian open	487
popularity: growing in popularity globally	488
popularity: low	488
popularity: global participation	488
popularity: global competition	488
popularity: growing globally	488
popularity: growing in asia	488
popularity: growing in popularity worldwide	488
popularity: gaining popularity globally	488
popularity: increasing globally	488
popularity: growing	488
popularity: growing popularity globally	488
popularity: worldwide	488
popularity: competitive worldwide	488
popularity: popular globally	488
popularity: global following	488
popularity: growing popularity in us	488
popularity: global	488
popularity: regional	488
popularity: growing global recognition	488
popularity: increasing	488
popularity: growing popularity in asia	488
popularity: fitness center	488
popularity: australia	488
popularity: growing in popularity	488
popularity: international	488
worldwide recognition: global popularity	488
global presence: well-known	488
global presence: popular	488
global presence: widely played	488
popularity: popular in scandinavia	489
popularity: popular in united states	489
popularity: popular in scandinavian countries	489
popularity: popular in the united states	489
popularity: popular in winter	489
popularity: popular in summer	489
popularity: popular in uk	489
popularity: popular in usa	489
popularity: popular in russia	489
popularity: popular in europe	489
popularity: popular in north america	489
popularity: growing popularity in north america	489
popularity: popular in japan	489
popularity: popular in many countries	489
popularity: popular in some regions	489
popularity: europe	489
relevance: popular in europe	489
global popularity: popular in europe	489
popularity: popular in the us	489
popularity: popular in canada	489
popularity: growing in north america	489
popularity: popular in some countries	489
popularity: popular in california	489
popularity: popular in asia	489
popularity: less popular in us	489
popularity: popular in us	489
popularity: popular in brazil	489
popularity: winter sport	490
popularity: olympic event	490
popularity: popular sport	490
popularity: growing sport	490
popularity: popular in competitive sports	490
popularity: professional sport	490
popularity: college sport	490
popularity: college competition	490
popularity: competitive sport	490
popularity: recreational pursuit	490
popularity: recreational activity	490
popularity: european dominance	490
popularity: olympic sport	490
popularity: winter olympics	490
popularity: high school sport	490
popularity: home workout	490
popularity: summer sport	490
popularity: world championships	490
popularity: professional tournaments	490
popularity: professional league	490
popularity: less popular than other sports	490
popularity: popular among youth	491
popularity: popular hobby	491
popularity: popular among snowboarders	491
popularity: tv broadcast	491
popularity: few participants	491
popularity: popular among skiers	491
popularity: fun	491
popularity: requires skill and experience	491
popularity: less popular	491
popularity: gym	491
popularity: challenging to master	491
popularity: requires skill and practice	491
popularity: small fan base	491
popularity: increasingly popular	491
popularity: many participants	491
popularity: online community	491
characteristics: popular	491
popularity: competitive	491
popularity: professional	491
popularity: thrilling	491
popularity: hobby	491
popularity: popular among athletes	491
popularity: popular among fans	491
popularity: popular	491
popularity: niche	491
popularity: common in gyms	491
popularity: growing popularity	491
popularity: recreational	491
popularity: challenging	491
popularity: reality tv	491
popularity: entertainment	491
popularity: high	491
popularity: popular in resorts	491
position: side	492
positions: center	492
position: outside	492
position: front	492
position: center	492
position: middle	492
position: back	492
power: low	493
power: moderately powered	493
mode: electric-assisted	493
power: low-powered	493
power: moderate	493
power source: compressed air	493
power source: electric	493
power source: manual	493
principles: harmony	494
judging criteria: unison	494
mathematical concept: continuity	494
rules: unison	494
characteristics: harmonious	494
philosophy: harmony	494
philosophy: balance	494
rewards: prize	495
prize: money award	495
events: prizes	495
contents: money	495
prize: certificate	495
prize: sponsored trip	495
rewards: prize money	495
prize: scholarship	495
prize: cash award	495
prize: money prize	495
prize: cash reward	495
prize: monetary reward	495
winner: prize	495
prize: trophy	495
profession: competitor	496
profession: professional sport	496
profession: competitive sport	496
profession: sportsman	496
profession: sportswoman	496
profession: recreational sport	496
occupation: sports player	496
profession: competitive sportsperson	496
occupation: professional competitor	496
profession: athlete	496
occupation: athlete	496
profession: olympic sport	496
profession: stable owner	497
profession: horse trainer	497
profession: trainer	497
profession: jockey	497
profession: stable manager	497
profession: horse breeder	497
community: horse event organizer	497
person: horse trainer	497
profession: horse rider	497
propulsion: spring-loaded	498
propulsion: motor	498
mechanism: propels pellets	498
propulsion: spring release	498
propulsion: spring-powered	498
type: air-powered	498
propulsion: non-powdered	498
propulsion: air-powered	498
techniques: propulsion	498
propulsion: air	498
purpose: propulsion	498
propulsion: engine	498
propulsion: outboard motor	498
propulsion: spring	498
vehicle: gravity-assisted	498
propulsion: compressed air	498
propulsion: wind	498
function: entertainment	499
used in: entertainment events	499
used for: entertainment	499
purpose: entertaining fans	499
importance: entertainment	499
usage: entertainment	499
used for: creating entertainment	499
objective: entertainment	499
objective: entertaining	499
purpose: entertain	499
purpose: entertainment	499
objective: entertain	499
type: entertainment	499
social relationships: has colleagues	500
goals: collaborating	500
communication: collaborating	500
function: working together	500
definition: working together	500
aspect of life: work	500
purpose: working together	500
goal: collaborating	500
purpose: work together	500
context: workplace	500
context: sports	501
purpose: sport competition	501
relevance: professional competition	501
nature: sporting competition	501
purpose: competitive	501
usage: competition	501
involves: competition	501
used for: competition	501
goal: competition	501
held at: field	501
environment: competition	501
use: competition	501
context: competition	501
objective: competition	501
importance: competition	501
purpose: compete	501
purpose: competitions	501
practiced: competition	501
used for: competitive	501
used for: competing	501
uses: competition	501
purpose: challenge athletes	501
purpose: competition	501
purpose: competing	501
goals: competition	501
social aspect: competition	501
activity: competing	501
skills: catches	502
purpose: catch	502
definition: endeavoring to catch	502
purpose: catching something	502
function: capture	502
gameplay: catching	502
style: catch-as-catch-can	502
purpose: protect against theft	503
function: protect from theft	503
type: safe	503
used for: protecting property	503
function: protect assets	503
purpose: protect assets	503
purpose: socializing	504
purpose: for socializing	504
purpose: social gathering	504
type: social gathering	504
social aspect: social gathering	504
function: connect devices	505
connection: to a device	505
function: connecting	505
type: coaxial	505
purpose: networking	505
purpose: connecting devices	505
function: supporting devices	505
purpose: receiving tv signals	506
used for: receiving tv signals	506
purpose: receiving tv signal	506
used for: receiving internet signals	506
function: receive tv channels	506
used for: tv reception	506
function: receive tv signals	506
types: tv aerials	506
usage: receiving tv signals	506
types: tv aerial	506
objective: sportsmanship	507
psychological demands: risk-taking	507
mental demands: risk taking	507
purpose: challenge	507
motivation: challenge	507
type: challenge	507
purpose: personal challenge	507
purpose: challenging	507
purpose: to challenge	507
goal: challenging self	507
purpose: adventure	507
motivation: for competition	507
purpose: promote international friendship	508
purpose: community building	508
purpose: promote unity	508
purpose: promote peace and unity	508
purpose: promote peace	508
objective: to bring nations together	508
purpose: bring nations together	508
purpose: scientific research	509
purpose: scientific	509
importance: scientific research	509
related fields: physics	509
activities: scientific research	509
purpose: research	509
purpose: commemorative	510
used for: decorative	510
purpose: for decoration	510
design: ornate	510
purpose: decorative	510
found in: home	510
purpose: for aesthetics	510
use: decorative	510
used for: decorative purpose	510
usage: as a decoration	510
type: decorative	510
usage: decoration	510
function: decorative element	510
used for: garden decoration	510
types: complementary	510
type: ceremonial	510
type: fundraiser	511
goal: raising money	511
outcome: fundraising	511
purpose: fundraising	511
nature: charity	511
function: launching point	512
used for: launching rockets	512
function: launch	512
purpose: launching point	512
purpose: launching	512
used for: launching	512
components: transmitter	513
components: receiver	513
purpose: transmitting radio signals	513
equipment: ammos	513
function: receive signals	513
used for: radio broadcasting	513
purpose: receiving signals	513
function: transmit signals	513
function: amplify signals	513
purpose: transmitting signals	513
purpose: receiving radio signals	513
type: relay	513
purpose: project	514
context: project	514
purpose: for a specific task	514
definition: endeavour	514
definition: endeavor	514
purpose: functional	514
purpose: building	514
transportation: recreational	515
purpose: for recreation	515
uses: recreation	515
used for: leisure	515
purpose: thrill-seeking	515
applications: recreation	515
used for: having fun	515
popular for: recreation	515
used for: recreation	515
function: for recreation	515
type of ride: leisurely	515
used for: leisure ride	515
use: recreational	515
popular for: leisure	515
purpose: protect	516
function: protect	516
purpose: protective	516
used for: protecting self	516
purpose: to protect	516
purpose: protection	516
purpose: protecting from danger	516
purpose: protecting property	516
purpose: achievement	517
purpose: obtaining	517
goal: objective	517
purpose: achieve common goal	517
definition: common goal	517
objective: prevent goals	517
outcome: productive	517
purpose: survival	517
meaning: seeking	517
definition: goal-oriented effort	517
philosophy: do	517
purpose: for achievement	517
goals: achieving	517
definition: endeavor to accomplish	517
purpose: achieving goal	517
goal: desire	517
goals: can achieve goals	517
goal: achieve goal	517
purpose: achieving a goal	517
outcome: rewarding	517
purpose: to achieve a common goal	517
objective: to achieve a common goal	517
characteristics: unified goal	517
behavioral: goals	517
purpose: fulfilling desire	517
definition: shared goal	517
goal: achieving common objective	517
purpose: fulfillment	517
goal: fulfillment	517
purpose: build muscle	518
purpose: strengthening	518
purpose: building strength	518
purpose: building strength and flexibility	518
outcome: knowledge gain	519
purpose: for learning	519
purpose: practicing skills	519
types: learned	519
purpose: education	519
outcome: gain experience	519
purpose: to improve skills	519
outcomes: learning experience	519
outcome: learning experience	519
benefits: learning from others	519
purpose: learning	519
used for: property boundary	520
purpose: define boundaries	520
purpose: define boundary	520
function: separation	520
purpose: testing agility	521
importance: test of athleticism	521
purpose: testing athletes' skills	521
importance: test of strength	521
purpose: to test agility	521
function: testing balance	521
purpose: to test strength	521
purpose: test of agility	521
objective: test of endurance	521
importance: test of endurance	521
purpose: to test balance	521
purpose: test agility	521
type: endurance test	521
challenges: obstacles	522
environment: obstacle	522
type: obstacle	522
purpose: obstacle	522
purpose: to create obstacle	522
purpose: encourage athletic achievement	523
purpose: promote athleticism	523
purpose: encourage athletic achievements	523
objective: to promote athletic achievement	523
goals: physical fitness	524
purpose: physical fitness	524
purpose: building endurance	524
purpose: physical exercise	524
function: developing strength	524
function: exercise	524
importance: physical fitness	524
focus: physical fitness	524
importance: fitness routine	524
purpose: exercise	524
physical aspect: requires focus	524
purpose: physical health	524
purpose: developing strength	524
purpose: fitness	524
usage: exercise	524
objective: exercise	524
habits: can exercise	524
demonstrates: physical fitness	524
goal: fitness	524
purpose: preventing data corruption	525
purpose: ensures data integrity	525
purpose: avoiding data loss	525
purpose: ensuring data consistency	525
function: ensuring multiple threads access same resource	525
benefits: improved data consistency	525
functionality: ensures data integrity	525
functionality: ensures data consistency	525
purpose: prevents data corruption	525
purpose: ensuring data integrity	525
category: security	526
purpose: for security	526
structure: secure	526
security measures: guards	526
function: security	526
security: guarded	526
security: guards	526
challenges: security	526
equipment: guard	526
purpose: security	526
purpose: keep secrets	527
associated with: secret societies	527
function: secure storage	527
use: keep important documents	527
function: protecting secrets	527
used for: hiding secrets	527
contents: confidential documents	527
definition: secure storage	527
purpose: storing secrets	527
use: hide sensitive information	527
function: keep secrets	527
function: hide secrets	527
function: protecting territory	528
purpose: defending territory	528
purpose: protecting territory	528
racing style: time trial	529
disciplines: road racing	529
format: single lap	529
type: bicycle racing	529
racing style: mass start	529
races: tour de france	529
events: ironman	529
event: road	529
races: local charity ride	529
format: individual time trial	529
type of race: technical	529
racing: mountain bike	529
racing: time trial	529
racing: road race	529
racing: criterium	529
racing: tour de france	529
event type: road race	529
event types: team pursuit	529
ramps: inrun	530
ramps: landing hill	530
features: ramps	530
ramp: height	530
elements: lifts	530
course features: ramps	530
ramps: incline	530
ramp: angled	530
ramp: incline	530
ramps: steep	530
ramps: large	530
features: high rate of fire	531
function: rapid fire	531
equipment: resilite	531
rate of fire: fast	531
rate of fire: high	531
rate of fire: rapid	531
recognition: public recognition	532
achievements: recognition	532
purpose: for recognition	532
worldwide recognition: common understanding	532
recognition: global event	532
goal: recognition	532
recognition: local charity event	532
prizes and recognition: media recognition	532
recognition: applause	532
recognition: certificate	532
recognition: parade	532
recognition: media coverage	532
winner: recognition	532
recognition: ceremony	532
motivation: social recognition	532
