concept	property	cluster_label
shipping lane	transporting goods	1921
partial container ship	transporting goods between ports	1921
cargo handling	transporting products	1921
gallery car	conveying goods	1921
commercial carrier	transport goods	1921
tractor trailer	transporting goods	1921
liner service	transporting cargo	1921
commercial shipping	transportation of goods	1921
railway vehicle	transport goods	1921
road vehicle	transport goods	1921
rolling stock	transport goods	1921
truck trailer	transport goods	1921
water transportation system	transport goods	1921
electrified railway	transport goods	1921
freight car	transport goods	1921
dual gauge railway	facilitate transportation of different types of goods	1921
liner service	transport goods	1921
tractor trailer	transporting cargo	1921
railroad company	transporting goods	1921
railroad track	transporting goods	1921
shipping lane	transporting goods	1921
light truck	transporting goods	1921
liner service	transporting goods	1921
train assembly	transporting materials	1921
air route	transporting goods	1921
cargo container	transporting goods	1921
partial container ship	to transport goods	1921
cabotage	transportation of goods	1921
railroad bridge	transporting goods	1921
freight car	transporting goods	1921
spine car	transporting goods	1921
general cargo ship	transporting goods	1921
containerization	efficiently transport	1921
container ship	transporting containers	1921
partial container ship	transporting containers	1921
commercial shipping	transportation of goods	1921
container ship	transporting goods	1921
deck cargo	transporting goods	1921
flatcar	transporting goods	1921
partial container ship	transporting goods	1921
commercial shipping	transporting goods	1921
common carrier	transporting goods	1921
petroleum tanker ship	transporting goods	1921
commercial carrier	transporting goods	1921
cab car	transport goods	1921
cargo container	transport goods	1921
cargo ship	transport goods	1921
water transportation system	transporting goods	1921
contract carrier	transporting cargo	1921
railway junction	transporting goods	1921
head end car	transport goods	1921
truck tractor	transporting cargo	1921
merchant marine	transport goods	1921
railway vehicle	transporting goods	1921
rolling stock	transporting goods	1921
ship deck	transporting goods	1921
coach railcar	transport goods	1921
shipping lane	transport goods	1921
commercial shipping	transport goods	1921
truck tractor	transporting goods	1921
tractor trailer	transporting cargo	1921
truck tractor	transporting cargo	1921
merchant marine	transporting goods	1921
rail transportation system	transporting goods	1921
cab car	to transport goods	1921
freighter	transporting cargo	1921
ship hold	transport goods	1921
freighter	carrying freight	1922
cargo container	transporting goods	1922
cargo ship	transporting goods	1922
offshore support ship	transporting people and equipment	1922
fishing boat	transporting people	1922
fishing vessel	transporting people	1922
freighter	transporting people	1922
tractor trailer	transporting goods	1922
train assembly	transporting goods	1922
freight car	transporting goods	1922
cab car	transporting people	1922
general cargo ship	transporting supplies	1922
fishing vessel	transporting goods	1922
ship hold	transferring goods	1922
water transportation system	moving goods	1922
military watercraft	transporting troops	1922
gallery car	transporting cargo	1922
container ship	transporting goods	1922
general cargo ship	transporting cargo	1922
jet airplane	transporting cargo	1922
intermodal transportation	moving goods locally	1922
freighter	transporting	1922
cargo ship	moving cargo	1922
container ship	moving cargo	1922
partial container ship	moving cargo	1922
deck crane	moving cargo	1922
freighter	moving cargo	1922
rail transportation system	moving goods across country	1922
partial container ship	moving goods	1922
rolling stock	moving people	1922
spine car	moving people	1922
air route	moving goods	1922
freighter	transporting raw materials	1922
ore carrier ship	transporting raw materials	1922
head end car	transporting	1922
tank car	transporting food	1922
train assembly	moving people	1922
water transportation system	moving people	1922
flatcar	transporting goods	1922
freight car	transporting goods	1922
full size van	moving household goods	1922
tractor trailer	transporting cargo	1922
animal powered vehicle	transporting goods	1922
broad gauge railway	transporting goods	1922
cargo ship	transporting cargo	1922
road vehicle	transporting goods	1922
commercial carrier	transporting people	1922
ship deck	transporting goods	1922
truck trailer	transporting vehicles	1922
vehicle carrier ship	transporting vehicles	1922
fishing trawler	transporting	1922
fishing vessel	transporting	1922
jet airplane	transporting goods	1922
liner service	transporting people	1922
vehicle carrier ship	transporting goods	1922
rolling stock	transporting passengers	1922
coach railcar	transporting large groups	1922
coach railcar	transporting people	1922
train assembly	transporting people	1922
vehicle carrier ship	moving goods	1922
ship hold	transporting goods	1922
spine car	transporting goods	1922
full size van	transporting goods	1922
general cargo ship	transporting goods	1922
liner service	moving goods	1922
freighter	transporting materials	1922
general cargo ship	delivering cargo	1922
water transportation system	transporting goods	1922
flatcar	transporting vehicles	1922
transportation device	moving goods	1922
spine car	transporting people	1922
freight car	transporting cargo	1922
watercraft	transporting people	1922
jet airplane	transporting people	1922
truck tractor	transporting goods	1922
intermodal transportation	moving people	1922
flatcar	transporting cars	1922
tractor trailer	moving goods	1922
train assembly	moving goods	1922
freighter	transporting supplies	1922
container ship	transporting cargo	1922
cargo ship	moving goods	1922
railcar carrier ship	transporting vehicles	1922
freight car	moving freight	1922
vehicle carrier ship	moving goods across seas	1922
full size van	transporting people	1922
intermodal transportation	transporting people	1922
flatcar	transporting	1922
offshore supply ship	delivering supplies	1922
truck trailer	transporting goods	1922
offshore supply ship	transporting goods	1922
vehicle carrier ship	transporting cars	1922
railroad track	transporting passengers	1922
multiple track railway	transportation of goods	1922
truck trailer	cars	1922
cab car	moving goods	1922
truck trailer	moving goods	1922
commercial carrier	moving goods	1922
ship hold	transporting cargo	1922
truck tractor	transporting goods	1922
freight car	transporting food	1922
railroad track	moving goods	1922
offshore support ship	transporting goods	1922
ore carrier ship	transporting goods	1922
truck trailer	transporting	1922
vehicle wheel	transporting	1922
railway vehicle	transporting goods	1922
truck tractor	moving goods	1922
railcar carrier ship	moving cargo	1922
container ship	moving goods	1922
freight car	moving goods	1922
railcar carrier ship	transporting cargo	1922
railroad track	transporting cargo	1922
freighter	transporting products	1922
ocean liner	transporting people	1922
rolling stock	moving goods	1922
spine car	moving goods	1922
partial container ship	transporting goods	1922
railcar carrier ship	transporting goods	1922
port crane	moving cargo	1922
flatcar	transporting vehicles	1922
shipping lane	moving cargo	1922
freight car	transporting materials	1922
container ship	transporting products	1922
ship deck	transporting	1922
passenger railway car	transporting people	1922
passenger ship	transporting people	1922
rolling stock	transporting people	1922
cargo container	transporting vehicles	1922
water transportation system	moving cargo	1922
crane ship	transporting	1922
railroad track	transporting freight	1922
offshore support ship	transporting personnel	1922
railcar carrier ship	moving goods	1922
railroad track	moving people	1922
tractor trailer	transporting	1922
truck tractor	transporting	1922
railway vehicle	transporting people	1922
road vehicle	transporting people	1922
freighter	transporting goods	1922
jet airplane	transporting goods	1922
standard gauge railway	transporting goods	1922
tractor trailer	transporting goods	1922
land vehicle	transporting goods	1922
general cargo ship	moving goods	1922
intermodal transportation	moving goods	1922
mode of transit	transporting goods	1922
jet airplane	delivering cargo	1922
container ship	moving goods across oceans	1922
animal powered vehicle	transporting people	1922
deck cargo	transporting goods	1922
rolling stock	transporting goods	1922
transportation device	transporting goods	1922
land vehicle	transporting people	1922
flatcar	transporting goods	1922
truck trailer	transported goods	1923
railroad bridge	transport goods	1923
offshore supply ship	transporting equipment	1923
cargo container	transporting goods	1923
merchant marine	transport goods	1923
rolling stock	haul goods	1923
truck trailer	transporting goods	1923
rolling stock	carries goods	1923
railway vehicle	carries goods	1923
railway vehicle	transport goods	1923
commercial carrier	transporting goods	1923
railcar carrier ship	transport goods	1923
contract carrier	transporting materials	1923
freight car	transport cargo	1923
fixed bridge	transports vehicles	1923
common carrier	transport people or goods	1923
freight car	haul freight	1923
cargo ship	transport goods	1923
cargo container	transport goods	1923
tractor trailer	transport goods	1923
spine car	transport goods	1923
flatcar	transporting goods	1923
container ship	transporting goods	1923
offshore support ship	transporting supplies	1923
fishing boat	transport goods	1923
crane ship	transporting equipment	1923
cargo ship	carry goods	1923
freight car	transporting goods	1923
chemical tanker ship	transporting goods	1923
freight car	carry goods	1923
truck tractor	hauling goods	1923
railway vehicle	transporting goods	1923
railroad track	transporting goods	1923
flatcar	carry goods	1923
freighter	transport goods	1923
truck tractor	transport goods	1923
freighter	transporting goods	1923
offshore supply ship	transports personnel	1923
vehicle carrier ship	transport vehicles	1923
offshore support ship	transport equipment	1923
spine car	move goods between cities	1923
common carrier	transport goods	1923
commercial carrier	transport goods	1923
rolling stock	transport goods	1923
road vehicle	transport goods	1923
spine car	transporting goods	1923
cargo ship	transport cargo	1923
ship hold	transporting goods	1923
common carrier	transport goods	1923
water transportation system	transport goods	1923
freight car	transport freight	1923
freight car	transport goods	1923
train assembly	transporting goods	1923
truck trailer	transport goods	1923
offshore supply ship	transporting goods	1923
rail transportation system	transport goods	1923
merchant marine	transport goods	1923
partial container ship	transport goods	1923
ocean liner	transport goods	1923
vehicle carrier ship	transporting vehicles	1923
land vehicle	transport goods	1923
partial container ship	transporting goods	1923
fixed bridge	transporting vehicles	1923
transportation device	transport goods	1923
truck tractor	transporting goods	1923
tractor trailer	transporting goods	1923
portable bridge	transport people or vehicles	1923
general cargo ship	transporting goods	1923
cab car	hauling freight	1923
partial container ship	carry goods	1923
railroad company	transporting goods	1923
railroad bridge	transporting goods	1923
rolling stock	transporting goods	1923
water transportation system	transporting goods	1923
electrified railway	transport goods	1923
shipping lane	transporting goods	1923
train assembly	transport goods	1923
cargo container	carry goods	1923
transitway	transporting goods	1923
railcar carrier ship	transport cargo	1923
partial container ship	transport cargo	1923
common carrier	transporting goods	1923
tractor trailer	carry goods	1923
partial container ship	transporting containers	1923
container ship	transporting containers	1923
merchant marine	transporting goods	1923
merchant marine	transport goods	1923
train assembly	carry goods	1923
offshore supply ship	transporting supplies	1923
cargo ship	transporting goods	1923
railcar carrier ship	transport vehicles	1923
gallery car	carry goods	1923
outfit car	carry goods	1923
ship hold	transportation of goods	1923
partial container ship	transports goods	1923
tractor trailer	hauling goods	1923
spine car	carry goods	1923
intermodal transportation	movement of goods or people	1924
common carrier	carries goods or people	1924
cabotage	movement of goods between two places	1924
common carrier	carries passengers or goods	1924
common carrier	carries goods or people for a fee	1924
common carrier	transporting goods or people for public	1924
intermodal transportation	transportation of goods or people	1924
common carrier	transporting goods or people	1924
common carrier	transporting people or goods for a fee	1924
navigation	method of moving	1924
navigation	method of getting from one place to another	1924
intermodal transportation	moving goods or people	1924
light fixture	floor	1925
light fixture	ceiling	1925
light fixture	wall	1925
navigation buoy	sunk	1925
head end car	links	1925
attaching	attachment	1925
container terminal	workers	1926
fish factory ship	workers	1926
dining car	waitstaff	1926
air traffic control center	military personnel	1926
air traffic control tower	administrative staff	1926
port facility	workers	1926
fish factory ship	skilled workers	1926
flight deck	military personnel	1926
port facility	workers	1926
air traffic control center	support staff	1926
air traffic control tower	support staff	1926
government organization	civil servants	1926
crew list	staff	1926
air traffic control tower	support staff	1926
research ship	support staff	1926
cargo handling	workers	1926
transportation authority	employees	1926
dining car	train staff	1926
air traffic control tower	support personnel	1926
train station	train staff	1926
contract carrier	osha	1927
contract carrier	hazmat	1927
contract carrier	hazmat certified	1927
contract carrier	hazmat	1927
airport classification	primary	1928
airport classification	tertiary	1928
airport classification	secondary	1928
airport classification	tertiary	1928
airport classification	tertiary	1928
airport classification	civil	1929
airport classification	civil	1929
legal charge	civil	1929
airport classification	civil	1929
airport classification	civil	1929
crane ship	building oil rigs	1930
crane ship	building oil rigs	1930
crane ship	building oil rigs	1930
offshore supply ship	ensuring oil production	1930
crane ship	building offshore structures	1930
crane ship	constructing oil platforms	1930
crane ship	constructing offshore structures	1930
crane ship	building oil platforms	1930
crane ship	oil rig maintenance	1930
crane ship	oil rig installation	1930
crane ship	constructing wind farms	1930
hopper dredger	constructing land	1930
vehicle wheel	improving handling	1931
multiple track railway	increasing capacity	1931
petroleum pipeline	increased in capacity	1931
multiple track railway	increasing capacity	1931
transitway	increasing capacity	1931
multiple track railway	increase capacity	1931
transitway	increase capacity	1931
broad gauge railway	greater capacity	1931
electrified railway	increased capacity	1931
multiple track railway	increased capacity	1931
taking off	distance increase	1931
multiple track railway	increased capacity	1931
broad gauge railway	faster speeds	1931
multiple track railway	increased capacity	1931
multiple track railway	increase capacity	1931
containerization	cloud computing	1932
containerization	cloud computing	1932
containerization	cloud computing	1932
general cargo ship	ocean-going ship	1933
freighter	ocean-going vessel	1933
deepwater port	ocean-going	1933
passenger ship	ocean-going	1933
railcar carrier ship	ocean-going	1933
vehicle carrier ship	ocean-going	1933
ship berthing	ocean-going	1933
petroleum tanker ship	ocean-going	1933
chemical tanker ship	ocean-going	1933
cargo ship	ocean-going	1933
partial container ship	ocean-going	1933
vehicle carrier ship	ocean-going vessel	1933
ocean liner	ocean-going vessel	1933
cargo ship	lake-going	1933
freighter	ocean-going	1933
general cargo ship	ocean-going	1933
container ship	ocean-going	1933
cargo ship	river-going	1933
ship berthing	ocean-going	1933
fire boat	ocean-going	1933
petroleum tanker ship	ocean-going	1933
fishing trawler	ocean-going	1933
fishing vessel	ocean-going	1933
hopper dredger	seagoing	1933
ore carrier ship	ocean-going	1933
freighter	ocean-going ship	1933
ocean liner	seafaring vehicle	1933
partial container ship	ocean-going	1933
ocean liner	transoceanic	1933
offshore support ship	sea-worthy	1934
whaling ship	sea-worthy	1934
offshore supply ship	seaworthy	1934
whaling ship	seaworthy	1934
ore carrier ship	seaworthy	1934
offshore supply ship	sea-worthy	1934
research ship	seaworthy	1934
offshore support ship	seaworthy	1934
ocean liner	seaworthy	1934
petroleum tanker ship	seaworthy	1934
general cargo ship	heavy lifting capacity	1935
light truck	payload	1935
general cargo ship	weight	1935
cargo ship	volume	1935
minivan	cargo	1935
offshore support ship	amount of cargo	1935
petroleum tanker ship	holding fuel	1935
light truck	towing capacity	1935
transportation device	weight capacity	1935
light truck	carrying capacity	1935
railway vehicle	volume of cargo	1935
transportation device	cargo capacity	1935
transportation device	cargo	1935
cargo ship	volumetric	1935
light truck	passenger capacity	1935
rail transportation system	freight	1935
general cargo ship	tonnage	1935
cargo ship	tonnage	1935
full size van	space for cargo	1935
spine car	carrying capacity	1935
full size van	cargo	1935
passenger ship	capacity for cargo	1935
arriving	docking	1936
port crane	dock	1936
ship berth	docking	1936
ship berthing	docking	1936
ship berthing	docking	1936
rolling stock	shunting	1936
pier	docking	1936
ship berthing	docking	1936
ship berthing	docking	1936
pier	docking	1936
ship berthing	docking	1936
railway vehicle	shunting	1936
ship berthing	docking	1936
ship berth	docking	1936
fire engine	trained operator	1937
emergency road vehicle	trained professional	1937
tractor trailer	trained professional	1937
fire engine	trained professional	1937
emergency road vehicle	trained professionals	1937
emergency vehicle	trained professional	1937
emergency road vehicle	trained professionals	1937
emergency vehicle	trained professionals	1937
emergency vehicle	paid employee	1937
emergency vehicle	trained personnel	1937
dangerous goods	trained personnel	1938
dangerous goods	trained personnel required	1938
dangerous goods	separate vehicles	1938
dangerous goods	regulated transportation	1938
dangerous goods	trained drivers	1938
fire engine	trained	1939
truck tractor	trained	1939
fire engine	professional	1939
cab car	professional	1939
moving violation	speeder	1939
road transportation system	licensed driver	1939
tractor trailer	professional	1939
road transportation system	driver associations	1939
tractor trailer	commercial driver	1939
tractor trailer	drivers	1939
cargo handling	drivers	1939
cargo handling	driver	1939
tractor trailer	truckers	1939
road transportation system	delivery driver	1939
road transportation system	professional driver	1939
road transportation system	taxi driver	1939
truck tractor	certified	1939
cab car	trained	1939
truck tractor	professional	1939
fire engine	certified	1939
vehicle wheel	truck	1940
navigation light	ship	1940
port crane	dock	1940
port crane	dock	1940
ship hold	vessels	1940
ship hatch	ocean liner	1940
ship deck	sailboat	1940
ship deck	warship	1940
vehicle wheel	truck	1940
bill of lading	seals	1940
vehicle carrier ship	sea route	1940
coach railcar	station	1940
ship hold	vessel	1940
ship hold	ship	1940
hangar bay	navy	1940
ship deck	ocean liner	1940
crew list	ship	1940
transportation device	sail	1940
road junction	east-west	1941
air route	north-south	1941
air route	east-west	1941
road junction	north-south	1941
air route	east-west	1941
air route	north-south	1941
propeller airplane	low altitude	1942
turbojet engine	high-altitude	1942
air traffic control procedure	altitude adjustments	1942
jet airplane	high-altitude capable	1942
glider airplane	high altitudes	1942
turbojet engine	high-altitude performance	1942
propeller airplane	low altitude	1943
propeller airplane	short range	1943
turboprop airplane	high cruise altitude	1943
propeller airplane	slow speed	1943
glider airplane	silent	1943
propeller airplane	low speed	1943
propeller airplane	early aviation	1944
propeller airplane	pioneer aircraft	1944
propeller airplane	early aviation	1944
propeller airplane	pioneer in flight	1944
turbojet engine	pioneers of aviation	1944
propeller airplane	pioneer aircraft	1944
propeller airplane	pioneer	1944
waterway junction	where rivers meet	1945
waterway junction	meeting of two water bodies	1945
waterway junction	meeting of two rivers	1945
water transportation system	canal	1946
water transportation system	ocean	1946
water transportation system	canal	1946
canal system	freshwater	1946
canal system	river	1946
water transportation system	river	1946
canal system	sea	1946
water transportation system	sea	1946
land area	river	1946
canal system	lake	1946
water transportation system	lake	1946
water transportation system	lake	1946
water transportation system	river	1946
land area	rivers	1947
waterway junction	stream	1947
waterway junction	river	1947
waterway junction	rivers	1947
waterway junction	sea	1947
waterway junction	canal	1947
taking off	rising	1948
taking off	lift	1948
arriving	to land	1948
taking off	ascend	1948
arriving	to come	1948
canal lock gate	rise	1948
taking off	rise	1948
ship berthing	tiedown	1949
electrical signalling	propagation	1949
cargo handling	transit	1949
taking off	ascent	1949
taking off	ascension	1949
electrical signalling	excitation	1949
taking off	ascending	1949
taking off	acceleration	1949
vehicle registration	process	1949
taking off	ascension	1949
taking off	ignition	1949
taking off	initial climb	1950
taking off	initial ascent	1950
taking off	initial climb	1950
taking off	reaching new height	1951
taking off	reaching new speed	1951
taking off	reaching new distance	1951
fixed bridge	record-breaking	1951
taking off	reaching altitude	1951
taking off	upward motion	1952
taking off	lift	1952
taking off	upward movement	1952
taking off	acceleration	1952
containerization	wrapping around	1953
guiding	orienting oneself	1953
navigation	orienting	1953
navigation	orienting self	1953
navigation	orienting oneself	1953
offshore anchorage	sailing	1954
aid to navigation	sailing	1954
ship deck	sailing	1954
offshore anchorage	sailboat	1954
watercraft	sailing	1954
sea lane	sailing	1954
personal watercraft	racing	1954
navigation	sailing	1954
whaling ship	sailing	1954
crew list	sailing	1954
water area	boating	1954
pier	boating	1954
ship deck	sailing	1954
navigation	sailing	1954
ship deck	sailing	1954
ship deck	sailing	1954
watercraft	sailing	1954
navigation buoy	sailing	1954
railcar carrier ship	sailing	1954
fishing vessel	sailing	1954
aid to navigation	sailing	1954
watercraft	sailing	1954
land area	agriculture	1955
merchant marine	food supply	1955
dry bulk cargo	food supply	1955
bulk cargo	energy source	1955
petroleum product	transportation	1955
dry bulk cargo	food	1955
organic object	food source	1955
bulk cargo	food supply	1955
keeping	long-term survival	1955
waterway junction	transportation	1955
petroleum product	energy source	1955
land area	supports life	1956
organic compound	plays crucial role in biological processes	1956
signalling	essential for daily life	1956
navigation	critical for survival	1956
jet engine	essential for flight	1956
signalling	essential for life	1956
organic compound	essential for life	1956
electrical signalling	essential for life	1956
organic compound	essential for life	1956
organic object	sustains life	1956
signalling	essential for survival	1956
organic object	essential for life	1956
navigation	crucial for survival	1956
hopper dredger	self-discharging	1957
offshore support ship	self-sustaining	1957
petroleum tanker ship	self-cleaning	1957
organic object	self-sustaining	1957
offshore supply ship	self-sustaining	1957
fire boat	self-sustaining	1957
offshore supply ship	self-sufficient	1957
offshore supply ship	self-sustaining	1957
canal lock gate	heavy	1958
port crane	heavy	1958
attaching	bolt	1958
railroad bridge	piers	1958
ship deck	raised	1958
ship berthing	dock	1958
air route	direct	1958
ship deck	steep	1958
surfaced roadway	steep	1958
railroad bridge	pier	1958
fixed bridge	piers	1958
vehicle wheel	rim	1958
vehicle wheel	rim	1958
keeping	shelf	1958
transit shelter	bench	1958
transit stop	bench	1958
general cargo ship	open deck	1958
ship hold	open deck	1958
ore carrier ship	hull	1958
animal powered vehicle	cart	1958
paved runway	hard	1958
container ship	hull	1958
crane ship	hull	1958
vehicle wheel	rimmed	1958
deck crane	boom	1958
port crane	boom	1958
deck crane	boom	1958
port crane	boom	1958
freight car	metal body	1958
fishing trawler	hull	1958
freighter	hull	1958
general cargo ship	hull	1958
offshore supply ship	hull	1958
regulatory process	rules	1958
cable ship	hull	1958
passenger railway car	seats	1958
chemical tanker ship	hull	1958
mass measure	gram	1958
railroad bridge	lift	1958
fixed bridge	suspension	1958
portable bridge	suspension	1958
passenger ship	deck	1958
ship compartment	lit	1958
ship deck	sail	1958
port facility	dock	1958
ship berth	dock	1958
partial container ship	hull	1958
railcar carrier ship	hull	1958
vehicle carrier ship	hull	1958
water transportation system	hull	1958
whaling ship	hull	1958
deck crane	boom	1958
port crane	boom	1958
cargo ship	hull	1958
vehicle wheel	rim	1959
animal powered vehicle	harness	1959
lighter	spark wheel	1959
body motion	core	1959
canal lock	paddle	1959
lighter	spark wheel	1959
lighter	fuel	1959
vehicle wheel	rim	1959
spine car	wheels	1959
train assembly	wheels	1959
truck tractor	wheels	1959
vehicle wheel	rim	1959
freight car	wheels	1959
flatcar	wheels	1959
animal powered vehicle	saddle	1959
vehicle wheel	hub	1959
vehicle wheel	rim	1959
canal lock gate	gate	1959
passenger railway car	wheels	1959
rolling stock	wheels	1959
land vehicle	wheels	1959
vehicle wheel	rim	1959
vehicle wheel	rim	1959
motor scooter	handlebars	1959
port crane	boom	1959
jet airplane	seats	1959
vehicle wheel	rear	1960
fuel tank	behind rear seat	1960
fuel tank	behind seat	1960
fuel tank	under the hood	1960
vehicle wheel	rear	1960
head end car	rear	1960
parking garage	adjacent	1960
head end car	at the rear	1960
head end car	at the front	1960
fuel tank	in rear	1960
fuel tank	behind seats	1960
ship deck	rear	1960
ship hatch	rear	1960
bulkhead	wings	1961
attaching	edge	1961
ship deck	side	1961
ship hatch	side	1961
railway junction	border	1961
attaching	hand	1961
waterway junction	border	1961
jet engine	wing	1961
fuel tank	on the side	1961
ship deck	back	1961
bulkhead	wall	1961
light fixture	wall	1961
attaching	corner	1961
transit stop	corner	1961
ship hatch	on the side	1961
traffic control process	speed cameras	1962
traffic control process	speed cameras	1962
moving violation	radar guns	1962
road transportation system	speed cameras	1962
road transportation system	speed camera	1962
traffic control process	speed cameras	1962
traffic control process	traffic cameras	1962
traffic control process	speed traps	1962
moving violation	speed cameras	1962
traffic control process	traffic cameras	1962
moving violation	speed limit	1962
traffic control process	speed cameras	1962
road transportation system	speed cameras	1962
traffic control process	speed cameras	1962
traffic control process	speed limits	1962
traffic control process	warnings	1963
traffic control process	fines	1963
moving violation	fines	1963
traffic control process	traffic fines	1963
traffic control process	tickets	1963
trade embargo	punishments	1963
traffic control process	traffic fines	1963
passenger car	city street	1964
single traffic lane	town	1964
fire engine	road	1964
vehicle wheel	road	1964
motor scooter	road	1964
outfit car	road	1964
passenger car	road	1964
road vehicle	road	1964
road vehicle	city street	1964
truck tractor	road	1964
transit route	city	1964
commercial airport	region	1964
transitway	town	1964
transit terminal	suburb	1964
transitway	suburb	1964
passenger railway car	route	1964
gallery car	city	1964
aid to navigation	road	1964
fire engine	street	1964
land vehicle	road	1964
commercial airport	country	1964
cab car	city	1964
commercial airport	city	1964
passenger car	city	1964
tractor trailer	road	1964
railway vehicle	city	1964
traffic signal	city street	1964
cab car	street	1964
single traffic lane	city	1964
transitway	city	1964
bill of lading	port authority	1965
ship register	port authority	1965
tugboat	port authority	1965
deepwater port	port authority	1965
partial container ship	port authority	1965
deepwater port	port authority	1965
container ship	port authority	1965
pusher tug	port authority	1965
container terminal	port authority	1965
cargo ship	port authority	1965
bulk cargo	port authority	1965
vehicle carrier ship	port authority	1965
ship berth	managed by port authorities	1965
ship register	marine administration	1965
bill of lading	port authority	1965
air route	airport authority	1965
bill of lading	port authority	1965
shipping channel	maintained by port authorities	1965
international airport	airport authority	1965
fire boat	port authority	1965
ship berthing	harbor master	1966
commercial shipping	port authorities	1966
commercial shipping	port authorities	1966
ship berthing	ship captain	1966
ship berthing	port authority	1966
port crane	port authorities	1967
railcar carrier ship	port authority	1967
fire boat	coast guard	1967
port embargo	port authority	1967
vehicle crew	dispatch	1967
liner service	port authority	1967
container ship	port authority	1967
fire boat	port authority	1967
railway junction	enabling train transfer	1968
railway junction	enabling train routes	1968
railway junction	enabling train transfers	1968
ship hatch	allowing cargo transfer	1968
gallery car	move between stations	1968
fixed bridge	allow transportation	1968
railway junction	enabling train splitting	1968
railroad bridge	allows train traffic	1969
railroad bridge	allow trains to pass	1969
railroad bridge	allows train passage	1969
railroad bridge	allowing train passage	1969
railroad bridge	allow train to pass	1969
railroad bridge	allow train crossing	1969
government organization	global	1970
government organization	local	1970
government organization	global influence	1970
government organization	national	1970
port city	international influence	1970
government organization	public awareness	1970
sport utility vehicle	infotainment system	1971
full size van	infotainment system	1971
sport utility vehicle	infotainment system	1971
road vehicle	infotainment system	1971
sport utility vehicle	advanced safety features	1971
full size van	bluetooth connectivity	1971
sport utility vehicle	infotainment system	1971
passenger car	infotainment system	1971
passenger car	stereo system	1971
outfit car	infotainment system	1971
land vehicle	infotainment system	1971
minivan	infotainment system	1971
full size van	infotainment system	1971
sport utility vehicle	premium sound system	1971
outfit car	infotainment system	1971
commercial airport	boarding gates	1972
transit shelter	information signs	1972
train station	information desks	1972
train station	platform signs	1972
terminal building	information desks	1972
train station	information booth	1972
train station	information board	1972
transit shelter	information screens	1972
transit terminal	information desk	1972
train station	information boards	1972
transit shelter	information boards	1972
transit terminal	information boards	1972
international airport	boarding gates	1972
transit terminal	information desks	1972
transit stop	information board	1972
transit shelter	information board	1972
transit stop	signage	1972
air route	city	1973
transportation schedule	airport	1973
air route	origin	1973
air route	airport	1973
flight schedule	airport	1973
hangar bay	aircraft carrier	1974
hangar bay	aircraft carrier	1974
hangar bay	aircraft carrier	1974
flight deck	aircraft carrier	1974
hangar bay	aircraft carriers	1974
ship berth	naval base	1974
cab car	airport	1974
dangerous goods	follow special regulations	1975
dangerous goods	follow specific regulations	1975
dangerous goods	regulated by law	1975
dangerous goods	follow regulations	1975
electric motor	transportation	1976
petroleum product	transportation	1976
turboprop airplane	cargo transport	1976
petroleum product	consumer goods	1976
petroleum product	consumer products	1976
track gauge	transportation sector	1976
electronic signalling	communication	1976
diesel engine	vehicles	1976
organic compound	medicine	1976
intentional process	business	1976
electronic signalling	communication systems	1976
diesel engine	transportation	1976
material handling equipment	transportation	1976
petroleum product	transportation	1976
diesel engine	transportation	1976
petroleum product	manufacturing	1976
intermodal transportation	manufacturing	1976
organizational process	business	1976
signalling	communication	1976
navigation	travel	1976
intermodal transportation	retail	1976
electric motor	cars	1976
cargo container	shipping	1977
petroleum product pipeline	gas	1977
military watercraft	patrol	1977
radar facility	space tracking	1977
diesel engine	trucks	1977
military watercraft	transportation	1977
full size van	moving	1977
railway vehicle	public transport	1977
canal	shipping	1977
canal structure	shipping	1977
canal system	shipping	1977
petroleum product	transportation	1977
navigation light	night	1977
ship compartment	crew	1977
ship deck	crew	1977
ship hatch	crew	1977
propeller airplane	transport	1977
long ton	shipping	1977
ore carrier ship	shipping	1977
propeller airplane	transport	1977
propeller airplane	transportation	1977
ship hold	transportation	1977
shipping lane	transportation	1977
truck trailer	transportation	1977
cargo container	air	1977
navigation light	land use	1977
land vehicle	transport	1977
shipping channel	navigation	1977
fixed bridge	shipping	1977
hoisting device	shipping	1977
port crane	shipping	1977
registry ton	shipping	1977
deck crane	moving	1977
bulkhead	space	1977
shipping channel	shipping	1977
cable ship	navigation	1977
cargo container	sea	1977
personal watercraft	sea	1977
pusher tug	sea	1977
diesel engine	ships	1977
military watercraft	transport	1977
cargo manifest	shipping	1977
fixed bridge	vehicle	1977
cargo container	storage	1977
traffic light	guide drivers	1977
head end car	stopping	1977
turboprop airplane	cargo transport	1977
truck trailer	local delivery	1977
ship hold	shipping	1977
port crane	at docks	1977
shipping lane	shipping	1977
water area	shipping	1977
waterway junction	shipping	1977
offshore anchorage	ships	1977
spine car	public transport	1977
electric device	portable use	1977
animal powered vehicle	transportation	1977
bill of lading	transportation	1977
freight car	transportation	1977
land vehicle	transportation	1977
rail transportation system	locomotive	1978
train assembly	locomotive	1978
train assembly	locomotive	1978
electrified railway	catenary system	1978
railroad company	locomotives	1978
rail transportation system	locomotives	1978
spine car	locomotive	1978
standard gauge railway	locomotive	1978
electrified railway	electric locomotives	1978
railway vehicle	locomotive head	1978
railroad company	locomotives	1978
