****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
****** Processing facet_no: 83, facet: security, facet_count: 13 ******
property 	 cluster_label
mooring lines 	 -1
fenders 	 -1
tugboats 	 -1
locked doors 	 -1
security personnel 	 -1
screening 	 -1
id checks 	 -1
customs 	 -1
protected 	 -1
vulnerable 	 -1
cameras 	 -1
guards 	 -1
security gates 	 -1
****** Finished processing facet: security ******


****** Processing facet_no: 84, facet: jurisdiction, facet_count: 6 ******
property 	 cluster_label
city 	 -1
state 	 -1
country 	 -1
national 	 -1
local 	 -1
****** Finished processing facet: jurisdiction ******


****** Processing facet_no: 85, facet: authority level, facet_count: 3 ******
property 	 cluster_label
high 	 -1
medium 	 -1
low 	 -1
****** Finished processing facet: authority level ******


****** Processing facet_no: 86, facet: process, facet_count: 9 ******
property 	 cluster_label
loading 	 -1
unloading 	 -1
transporting 	 -1
storing 	 -1
ascending 	 -1
lifting off 	 -1
gaining altitude 	 -1
online 	 -1
in-person 	 -1
****** Finished processing facet: process ******


****** Processing facet_no: 87, facet: unit, facet_count: 9 ******
property 	 cluster_label
cubic meter 	 -1
litre 	 -1
gallon 	 -1
ounce 	 -1
gram 	 -1
kilogram 	 -1
ton 	 -1
pound 	 -1
****** Finished processing facet: unit ******


****** Processing facet_no: 88, facet: dimension, facet_count: 3 ******
property 	 cluster_label
length cubed 	 -1
square 	 -1
cubic 	 -1
****** Finished processing facet: dimension ******


****** Processing facet_no: 89, facet: conversion, facet_count: 8 ******
property 	 cluster_label
can be converted to weight 	 -1
dependent on density 	 -1
equal to 1728 cubic inches 	 -1
equal to 28.316 liters 	 -1
2240 pounds 	 -1
1.12 tons 	 -1
convertible 	 -1
non-convertible 	 -1
****** Finished processing facet: conversion ******


****** Processing facet_no: 90, facet: common examples, facet_count: 3 ******
property 	 cluster_label
bathtub 	 -1
swimming pool 	 -1
water bottle 	 -1
****** Finished processing facet: common examples ******


****** Processing facet_no: 91, facet: elements, facet_count: 3 ******
property 	 cluster_label
goal 	 -1
means 	 -1
motivation 	 -1
****** Finished processing facet: elements ******


****** Processing facet_no: 92, facet: operated by, facet_count: 13 ******
property 	 cluster_label
driver 	 -1
conductor 	 -1
engineer 	 -1
mechanic 	 -1
skilled operators 	 -1
mechanics 	 -1
marine engineers 	 -1
shipping company 	 -1
port authority 	 -1
government 	 -1
fire department 	 -1
coast guard 	 -1
volunteer crew 	 -1
****** Finished processing facet: operated by ******


****** Processing facet_no: 93, facet: steps, facet_count: 4 ******
property 	 cluster_label
planning 	 -1
implementation 	 -1
monitoring 	 -1
evaluation 	 -1
****** Finished processing facet: steps ******


****** Processing facet_no: 94, facet: actors, facet_count: 7 ******
property 	 cluster_label
government 	 -1
bureaucracy 	 -1
enforcement agencies 	 -1
traffic police 	 -1
traffic lights 	 -1
road signs 	 -1
drivers 	 -1
****** Finished processing facet: actors ******


****** Processing facet_no: 95, facet: mechanisms, facet_count: 8 ******
property 	 cluster_label
laws 	 -1
regulations 	 -1
standards 	 -1
compliance 	 -1
stop signs 	 -1
traffic lights 	 -1
yield signs 	 -1
roundabouts 	 -1
****** Finished processing facet: mechanisms ******


****** Processing facet_no: 96, facet: colors, facet_count: 3 ******
property 	 cluster_label
red 	 -1
yellow 	 -1
green 	 -1
****** Finished processing facet: colors ******


****** Processing facet_no: 97, facet: physical appearance, facet_count: 3 ******
property 	 cluster_label
tower-like structure 	 -1
light-emitting device 	 -1
mounted on a pole 	 -1
****** Finished processing facet: physical appearance ******


****** Processing facet_no: 98, facet: history, facet_count: 25 ******
property 	 cluster_label
early aviation 	 -1
wwii 	 -1
post-war development 	 -1
ancient times 	 -1
important for global economy 	 -1
ancient 	 -1
modern 	 -1
developed in 19th century 	 -1
adopted globally 	 -1
long history of use 	 -1
important in maritime trade 	 -1
developing 	 -1
improved in 20th century 	 -1
developed in 1930s 	 -1
improved in 1950s 	 -1
important for industrialization 	 -1
used for freight and passenger transport 	 -1
invented by rudolf diesel 	 -1
first used in 1913 	 -1
****** Finished processing facet: history ******


****** Processing facet_no: 99, facet: measurement unit, facet_count: 3 ******
property 	 cluster_label
hectare 	 -1
square mile 	 -1
square kilometer 	 -1
****** Finished processing facet: measurement unit ******


****** Processing facet_no: 100, facet: natural feature, facet_count: 4 ******
property 	 cluster_label
mountain range 	 -1
valley 	 -1
plateau 	 -1
desert 	 -1
****** Finished processing facet: natural feature ******


****** Processing facet_no: 101, facet: human impact, facet_count: 3 ******
property 	 cluster_label
urbanization 	 -1
deforestation 	 -1
agriculture 	 -1
****** Finished processing facet: human impact ******


****** Processing facet_no: 102, facet: driver, facet_count: 2 ******
property 	 cluster_label
trained professionals 	 -1
emergency responders 	 -1
****** Finished processing facet: driver ******


****** Processing facet_no: 103, facet: related actions, facet_count: 3 ******
property 	 cluster_label
landing 	 -1
descending 	 -1
touching down 	 -1
****** Finished processing facet: related actions ******


****** Processing facet_no: 104, facet: associated emotions, facet_count: 3 ******
property 	 cluster_label
excitement 	 -1
anticipation 	 -1
relief 	 -1
****** Finished processing facet: associated emotions ******


****** Processing facet_no: 105, facet: method, facet_count: 17 ******
property 	 cluster_label
gps 	 -1
map 	 -1
compass 	 -1
directions 	 -1
glue 	 -1
nail 	 -1
screw 	 -1
taping 	 -1
using a map 	 -1
asking for directions 	 -1
using gps 	 -1
trawling 	 -1
fishing net 	 -1
fishing line 	 -1
storing 	 -1
preserving 	 -1
conserving 	 -1
****** Finished processing facet: method ******


****** Processing facet_no: 106, facet: device, facet_count: 4 ******
property 	 cluster_label
phone 	 -1
watch 	 -1
car 	 -1
ship 	 -1
****** Finished processing facet: device ******


****** Processing facet_no: 107, facet: feature, facet_count: 4 ******
property 	 cluster_label
turn-by-turn directions 	 -1
route planning 	 -1
waypoint 	 -1
orientation 	 -1
****** Finished processing facet: feature ******


****** Processing facet_no: 108, facet: skill, facet_count: 9 ******
property 	 cluster_label
direction sense 	 -1
map reading 	 -1
route memory 	 -1
driving 	 -1
maintenance 	 -1
navigation 	 -1
leadership 	 -1
organization 	 -1
communication 	 -1
****** Finished processing facet: skill ******


****** Processing facet_no: 109, facet: environment, facet_count: 24 ******
property 	 cluster_label
land 	 -1
sea 	 -1
air 	 -1
space 	 -1
urban areas 	 -1
highways 	 -1
rural areas 	 -1
construction zones 	 -1
road 	 -1
track 	 -1
off-road 	 -1
water 	 -1
lake 	 -1
ocean 	 -1
indoor 	 -1
outdoor 	 -1
urban 	 -1
rural 	 -1
air-conditioned 	 -1
non-air-conditioned 	 -1
****** Finished processing facet: environment ******


****** Processing facet_no: 110, facet: seating capacity, facet_count: 4 ******
property 	 cluster_label
up to 7 people 	 -1
up to 8 people 	 -1
few 	 -1
many 	 -1
****** Finished processing facet: seating capacity ******


****** Processing facet_no: 111, facet: target audience, facet_count: 6 ******
property 	 cluster_label
families 	 -1
soccer teams 	 -1
elderly people 	 -1
outdoor enthusiasts 	 -1
adventurers 	 -1
****** Finished processing facet: target audience ******


****** Processing facet_no: 112, facet: layout, facet_count: 2 ******
property 	 cluster_label
single room 	 -1
multi-room 	 -1
****** Finished processing facet: layout ******


****** Processing facet_no: 113, facet: cargocarrying capacity, facet_count: 3 ******
property 	 cluster_label
heavy 	 -1
medium 	 -1
light 	 -1
****** Finished processing facet: cargocarrying capacity ******


****** Processing facet_no: 114, facet: goal, facet_count: 7 ******
property 	 cluster_label
safely direct traffic 	 -1
minimize congestion 	 -1
achieve efficiency 	 -1
improve productivity 	 -1
efficiency 	 -1
productivity 	 -1
success 	 -1
****** Finished processing facet: goal ******


****** Processing facet_no: 115, facet: rules, facet_count: 3 ******
property 	 cluster_label
right-of-way 	 -1
speed limits 	 -1
no-left-turn 	 -1
****** Finished processing facet: rules ******


****** Processing facet_no: 116, facet: evaluation criteria, facet_count: 3 ******
property 	 cluster_label
safety 	 -1
efficiency 	 -1
convenience 	 -1
****** Finished processing facet: evaluation criteria ******


****** Processing facet_no: 117, facet: control types, facet_count: 3 ******
property 	 cluster_label
manual 	 -1
automatic 	 -1
hybrid 	 -1
****** Finished processing facet: control types ******


****** Processing facet_no: 118, facet: fleet, facet_count: 7 ******
property 	 cluster_label
airplanes 	 -1
planes 	 -1
jets 	 -1
aircraft 	 -1
trucks 	 -1
buses 	 -1
trains 	 -1
****** Finished processing facet: fleet ******


****** Processing facet_no: 119, facet: routes, facet_count: 6 ******
property 	 cluster_label
domestic 	 -1
international 	 -1
global 	 -1
urban 	 -1
tourist attractions 	 -1
special events 	 -1
****** Finished processing facet: routes ******


****** Processing facet_no: 120, facet: distance, facet_count: 2 ******
property 	 cluster_label
long-haul 	 -1
short-haul 	 -1
****** Finished processing facet: distance ******


****** Processing facet_no: 121, facet: frequency, facet_count: 8 ******
property 	 cluster_label
daily 	 -1
weekly 	 -1
monthly 	 -1
one-time 	 -1
recurring 	 -1
****** Finished processing facet: frequency ******


****** Processing facet_no: 122, facet: aircraft type, facet_count: 3 ******
property 	 cluster_label
jet 	 -1
propeller 	 -1
helicopter 	 -1
****** Finished processing facet: aircraft type ******


****** Processing facet_no: 123, facet: route map, facet_count: 2 ******
property 	 cluster_label
charted 	 -1
uncharted 	 -1
****** Finished processing facet: route map ******


****** Processing facet_no: 124, facet: duration, facet_count: 13 ******
property 	 cluster_label
short 	 -1
long 	 -1
annual 	 -1
biennial 	 -1
triennial 	 -1
short-term 	 -1
long-term 	 -1
permanent 	 -1
short term 	 -1
long term 	 -1
temporary 	 -1
****** Finished processing facet: duration ******


****** Processing facet_no: 125, facet: schedule, facet_count: 6 ******
property 	 cluster_label
fixed 	 -1
variable 	 -1
on-demand 	 -1
real-time 	 -1
****** Finished processing facet: schedule ******


****** Processing facet_no: 126, facet: used in, facet_count: 17 ******
property 	 cluster_label
railway transportation 	 -1
industry 	 -1
commerce 	 -1
railway 	 -1
tourism 	 -1
railway system 	 -1
transportation industry 	 -1
shipping industry 	 -1
construction 	 -1
manufacturing 	 -1
commercial airliners 	 -1
military aircraft 	 -1
spacecraft 	 -1
aircraft 	 -1
military equipment 	 -1
****** Finished processing facet: used in ******


****** Processing facet_no: 127, facet: unit of measurement, facet_count: 8 ******
property 	 cluster_label
volume 	 -1
capacity 	 -1
ton 	 -1
weight 	 -1
mass 	 -1
****** Finished processing facet: unit of measurement ******


****** Processing facet_no: 128, facet: common usage, facet_count: 2 ******
property 	 cluster_label
measuring space 	 -1
measuring volume of objects 	 -1
****** Finished processing facet: common usage ******


****** Processing facet_no: 129, facet: notation, facet_count: 2 ******
property 	 cluster_label
ft³ 	 -1
cu ft 	 -1
****** Finished processing facet: notation ******


****** Processing facet_no: 130, facet: number of wheels, facet_count: 3 ******
property 	 cluster_label
four 	 -1
two 	 -1
six 	 -1
****** Finished processing facet: number of wheels ******


****** Processing facet_no: 131, facet: construction, facet_count: 12 ******
property 	 cluster_label
metal 	 -1
plastic 	 -1
wood 	 -1
fiberglass 	 -1
manual labor 	 -1
machine-built 	 -1
engineered 	 -1
man-made 	 -1
natural 	 -1
built-in 	 -1
bolted-on 	 -1
welded-on 	 -1
****** Finished processing facet: construction ******


****** Processing facet_no: 132, facet: color, facet_count: 11 ******
property 	 cluster_label
red 	 -1
white 	 -1
yellow 	 -1
silver 	 -1
black 	 -1
dark brown 	 -1
green 	 -1
****** Finished processing facet: color ******


****** Processing facet_no: 133, facet: safety considerations, facet_count: 2 ******
property 	 cluster_label
leak-proof 	 -1
leak-detection systems 	 -1
****** Finished processing facet: safety considerations ******


****** Processing facet_no: 134, facet: maintenance requirements, facet_count: 2 ******
property 	 cluster_label
regular inspection 	 -1
specialized cleaning 	 -1
****** Finished processing facet: maintenance requirements ******


****** Processing facet_no: 135, facet: signal type, facet_count: 2 ******
property 	 cluster_label
radio waves 	 -1
gps signals 	 -1
****** Finished processing facet: signal type ******


****** Processing facet_no: 136, facet: installation location, facet_count: 3 ******
property 	 cluster_label
land 	 -1
sea 	 -1
space 	 -1
****** Finished processing facet: installation location ******


****** Processing facet_no: 137, facet: operating frequency, facet_count: 3 ******
property 	 cluster_label
lf 	 -1
mf 	 -1
hf 	 -1
****** Finished processing facet: operating frequency ******


****** Processing facet_no: 138, facet: functions, facet_count: 9 ******
property 	 cluster_label
transporting goods 	 -1
providing jobs 	 -1
supporting global commerce 	 -1
transportation planning 	 -1
public outreach 	 -1
emergency response 	 -1
water cannon 	 -1
pumps 	 -1
hose reels 	 -1
****** Finished processing facet: functions ******


****** Processing facet_no: 139, facet: ships, facet_count: 3 ******
property 	 cluster_label
tankers 	 -1
container ships 	 -1
cruise ships 	 -1
****** Finished processing facet: ships ******


****** Processing facet_no: 140, facet: example, facet_count: 12 ******
property 	 cluster_label
shipping goods within a country 	 -1
ferrying passengers 	 -1
1 kg 	 -1
500 g 	 -1
1 tonne 	 -1
mississippi river delta 	 -1
port of rotterdam 	 -1
suez canal 	 -1
cuba 	 -1
iran 	 -1
north korea 	 -1
age depends on date of birth 	 -1
****** Finished processing facet: example ******


****** Processing facet_no: 141, facet: regulation, facet_count: 19 ******
property 	 cluster_label
government permits 	 -1
licensing 	 -1
customs 	 -1
port authority 	 -1
safety regulations 	 -1
defined by international law 	 -1
regulated by coastal authorities 	 -1
government regulated 	 -1
standardized across cities 	 -1
varies by country 	 -1
speed limit 	 -1
lane marking 	 -1
traffic signal 	 -1
regulated by 	 -1
monitored by 	 -1
managed by 	 -1
international regulations 	 -1
local authorities 	 -1
maritime laws 	 -1
****** Finished processing facet: regulation ******


****** Processing facet_no: 142, facet: impact, facet_count: 3 ******
property 	 cluster_label
boosting economy 	 -1
creating jobs 	 -1
reducing costs 	 -1
****** Finished processing facet: impact ******


****** Processing facet_no: 143, facet: materials, facet_count: 15 ******
property 	 cluster_label
metal 	 -1
glass 	 -1
concrete 	 -1
wood 	 -1
iron 	 -1
composite 	 -1
plastic 	 -1
fabric 	 -1
steel 	 -1
aluminum 	 -1
engine 	 -1
propulsion system 	 -1
****** Finished processing facet: materials ******


****** Processing facet_no: 144, facet: vehicle type, facet_count: 5 ******
property 	 cluster_label
emergency vehicle 	 -1
red 	 -1
large 	 -1
two-wheeled 	 -1
motorized 	 -1
****** Finished processing facet: vehicle type ******


****** Processing facet_no: 145, facet: functionality, facet_count: 3 ******
property 	 cluster_label
catching fish 	 -1
carrying passengers 	 -1
storing cargo 	 -1
****** Finished processing facet: functionality ******


****** Processing facet_no: 146, facet: fuel type, facet_count: 4 ******
property 	 cluster_label
liquid 	 -1
solid 	 -1
jet fuel 	 -1
kerosene 	 -1
****** Finished processing facet: fuel type ******


****** Processing facet_no: 147, facet: performance, facet_count: 2 ******
property 	 cluster_label
high thrust 	 -1
high efficiency 	 -1
****** Finished processing facet: performance ******


****** Processing facet_no: 148, facet: temperature range, facet_count: 2 ******
property 	 cluster_label
below freezing 	 -1
around 4°c 	 -1
****** Finished processing facet: temperature range ******


****** Processing facet_no: 149, facet: content, facet_count: 12 ******
property 	 cluster_label
food 	 -1
drinks 	 -1
medicine 	 -1
listing cargo items 	 -1
specifying quantities 	 -1
description of goods 	 -1
quantity 	 -1
weight 	 -1
value 	 -1
departure and arrival times 	 -1
route information 	 -1
fare details 	 -1
****** Finished processing facet: content ******


****** Processing facet_no: 150, facet: safety feature, facet_count: 14 ******
property 	 cluster_label
temperature control 	 -1
humidity control 	 -1
lights 	 -1
signs 	 -1
emergency response plan 	 -1
braking system 	 -1
stabilizer 	 -1
load capacity 	 -1
emergency stop 	 -1
safety harness 	 -1
load limit 	 -1
emergency release 	 -1
hinge 	 -1
****** Finished processing facet: safety feature ******


****** Processing facet_no: 151, facet: meaning, facet_count: 6 ******
property 	 cluster_label
connecting 	 -1
joining 	 -1
fastening 	 -1
one ton 	 -1
twenty tons 	 -1
hundred tons 	 -1
****** Finished processing facet: meaning ******


****** Processing facet_no: 152, facet: object, facet_count: 7 ******
property 	 cluster_label
paper 	 -1
fabric 	 -1
metal 	 -1
plastic 	 -1
item 	 -1
thing 	 -1
asset 	 -1
****** Finished processing facet: object ******


****** Processing facet_no: 153, facet: difficulty, facet_count: 3 ******
property 	 cluster_label
easy 	 -1
hard 	 -1
requires skill 	 -1
****** Finished processing facet: difficulty ******


****** Processing facet_no: 154, facet: railway type, facet_count: 5 ******
property 	 cluster_label
track gauge 	 -1
infrastructure 	 -1
heavy rail 	 -1
freight rail 	 -1
passenger rail 	 -1
****** Finished processing facet: railway type ******


****** Processing facet_no: 155, facet: standard gauge size, facet_count: 1 ******
facet_count: 1, less than 2; ignoring facet
****** Processing facet_no: 156, facet: odor, facet_count: 2 ******
property 	 cluster_label
strong 	 -1
sulfurous 	 -1
****** Finished processing facet: odor ******


****** Processing facet_no: 157, facet: storage, facet_count: 7 ******
property 	 cluster_label
in tanks 	 -1
under pressure 	 -1
warehouse 	 -1
port 	 -1
container yard 	 -1
silos 	 -1
****** Finished processing facet: storage ******


****** Processing facet_no: 158, facet: production, facet_count: 2 ******
property 	 cluster_label
from crude oil 	 -1
from recycled materials 	 -1
****** Finished processing facet: production ******


****** Processing facet_no: 159, facet: operating environment, facet_count: 3 ******
property 	 cluster_label
water 	 -1
coastal 	 -1
port 	 -1
****** Finished processing facet: operating environment ******


****** Processing facet_no: 160, facet: required documents, facet_count: 3 ******
property 	 cluster_label
proof of insurance 	 -1
proof of ownership 	 -1
vehicle identification number 	 -1
****** Finished processing facet: required documents ******


****** Processing facet_no: 161, facet: fees, facet_count: 2 ******
property 	 cluster_label
variable 	 -1
dependent on location 	 -1
****** Finished processing facet: fees ******


****** Processing facet_no: 162, facet: renewal, facet_count: 3 ******
property 	 cluster_label
online 	 -1
in-person 	 -1
mail 	 -1
****** Finished processing facet: renewal ******


****** Processing facet_no: 163, facet: penalties, facet_count: 2 ******
property 	 cluster_label
late fees 	 -1
fine for non-compliance 	 -1
****** Finished processing facet: penalties ******


****** Processing facet_no: 164, facet: historical significance, facet_count: 9 ******
property 	 cluster_label
ancient 	 -1
medieval 	 -1
19th century 	 -1
standardized globally 	 -1
changed over time 	 -1
different in different countries 	 -1
early railway technology 	 -1
important for industrial development 	 -1
used in many countries 	 -1
****** Finished processing facet: historical significance ******


****** Processing facet_no: 165, facet: disease caused, facet_count: 3 ******
property 	 cluster_label
infection 	 -1
illness 	 -1
disorder 	 -1
****** Finished processing facet: disease caused ******


****** Processing facet_no: 166, facet: mode of transmission, facet_count: 4 ******
property 	 cluster_label
contact 	 -1
airborne 	 -1
vector-borne 	 -1
waterborne 	 -1
****** Finished processing facet: mode of transmission ******


****** Processing facet_no: 167, facet: symptoms, facet_count: 4 ******
property 	 cluster_label
fever 	 -1
rash 	 -1
cough 	 -1
diarrhea 	 -1
****** Finished processing facet: symptoms ******


****** Processing facet_no: 168, facet: treatment, facet_count: 4 ******
property 	 cluster_label
antibiotics 	 -1
vaccination 	 -1
medication 	 -1
surgery 	 -1
****** Finished processing facet: treatment ******


****** Processing facet_no: 169, facet: prevention, facet_count: 4 ******
property 	 cluster_label
hygiene 	 -1
vaccination 	 -1
avoidance 	 -1
screening 	 -1
****** Finished processing facet: prevention ******


****** Processing facet_no: 170, facet: units, facet_count: 3 ******
property 	 cluster_label
millimeters 	 -1
inches 	 -1
****** Finished processing facet: units ******


****** Processing facet_no: 171, facet: context, facet_count: 15 ******
property 	 cluster_label
shipping industry 	 -1
port operations 	 -1
maritime trade 	 -1
traveling 	 -1
lost 	 -1
new place 	 -1
road 	 -1
battlefield 	 -1
computer network 	 -1
business 	 -1
personal 	 -1
team 	 -1
court 	 -1
traffic 	 -1
tax 	 -1
****** Finished processing facet: context ******


****** Processing facet_no: 172, facet: vessel, facet_count: 3 ******
property 	 cluster_label
container ship 	 -1
tanker 	 -1
cruise liner 	 -1
****** Finished processing facet: vessel ******


****** Processing facet_no: 173, facet: cargo, facet_count: 3 ******
property 	 cluster_label
goods 	 -1
commodities 	 -1
containers 	 -1
****** Finished processing facet: cargo ******


****** Processing facet_no: 174, facet: route, facet_count: 14 ******
property 	 cluster_label
global 	 -1
regional 	 -1
local 	 -1
fixed 	 -1
flexible 	 -1
variable 	 -1
route map 	 -1
gps navigation 	 -1
fixed route 	 -1
flexible route 	 -1
on-demand service 	 -1
variable route 	 -1
****** Finished processing facet: route ******


****** Processing facet_no: 175, facet: cost, facet_count: 8 ******
property 	 cluster_label
economies of scale 	 -1
fuel costs 	 -1
insurance 	 -1
affordable 	 -1
expensive 	 -1
cost-effective 	 -1
****** Finished processing facet: cost ******


****** Processing facet_no: 176, facet: wheels, facet_count: 3 ******
property 	 cluster_label
four 	 -1
two 	 -1
three 	 -1
****** Finished processing facet: wheels ******


****** Processing facet_no: 177, facet: length, facet_count: 5 ******
property 	 cluster_label
hundreds of miles 	 -1
long 	 -1
short 	 -1
long enough for takeoff 	 -1
long distance 	 -1
****** Finished processing facet: length ******


****** Processing facet_no: 178, facet: diameter, facet_count: 3 ******
property 	 cluster_label
small 	 -1
large 	 -1
****** Finished processing facet: diameter ******


****** Processing facet_no: 179, facet: risks, facet_count: 9 ******
property 	 cluster_label
leakage 	 -1
accidents 	 -1
environmental damage 	 -1
rupture 	 -1
fire 	 -1
explosion 	 -1
****** Finished processing facet: risks ******


****** Processing facet_no: 180, facet: format, facet_count: 11 ******
property 	 cluster_label
digital 	 -1
paper 	 -1
printed 	 -1
timetable 	 -1
calendar 	 -1
physical 	 -1
online database 	 -1
****** Finished processing facet: format ******


****** Processing facet_no: 181, facet: information included, facet_count: 4 ******
property 	 cluster_label
cargo description 	 -1
weight 	 -1
volume 	 -1
shipping date 	 -1
****** Finished processing facet: information included ******


****** Processing facet_no: 182, facet: used by, facet_count: 9 ******
property 	 cluster_label
shippers 	 -1
logistics companies 	 -1
customs officials 	 -1
celebrities 	 -1
businessmen 	 -1
royalty 	 -1
maritime vessels 	 -1
ships 	 -1
yachts 	 -1
****** Finished processing facet: used by ******


****** Processing facet_no: 183, facet: audience, facet_count: 6 ******
property 	 cluster_label
cargo handlers 	 -1
customers 	 -1
regulatory bodies 	 -1
passengers 	 -1
drivers 	 -1
logistics managers 	 -1
****** Finished processing facet: audience ******


****** Processing facet_no: 184, facet: budget, facet_count: 2 ******
property 	 cluster_label
limited 	 -1
significant 	 -1
****** Finished processing facet: budget ******


****** Processing facet_no: 185, facet: party involved, facet_count: 3 ******
property 	 cluster_label
shipper 	 -1
carrier 	 -1
consignee 	 -1
****** Finished processing facet: party involved ******


****** Processing facet_no: 186, facet: relevance to, facet_count: 3 ******
property 	 cluster_label
international trade 	 -1
commercial transactions 	 -1
logistics industry 	 -1
****** Finished processing facet: relevance to ******


****** Processing facet_no: 187, facet: profession, facet_count: 3 ******
property 	 cluster_label
broker 	 -1
middleman 	 -1
representative 	 -1
****** Finished processing facet: profession ******


****** Processing facet_no: 188, facet: alternative name, facet_count: 2 ******
property 	 cluster_label
tonne 	 -1
ton 	 -1
****** Finished processing facet: alternative name ******


****** Processing facet_no: 189, facet: mode of transport, facet_count: 11 ******
property 	 cluster_label
ship 	 -1
train 	 -1
truck 	 -1
car 	 -1
bus 	 -1
motorcycle 	 -1
bicycle 	 -1
personal 	 -1
commuting 	 -1
recreational 	 -1
****** Finished processing facet: mode of transport ******


****** Processing facet_no: 190, facet: container type, facet_count: 3 ******
property 	 cluster_label
hopper 	 -1
tank 	 -1
bag 	 -1
****** Finished processing facet: container type ******


****** Processing facet_no: 191, facet: destination, facet_count: 9 ******
property 	 cluster_label
port 	 -1
factory 	 -1
power plant 	 -1
station 	 -1
terminal 	 -1
event location 	 -1
farm 	 -1
****** Finished processing facet: destination ******


****** Processing facet_no: 192, facet: volume, facet_count: 2 ******
property 	 cluster_label
large 	 -1
massive 	 -1
****** Finished processing facet: volume ******


****** Processing facet_no: 193, facet: handling, facet_count: 7 ******
property 	 cluster_label
careful 	 -1
specialized 	 -1
delicate 	 -1
heavy 	 -1
careful loading 	 -1
specialized equipment 	 -1
****** Finished processing facet: handling ******


****** Processing facet_no: 194, facet: type of boat, facet_count: 3 ******
property 	 cluster_label
vessel 	 -1
marine 	 -1
watercraft 	 -1
****** Finished processing facet: type of boat ******


****** Processing facet_no: 195, facet: surface, facet_count: 3 ******
property 	 cluster_label
grass 	 -1
dirt 	 -1
sand 	 -1
****** Finished processing facet: surface ******


****** Processing facet_no: 196, facet: condition, facet_count: 3 ******
property 	 cluster_label
rough 	 -1
uneven 	 -1
muddy 	 -1
****** Finished processing facet: condition ******


****** Processing facet_no: 197, facet: safety, facet_count: 14 ******
property 	 cluster_label
high risk 	 -1
low visibility 	 -1
uneven terrain 	 -1
preventing accidents 	 -1
reducing congestion 	 -1
improving traffic flow 	 -1
secure 	 -1
regulated 	 -1
monitored 	 -1
medium risk 	 -1
low risk 	 -1
vented to prevent explosion 	 -1
secured to prevent leakage 	 -1
****** Finished processing facet: safety ******


****** Processing facet_no: 198, facet: movement, facet_count: 5 ******
property 	 cluster_label
moving through water 	 -1
powered by engines 	 -1
manual 	 -1
mechanical 	 -1
hydraulic 	 -1
****** Finished processing facet: movement ******


****** Processing facet_no: 199, facet: economic significance, facet_count: 3 ******
property 	 cluster_label
job creator 	 -1
driver of growth 	 -1
source of revenue 	 -1
****** Finished processing facet: economic significance ******


****** Processing facet_no: 200, facet: route type, facet_count: 5 ******
property 	 cluster_label
local 	 -1
express 	 -1
intercity 	 -1
international 	 -1
tourist 	 -1
****** Finished processing facet: route type ******


****** Processing facet_no: 201, facet: vehicle characteristics, facet_count: 5 ******
property 	 cluster_label
capacity 	 -1
speed 	 -1
frequency 	 -1
stops 	 -1
fare 	 -1
****** Finished processing facet: vehicle characteristics ******


****** Processing facet_no: 202, facet: associated with, facet_count: 6 ******
property 	 cluster_label
shipping industry 	 -1
port operations 	 -1
coastal activities 	 -1
train 	 -1
railway 	 -1
transportation 	 -1
****** Finished processing facet: associated with ******


****** Processing facet_no: 203, facet: types of cargo, facet_count: 3 ******
property 	 cluster_label
containers 	 -1
bulk cargo 	 -1
liquid cargo 	 -1
****** Finished processing facet: types of cargo ******


****** Processing facet_no: 204, facet: challenges, facet_count: 6 ******
property 	 cluster_label
different gauge sizes 	 -1
train compatibility 	 -1
infrastructure costs 	 -1
coordination between modes 	 -1
different infrastructure requirements 	 -1
security concerns 	 -1
****** Finished processing facet: challenges ******


****** Processing facet_no: 205, facet: locations, facet_count: 4 ******
property 	 cluster_label
australia 	 -1
india 	 -1
europe 	 -1
asia 	 -1
****** Finished processing facet: locations ******


****** Processing facet_no: 206, facet: involves, facet_count: 3 ******
property 	 cluster_label
buying and selling 	 -1
negotiating prices 	 -1
arranging deals 	 -1
****** Finished processing facet: involves ******


****** Processing facet_no: 207, facet: economic impact, facet_count: 3 ******
property 	 cluster_label
boosts economy 	 -1
creates jobs 	 -1
increases trade 	 -1
****** Finished processing facet: economic impact ******


****** Processing facet_no: 208, facet: luxury level, facet_count: 5 ******
property 	 cluster_label
high-end 	 -1
basic 	 -1
mid-range 	 -1
luxurious 	 -1
****** Finished processing facet: luxury level ******


****** Processing facet_no: 209, facet: benefits, facet_count: 3 ******
property 	 cluster_label
reduced noise 	 -1
reduced pollution 	 -1
increased speed 	 -1
****** Finished processing facet: benefits ******


****** Processing facet_no: 210, facet: precision, facet_count: 2 ******
property 	 cluster_label
precise 	 -1
approximate 	 -1
****** Finished processing facet: precision ******


