concept	property	cluster_label
transportation schedule	showing routes	142
flight schedule	showing departure and arrival times	143
flight schedule	showing arrival and departure dates	143
transportation schedule	showing arrival times	143
transportation schedule	showing departure times	143
flight schedule	showing flight timings	143
transportation schedule	showing time and date	143
flight schedule	showing flight numbers	143
flight schedule	showing flight frequencies	143
container terminal	used for cargo	144
liner service	used for cargo	144
railway vehicle	used for cargo	144
ship berth	used for cargo	144
multiple track railway	used for cargo	144
rolling stock	used for cargo	144
water transportation system	used for cargo	144
broad gauge railway	used for cargo	144
petroleum pipeline	used for oil transport	144
shipping lane	used for cargo	144
ship hull	used for cargo	144
commercial shipping	used for bulk cargo	144
commercial shipping	used for cargo	144
general cargo ship	large cargo capacity	144
canal lock gate	used for water transportation	144
ship deck	used for cargo	144
turboprop airplane	used for cargo transport	144
ship hatch	used for cargo	144
hopper dredger	type of dredger	144
turboprop airplane	used for regional flights	144
turboprop airplane	used for commuter flights	144
port crane	used for cargo handling	144
river port	used for cargo	144
turboprop airplane	used for passenger transport	144
general cargo ship	used for bulk cargo	144
ship hull	designed for ocean travel	144
general cargo ship	used for breakbulk cargo	144
ship berthing	used for cargo	144
shipping lane	used for oil transport	144
dual gauge railway	used for freight transport	144
dual gauge railway	used for passenger transport	144
train assembly	used for cargo	144
freighter	used for cargo	144
dual gauge railway	used for international transport	144
deck crane	used for cargo handling	144
deck crane	used for offshore operations	144
transitway	used for rapid transit	144
sea lane	used for cargo	144
ship hold	used for cargo	144
railway junction	used for train transfer	144
ship compartment	used for cargo	144
refrigerated compartment	used for pharmaceuticals	145
refrigerated compartment	used for medicine	145
organic compound	used in plastics	145
organic compound	used in perfumes	145
organic compound	used in medicines	145
organic compound	used in food	145
signalling	used in medicine	145
organic compound	used in cosmetics	145
atmospheric region	varies in temperature	146
track gauge	varies by country	146
refrigerated compartment	maintains low temperatures	146
atmospheric region	varies in pressure	146
traffic control process	adjusts according to weather	146
keeping	not giving something away	147
keeping	not throwing something away	147
keeping	not selling something	147
keeping	not losing something	147
keeping	holding onto something	147
keeping	retaining something	148
keeping	conservation of something	148
keeping	preservation of something	148
ship register	contains ship speed	149
ship register	contains ship size	149
ship register	contains ship type	149
ship register	contains ship owner	149
ship register	contains ship details	149
ship register	contains ship location	149
diesel fuel	used in generators	150
relational attribute	used in tables	150
relational attribute	used in queries	150
relational attribute	used in joins	150
internal attribute	unique to each object	150
relational attribute	used in databases	150
diesel engine	used in generators	150
cargo handling	using containers	150
vehicle registration	documented in databases	150
relational attribute	used in aggregating	151
relational attribute	used in grouping	151
relational attribute	used in sorting	151
set or class	used for categorization	151
relational attribute	used in filtering	151
set or class	used for grouping	151
common carrier	liable for damages	152
legal charge	paid for lawsuits	152
legal charge	paid to courts	152
legal charge	paid to lawyers	152
legal charge	paid for crimes	152
drilling ship	expensive equipment	153
liner service	expensive	153
dangerous goods	explosive	153
port embargo	economic sanction	154
trade embargo	economic sanction	154
keeping	maintenance of possession	154
trade embargo	restriction on imports	154
trade embargo	restriction on exports	154
canal lock	has gates	155
fish factory ship	has captain	155
pusher tug	has barges	155
petroleum product	has additives	155
train assembly	has tracks	155
single traffic lane	has no median	155
single traffic lane	has no divider	155
gallery car	has pedestals	155
fish factory ship	has crew	155
gallery car	has display cases	155
lighter	has fuel	155
propeller airplane	has pilot	155
canal lock	has water gates	155
railroad bridge	has supports	155
local transit system	has buses	155
road junction	have lanes	155
fuel tank	has rust	155
atmospheric region	has seasons	155
atmospheric region	has air currents	155
dining car	has tables	155
dining car	has menus	155
fire engine	has hoses	155
dining car	has waiters	155
tank car	has tracks	155
local transit system	has routes	155
transit route	has stops	155
minivan	has storage	155
unpaved runway	has gravel	155
surfaced roadway	has lanes	155
commercial carrier	has passengers	155
commercial carrier	has routes	155
multiple track railway	has crossings	155
cabotage	not allowed in others	156
internal attribute	cannot be seen	156
internal attribute	cannot be touched	156
internal attribute	cannot be moved	156
partial container ship	not fully utilized	156
mode of transit	can be shared	156
internal attribute	cannot be broken	156
internal attribute	cannot be shared	156
internal attribute	cannot be copied	156
internal attribute	hidden from view	157
internal attribute	not visible to naked eye	157
internal attribute	invisible to human sight	157
major air carrier	offers in-flight meals	158
coach railcar	has luggage racks	158
full size van	have cargo space	158
passenger railway car	has luggage space	158
minivan	has cup holders	158
